gene_name	number_of_transposon_per_gene	number_of_read_pergene
MER1 	4 	75 	
SSB2 	9 	76 	
YNL208W 	8 	67 	
RIO2 	3 	5 	
RTT106 	32 	615 	
YNL205C 	11 	54 	
SPS18 	5 	39 	
YNL203C 	20 	362 	
SPS19 	31 	946 	
PSY2 	14 	105 	
YNL200C 	14 	380 	
GCR2 	19 	200 	
YNL198C 	17 	214 	
WHI3 	7 	100 	
SLZ1 	12 	60 	
YNL195C 	9 	40 	
YNL194C 	6 	44 	
YNL193W 	26 	328 	
CHS1 	10 	47 	
DUG3 	18 	304 	
YNL190W 	12 	115 	
SRP1 	0 	0 	
KAR1 	0 	0 	
SWT21 	16 	227 	
UBP10 	28 	597 	
MRPL19 	4 	28 	
YNL184C 	9 	153 	
NPR1 	15 	177 	
IPI3 	1 	0 	
YNL181W 	8 	77 	
RHO5 	3 	5 	
YNL179C 	14 	127 	
RPS3 	0 	0 	
MRPL22 	7 	28 	
TDA7 	24 	538 	
NOP13 	14 	642 	
YNL174W 	2 	6 	
MDG1 	13 	476 	
APC1 	8 	104 	
YNL171C 	2 	2 	
YNL170W 	3 	16 	
PSD1 	11 	210 	
FMP41 	8 	276 	
SKO1 	13 	242 	
BNI5 	17 	199 	
YNL165W 	29 	899 	
IBD2 	9 	230 	
RIA1 	0 	0 	
YNL162W-A 	2 	1 	
RPL42A 	2 	1 	
CBK1 	7 	35 	
YGP1 	18 	297 	
ASI2 	7 	69 	
PGA1 	0 	0 	
IGO1 	10 	94 	
NSG2 	4 	105 	
CUZ1 	9 	65 	
YCK2 	22 	513 	
GIM3 	6 	99 	
INN1 	7 	16 	
RPC31 	1 	0 	
YNL150W 	4 	47 	
PGA2 	2 	2 	
ALF1 	50 	3662 	
LSM7 	1 	0 	
YNL146C-A 	15 	233 	
YNL146W 	4 	11 	
MFA2 	3 	4 	
YNL144C 	21 	953 	
YNL144W-A 	1 	0 	
YNL143C 	23 	618 	
MEP2 	18 	481 	
AAH1 	17 	485 	
YNL140C 	11 	63 	
THO2 	21 	122 	
YSF3 	0 	0 	
SRV2 	8 	25 	
NAM9 	14 	137 	
EAF7 	15 	517 	
FPR1 	7 	50 	
YNL134C 	10 	73 	
FYV6 	13 	57 	
KRE33 	2 	1 	
TOM22 	1 	0 	
CPT1 	15 	240 	
DGR1 	8 	187 	
NRK1 	9 	171 	
TEP1 	24 	422 	
FAR11 	28 	308 	
SPC98 	2 	7 	
ESBP6 	19 	345 	
NAF1 	5 	41 	
NMA111 	36 	1308 	
YNL122C 	7 	302 	
TOM70 	19 	260 	
YNL120C 	4 	4 	
NCS2 	10 	23 	
DCP2 	17 	161 	
MLS1 	31 	652 	
DMA2 	16 	464 	
YNL115C 	26 	620 	
YNL114C 	5 	21 	
RPC19 	0 	0 	
DBP2 	14 	100 	
CYB5 	5 	67 	
NOP15 	0 	0 	
YNL109W 	5 	47 	
YNL108C 	10 	139 	
YAF9 	4 	57 	
INP52 	61 	1736 	
RRT16 	3 	78 	
LEU4 	38 	530 	
YNL103W-A 	2 	37 	
MET4 	11 	148 	
POL1 	2 	9 	
AVT4 	19 	424 	
MIC27 	11 	309 	
OCA1 	13 	174 	
RAS2 	11 	117 	
YNL097C-B 	11 	160 	
PHO23 	18 	441 	
YNL097W-A 	5 	69 	
RPS7B 	12 	357 	
YNL095C 	25 	472 	
APP1 	28 	628 	
YPT53 	11 	138 	
YNL092W 	20 	528 	
NST1 	38 	703 	
RHO2 	4 	16 	
YNL089C 	4 	13 	
TOP2 	5 	20 	
TCB2 	73 	1751 	
SNN1 	4 	38 	
MKT1 	18 	791 	
END3 	4 	6 	
SAL1 	26 	447 	
PMS1 	23 	561 	
SWS2 	5 	34 	
EOS1 	3 	31 	
TPM1 	0 	0 	
NIS1 	35 	396 	
APJ1 	35 	783 	
MKS1 	13 	207 	
IMP4 	2 	1 	
MLF3 	18 	449 	
MSK1 	17 	408 	
RNH201 	35 	1194 	
LAT1 	21 	434 	
TOM7 	1 	0 	
RPL16B 	1 	0 	
FKH2 	40 	1248 	
YNL067W-A 	18 	287 	
YNL067W-B 	11 	671 	
RPL9B 	14 	440 	
SUN4 	65 	2959 	
AQR1 	27 	457 	
YDJ1 	12 	180 	
MTQ1 	37 	458 	
GCD10 	9 	170 	
NOP2 	4 	27 	
ARP5 	6 	13 	
YNL058C 	23 	321 	
YNL057W 	9 	25 	
OCA2 	18 	77 	
POR1 	9 	69 	
VAC7 	28 	626 	
MSG5 	58 	2317 	
COX5A 	9 	117 	
COG5 	20 	446 	
YNL050C 	25 	324 	
SFB2 	45 	740 	
ALG11 	2 	1 	
SLM2 	58 	1555 	
YNL046W 	31 	1420 	
LAP2 	54 	1798 	
YIP3 	16 	239 	
YNL043C 	10 	138 	
YNL042W-B 	18 	774 	
BOP3 	42 	806 	
COG6 	35 	361 	
YNL040W 	32 	560 	
BDP1 	7 	183 	
GPI15 	2 	1 	
IDH1 	27 	700 	
NCE103 	16 	203 	
YNL035C 	50 	1753 	
YNL034W 	43 	886 	
YNL033W 	2 	4 	
SIW14 	40 	717 	
HHT2 	12 	245 	
HHF2 	7 	201 	
KTR5 	71 	3010 	
YNL028W 	19 	702 	
CRZ1 	54 	1023 	
SAM50 	1 	0 	
SSN8 	4 	25 	
KSH1 	1 	0 	
YNL024C 	45 	1506 	
FAP1 	71 	3086 	
RCM1 	46 	1110 	
HDA1 	84 	2697 	
ARK1 	74 	2605 	
YNL019C 	3 	73 	
YNL018C 	54 	1938 	
YNL017C 	23 	1948 	
PUB1 	50 	1274 	
PBI2 	8 	9 	
HEF3 	119 	3213 	
YNL013C 	15 	138 	
SPO1 	125 	3964 	
YNL011C 	63 	1851 	
YNL010W 	55 	4329 	
IDP3 	107 	4593 	
ASI3 	133 	4848 	
SIS1 	5 	8 	
LST8 	0 	0 	
MRP7 	81 	2541 	
HRB1 	125 	25279 	
PET8 	96 	5661 	
RLP7 	7 	280 	
DOM34 	114 	3179 	
CIT1 	132 	10644 	
YNR001W-A 	22 	2922 	
ATO2 	81 	15915 	
RPC34 	11 	787 	
YNR003W-A 	2 	13 	
SWM2 	34 	1572 	
YNR005C 	8 	33 	
VPS27 	26 	285 	
ATG3 	45 	1327 	
LRO1 	121 	6213 	
NRM1 	49 	2972 	
CSE2 	19 	238 	
PRP2 	32 	542 	
URK1 	70 	1740 	
PHO91 	99 	4572 	
YNR014W 	35 	783 	
SMM1 	89 	7799 	
ACC1 	5 	88 	
TIM23 	6 	88 	
RCF2 	36 	883 	
ARE2 	55 	1855 	
ATP23 	21 	1062 	
YNR021W 	41 	1385 	
MRPL50 	10 	92 	
SNF12 	9 	30 	
MPP6 	34 	357 	
YNR025C 	22 	143 	
SEC12 	16 	256 	
BUD17 	36 	1571 	
CPR8 	38 	1392 	
YNR029C 	26 	362 	
ALG12 	60 	1604 	
SSK2 	86 	2772 	
PPG1 	37 	1399 	
HUB1 	6 	56 	
ABZ1 	71 	2978 	
SOL1 	34 	1141 	
YNR034W-A 	21 	791 	
ARC35 	4 	4 	
MRPS12 	11 	308 	
RSM19 	5 	39 	
DBP6 	10 	60 	
ZRG17 	48 	1497 	
YNR040W 	25 	740 	
COQ2 	32 	733 	
YNR042W 	10 	85 	
MVD1 	3 	6 	
AGA1 	35 	758 	
PET494 	48 	1458 	
TRM112 	4 	75 	
FPK1 	45 	1352 	
YNR048W 	36 	676 	
MSO1 	26 	556 	
LYS9 	13 	241 	
BRE5 	30 	354 	
POP2 	9 	79 	
NOG2 	1 	0 	
ESF2 	6 	36 	
HOL1 	53 	994 	
BIO5 	30 	629 	
BIO4 	29 	2017 	
BIO3 	29 	564 	
MNT4 	60 	1628 	
FRE4 	60 	1574 	
YNR061C 	15 	285 	
YNR062C 	14 	172 	
YNR063W 	36 	1030 	
YNR064C 	22 	1008 	
YNR065C 	42 	1133 	
YNR066C 	19 	503 	
DSE4 	49 	1093 	
YNR068C 	12 	227 	
BSC5 	13 	303 	
PDR18 	62 	2342 	
YNR071C 	28 	1986 	
HXT17 	20 	738 	
YNR073C 	16 	769 	
AIF1 	10 	154 	
COS10 	15 	459 	
YNR075C-A 	7 	269 	
PAU6 	0 	0 	
YNR077C 	4 	16 	
YOL166W-A 	2 	1 	
YOL166C 	0 	0 	
AAD15 	0 	0 	
YOL164W-A 	3 	9 	
BDS1 	48 	1653 	
YOL163W 	12 	498 	
YOL162W 	3 	13 	
PAU20 	1 	0 	
YOL160W 	4 	17 	
YOL159C-A 	6 	88 	
YOL159C 	6 	39 	
ENB1 	40 	1273 	
IMA2 	12 	479 	
HXT11 	12 	218 	
YOL155W-A 	0 	0 	
HPF1 	18 	203 	
ZPS1 	6 	142 	
FRE7 	26 	629 	
GRE2 	8 	18 	
YOL150C 	2 	2 	
DCP1 	0 	0 	
SPT20 	17 	569 	
PEX11 	3 	6 	
PSF3 	0 	0 	
CTR9 	17 	243 	
NOP8 	4 	54 	
RIB4 	1 	0 	
RRP40 	0 	0 	
PPM2 	35 	1001 	
ARG8 	17 	531 	
CDC33 	1 	0 	
RTC1 	38 	981 	
BSC6 	24 	750 	
PFK27 	15 	384 	
MED7 	4 	5 	
YOL134C 	6 	164 	
HRT1 	0 	0 	
GAS4 	30 	651 	
YOL131W 	7 	305 	
ALR1 	10 	137 	
VPS68 	8 	195 	
YGK3 	23 	278 	
RPL25 	0 	0 	
MDH2 	16 	377 	
TRM13 	32 	626 	
TRM11 	21 	546 	
HRP1 	1 	0 	
SMF1 	24 	895 	
RPS19A 	5 	55 	
RPL18A 	1 	0 	
MCH4 	21 	598 	
YOL118C 	9 	339 	
RRI2 	24 	787 	
MSN1 	15 	118 	
PAP2 	9 	113 	
YOL114C 	16 	111 	
SKM1 	26 	500 	
MSB4 	33 	744 	
MDY2 	10 	110 	
SHR5 	65 	2810 	
ZEO1 	2 	1 	
INO4 	2 	4 	
YOL107W 	27 	673 	
YOL106W 	9 	138 	
WSC3 	28 	208 	
NDJ1 	16 	254 	
ITR2 	32 	1125 	
TPT1 	1 	0 	
IZH4 	6 	11 	
PKH2 	19 	110 	
YOL099C 	4 	9 	
YOL098C 	24 	576 	
YOL097W-A 	7 	97 	
WRS1 	1 	0 	
COQ3 	7 	169 	
HMI1 	26 	281 	
RFC4 	0 	0 	
TRM10 	10 	560 	
YPQ1 	14 	259 	
SPO21 	20 	294 	
MSH2 	27 	519 	
HAL9 	41 	623 	
MPD2 	17 	472 	
DUF1 	33 	760 	
MHF1 	13 	489 	
ADH1 	3 	2 	
YOL085W-A 	16 	453 	
YOL085C 	23 	1041 	
PHM7 	48 	1757 	
ATG34 	25 	422 	
YOL083C-A 	2 	1 	
ATG19 	29 	996 	
IRA2 	32 	515 	
REX4 	12 	213 	
YOL079W 	5 	42 	
AVO1 	21 	726 	
ATP19 	4 	8 	
BRX1 	1 	0 	
MDM20 	13 	112 	
YOL075C 	54 	1496 	
YOL073C 	17 	280 	
THP1 	4 	55 	
EMI5 	13 	225 	
NBA1 	39 	1411 	
NUF2 	0 	0 	
HST1 	21 	423 	
RTG1 	8 	25 	
RIB2 	12 	127 	
INP54 	23 	635 	
MET22 	22 	348 	
CRT10 	58 	1834 	
APM4 	21 	374 	
PRS5 	44 	1981 	
MAM3 	66 	1729 	
GPD2 	32 	1575 	
ARG1 	28 	1053 	
YOL057W 	35 	1127 	
GPM3 	22 	674 	
THI20 	41 	1528 	
PSH1 	43 	1682 	
AIM39 	42 	1193 	
DDR2 	2 	1 	
SPE2 	63 	1884 	
GAL11 	16 	258 	
YOL050C 	9 	97 	
GSH2 	15 	409 	
RRT8 	21 	433 	
LDS2 	27 	1103 	
YOL046C 	13 	682 	
PSK2 	42 	1918 	
PEX15 	36 	516 	
NTG2 	29 	1067 	
NGL1 	25 	730 	
NOP12 	35 	984 	
RPS15 	0 	0 	
RPP2A 	4 	9 	
YOL038C-A 	7 	232 	
PRE6 	1 	0 	
YOL037C 	11 	269 	
YOL036W 	40 	1381 	
YOL035C 	15 	546 	
SMC5 	3 	53 	
MSE1 	23 	279 	
OPI10 	20 	593 	
SIL1 	40 	1689 	
GAS5 	34 	785 	
YOL029C 	12 	147 	
YAP7 	18 	564 	
MDM38 	47 	897 	
MIM1 	11 	170 	
LAG2 	63 	1752 	
YOL024W 	16 	841 	
IFM1 	52 	2814 	
TSR4 	1 	0 	
DIS3 	7 	65 	
TAT2 	75 	1816 	
YOL019W-A 	13 	2024 	
YOL019W 	104 	3075 	
TLG2 	26 	643 	
ESC8 	121 	4696 	
CMK2 	47 	1903 	
IRC10 	52 	2050 	
YOL014W 	7 	219 	
YOL013W-B 	6 	25 	
YOL013W-A 	13 	2284 	
HRD1 	66 	3071 	
HTZ1 	11 	178 	
PLB3 	119 	3993 	
RCL1 	7 	180 	
MDM12 	3 	30 	
COQ10 	36 	1652 	
CSI2 	73 	3954 	
TOP1 	93 	2135 	
RPB11 	3 	3 	
SIN3 	146 	5019 	
PFA4 	102 	5616 	
IZH2 	85 	6731 	
PHO80 	72 	3261 	
RRP6 	128 	5034 	
ALG6 	136 	4583 	
YSP3 	110 	11866 	
UTP23 	11 	131 	
DNL4 	241 	8288 	
TSR3 	76 	3424 	
SGT2 	63 	3836 	
SLG1 	15 	97 	
YOR008C-A 	11 	514 	
YOR008W-B 	13 	537 	
TIR4 	36 	932 	
TIR2 	45 	1253 	
AUS1 	172 	5695 	
YOR011W-A 	18 	311 	
YOR012W 	23 	980 	
IRC11 	27 	914 	
RTS1 	50 	1196 	
YOR015W 	20 	280 	
ERP4 	30 	1474 	
PET127 	88 	1775 	
ROD1 	58 	1594 	
YOR019W 	98 	3577 	
HSP10 	2 	7 	
YOR020W-A 	8 	24 	
SFM1 	24 	697 	
YOR022C 	73 	2204 	
AHC1 	41 	1612 	
YOR024W 	18 	3268 	
HST3 	53 	968 	
BUB3 	54 	1603 	
STI1 	34 	607 	
CIN5 	37 	543 	
YOR029W 	17 	792 	
DFG16 	46 	1532 	
CRS5 	20 	539 	
HMS1 	40 	1449 	
YOR032W-A 	21 	579 	
EXO1 	72 	2029 	
AKR2 	51 	1897 	
YOR034C-A 	26 	970 	
SHE4 	40 	1357 	
PEP12 	7 	175 	
CYC2 	39 	835 	
HIR2 	57 	966 	
CKB2 	8 	177 	
GLO4 	37 	1254 	
YOR041C 	10 	279 	
CUE5 	30 	869 	
WHI2 	23 	170 	
IRC23 	8 	118 	
TOM6 	7 	105 	
DBP5 	0 	0 	
STD1 	12 	263 	
RAT1 	4 	8 	
RSB1 	22 	367 	
YOR050C 	34 	804 	
ETT1 	24 	287 	
TMC1 	13 	612 	
YOR053W 	14 	204 	
VHS3 	43 	1071 	
YOR055W 	11 	97 	
NOB1 	18 	517 	
SGT1 	4 	24 	
ASE1 	51 	1054 	
LPL1 	26 	453 	
SLD7 	6 	60 	
CKA2 	16 	784 	
YOR062C 	28 	534 	
RPL3 	0 	0 	
YNG1 	14 	429 	
CYT1 	12 	492 	
MSA1 	13 	300 	
ALG8 	22 	243 	
VPS5 	21 	351 	
VAM10 	2 	2 	
GYP1 	20 	415 	
NRT1 	31 	895 	
YOR072W 	23 	498 	
YOR072W-A 	23 	891 	
YOR072W-B 	11 	321 	
SGO1 	43 	751 	
CDC21 	0 	0 	
YOR073W-A 	0 	0 	
UFE1 	0 	0 	
SKI7 	26 	614 	
RTS2 	10 	1257 	
BUD21 	3 	31 	
ATX2 	8 	217 	
DIA2 	12 	68 	
TGL5 	30 	740 	
YOR082C 	20 	502 	
WHI5 	52 	1529 	
LPX1 	45 	1372 	
OST3 	12 	203 	
TCB1 	36 	993 	
YVC1 	37 	746 	
VPS21 	7 	33 	
PTC5 	31 	982 	
TMA46 	36 	922 	
ECM3 	27 	1357 	
YOR093C 	48 	1276 	
ARF3 	8 	17 	
RKI1 	1 	0 	
RPS7A 	0 	0 	
YOR097C 	15 	299 	
NUP1 	11 	129 	
KTR1 	19 	917 	
CRC1 	24 	498 	
RAS1 	10 	163 	
YOR102W 	1 	0 	
OST2 	0 	0 	
PIN2 	9 	159 	
YOR105W 	1 	0 	
VAM3 	11 	131 	
RGS2 	17 	443 	
LEU9 	13 	74 	
YOR108C-A 	1 	0 	
INP53 	38 	956 	
TFC7 	12 	95 	
YOR111W 	10 	177 	
CEX1 	32 	557 	
AZF1 	20 	152 	
YOR114W 	19 	576 	
TRS33 	15 	186 	
RPO31 	2 	1 	
RPT5 	1 	0 	
RTC5 	21 	403 	
RIO1 	1 	0 	
GCY1 	10 	272 	
YOR121C 	1 	0 	
PFY1 	0 	0 	
LEO1 	38 	1020 	
UBP2 	32 	339 	
CAT5 	8 	66 	
IAH1 	15 	373 	
RGA1 	18 	234 	
ADE2 	37 	115230 	
AFI1 	32 	383 	
ORT1 	9 	51 	
YOR131C 	8 	237 	
VPS17 	18 	368 	
EFT1 	4 	47 	
BAG7 	28 	1032 	
IRC14 	3 	29 	
IDH2 	10 	174 	
SIA1 	23 	454 	
RUP1 	47 	1055 	
YOR139C 	7 	40 	
SFL1 	29 	310 	
ARP8 	17 	262 	
LSC1 	7 	54 	
THI80 	0 	0 	
ELG1 	10 	68 	
PNO1 	1 	0 	
YOR146W 	0 	0 	
MDM32 	4 	21 	
SPP2 	5 	115 	
SMP3 	1 	0 	
MRPL23 	6 	20 	
RPB2 	2 	1 	
YOR152C 	6 	7 	
PDR5 	38 	900 	
SLP1 	16 	282 	
ISN1 	13 	113 	
NFI1 	27 	751 	
PUP1 	4 	3 	
PET123 	8 	13 	
SME1 	1 	0 	
MTR10 	2 	2 	
PNS1 	12 	87 	
YOR161W-A 	0 	0 	
YOR161W-B 	2 	1 	
YOR161C-C 	3 	33 	
YRR1 	28 	949 	
DDP1 	9 	87 	
GET4 	11 	70 	
SEY1 	30 	806 	
SWT1 	14 	344 	
RPS28A 	2 	3 	
GLN4 	1 	0 	
YOR169C 	4 	5 	
YOR170W 	2 	1 	
LCB4 	10 	93 	
YRM1 	24 	653 	
DCS2 	16 	224 	
MED4 	7 	16 	
ALE1 	25 	663 	
HEM15 	1 	0 	
MPC54 	14 	375 	
GAC1 	11 	68 	
SYC1 	7 	102 	
DCI1 	5 	102 	
LAS17 	5 	17 	
RPS30B 	4 	4 	
FYV12 	27 	462 	
SER1 	1 	0 	
GSP2 	9 	153 	
YOR186W 	19 	916 	
YOR186C-A 	10 	341 	
TUF1 	8 	141 	
MSB1 	28 	566 	
IES4 	0 	0 	
SPR1 	12 	173 	
ULS1 	19 	146 	
THI72 	33 	471 	
YOR192C-C 	0 	0 	
PEX27 	14 	147 	
TOA1 	0 	0 	
SLK19 	13 	160 	
LIP5 	8 	76 	
MCA1 	12 	107 	
BFR1 	6 	56 	
YOR199W 	11 	111 	
YOR200W 	5 	9 	
MRM1 	11 	56 	
HIS3 	1 	0 	
YOR203W 	11 	102 	
DED1 	1 	0 	
GEP3 	18 	298 	
NOC2 	2 	1 	
RET1 	1 	0 	
PTP2 	8 	109 	
NPT1 	10 	146 	
RPB10 	0 	0 	
MGM1 	7 	96 	
STE4 	32 	643 	
SAS5 	10 	155 	
SPR2 	7 	203 	
AIM41 	3 	40 	
RUD3 	8 	20 	
RFC1 	13 	150 	
YOR218C 	2 	1 	
STE13 	19 	213 	
RCN2 	9 	52 	
MCT1 	16 	410 	
ODC2 	23 	693 	
YOR223W 	13 	234 	
RPB8 	0 	0 	
YOR225W 	8 	166 	
ISU2 	8 	61 	
HER1 	25 	458 	
MCP1 	10 	123 	
WTM2 	43 	1709 	
WTM1 	11 	75 	
MKK1 	16 	236 	
YOR231C-A 	1 	0 	
MGE1 	0 	0 	
KIN4 	26 	588 	
RPL33B 	3 	31 	
IRC13 	10 	96 	
DFR1 	0 	0 	
HES1 	13 	51 	
YOR238W 	14 	342 	
ABP140 	24 	301 	
MET7 	12 	190 	
SSP2 	16 	211 	
PUS7 	9 	124 	
ESA1 	1 	0 	
DGA1 	8 	61 	
ENV9 	27 	960 	
SRL1 	9 	43 	
YOR248W 	4 	4 	
APC5 	1 	0 	
CLP1 	2 	1 	
TUM1 	16 	195 	
TMA16 	4 	19 	
NAT5 	5 	42 	
SEC63 	2 	1 	
OSW1 	14 	410 	
TRE2 	10 	144 	
CDC31 	0 	0 	
HNT3 	4 	40 	
RPT4 	0 	0 	
GCD1 	2 	2 	
RPN8 	0 	0 	
GPN2 	2 	8 	
YOR263C 	4 	28 	
DSE3 	14 	255 	
RBL2 	2 	2 	
PNT1 	11 	204 	
HRK1 	15 	224 	
YOR268C 	15 	243 	
PAC1 	12 	278 	
VPH1 	13 	59 	
FSF1 	12 	340 	
YTM1 	0 	0 	
TPO4 	23 	417 	
MOD5 	22 	260 	
RIM20 	11 	97 	
CAF20 	2 	1 	
YOR277C 	2 	1 	
HEM4 	1 	0 	
RFM1 	3 	34 	
FSH3 	4 	111 	
PLP2 	1 	0 	
YOR282W 	12 	293 	
YOR283W 	8 	219 	
HUA2 	10 	85 	
RDL1 	6 	40 	
RDL2 	6 	35 	
RRP36 	0 	0 	
MPD1 	8 	62 	
YOR289W 	11 	211 	
SNF2 	10 	73 	
YPK9 	28 	468 	
YOR292C 	15 	133 	
RPS10A 	4 	26 	
YOR293C-A 	1 	0 	
RRS1 	1 	0 	
UAF30 	7 	63 	
YOR296W 	36 	549 	
TIM18 	7 	63 	
MUM3 	30 	648 	
MBF1 	6 	28 	
BUD7 	14 	210 	
YOR300W 	18 	324 	
RAX1 	37 	1875 	
YOR302W 	2 	16 	
CPA1 	18 	456 	
ISW2 	17 	195 	
BIL1 	3 	63 	
RRG7 	6 	30 	
MCH5 	23 	654 	
SLY41 	18 	253 	
SNU66 	12 	180 	
YOR309C 	2 	5 	
NOP58 	2 	5 	
DGK1 	8 	30 	
RPL20B 	2 	2 	
SPS4 	14 	192 	
YOR314W 	6 	31 	
YOR314W-A 	3 	3 	
SFG1 	14 	75 	
COT1 	17 	533 	
YOR316C-A 	19 	581 	
FAA1 	30 	1611 	
YOR318C 	27 	1059 	
HSH49 	0 	0 	
GNT1 	13 	111 	
PMT3 	30 	472 	
LDB19 	10 	23 	
PRO2 	0 	0 	
FRT1 	20 	272 	
YOR325W 	6 	114 	
MYO2 	8 	220 	
SNC2 	8 	66 	
PDR10 	52 	1129 	
SCD5 	4 	21 	
YOR329W-A 	5 	188 	
MIP1 	25 	159 	
YOR331C 	5 	45 	
VMA4 	0 	0 	
YOR333C 	2 	2 	
MRS2 	12 	221 	
ALA1 	3 	18 	
YOR335W-A 	0 	0 	
KRE5 	5 	7 	
TEA1 	19 	842 	
YOR338W 	19 	347 	
UBC11 	4 	6 	
RPA43 	1 	0 	
RPA190 	2 	1 	
YOR342C 	22 	747 	
YOR343C 	22 	961 	
TYE7 	3 	70 	
YOR345C 	3 	10 	
REV1 	25 	795 	
PYK2 	20 	282 	
PUT4 	170 	8217 	
CIN1 	62 	2916 	
MNE1 	24 	293 	
MEK1 	15 	188 	
TFB6 	11 	227 	
SOG2 	11 	117 	
MSC6 	12 	98 	
GDS1 	9 	82 	
CIR2 	37 	779 	
SNX3 	10 	318 	
HAP5 	20 	368 	
VTS1 	12 	188 	
PDE2 	8 	77 	
PRT1 	12 	449 	
PRE10 	2 	2 	
PIP2 	31 	839 	
YOR364W 	13 	233 	
YOR365C 	33 	759 	
YOR366W 	6 	131 	
SCP1 	8 	19 	
RAD17 	7 	57 	
RPS12 	1 	0 	
MRS6 	3 	2 	
GPB1 	26 	662 	
NDD1 	4 	12 	
NUD1 	2 	1 	
ALD4 	29 	265 	
GDH1 	7 	48 	
YOR376W 	19 	365 	
YOR376W-A 	1 	0 	
ATF1 	13 	240 	
AMF1 	32 	648 	
YOR379C 	13 	170 	
RDR1 	27 	897 	
FRE3 	23 	355 	
YOR381W-A 	4 	11 	
FIT2 	7 	55 	
FIT3 	3 	26 	
FRE5 	17 	179 	
YOR385W 	11 	117 	
PHR1 	9 	147 	
YOR387C 	5 	10 	
FDH1 	1 	0 	
YOR389W 	14 	259 	
FEX1 	4 	22 	
HSP33 	3 	17 	
YOR392W 	10 	158 	
ERR1 	0 	0 	
PAU21 	0 	0 	
YOR394C-A 	1 	0 	
YRF1-8 	0 	0 	
YOR396C-A 	0 	0 	
YRF1-7 	0 	0 	
YPL283W-B 	0 	0 	
YPL283W-A 	0 	0 	
PAU22 	0 	0 	
ERR2 	1 	0 	
HSP32 	0 	0 	
FEX2 	4 	6 	
YPL278C 	1 	0 	
YPL277C 	10 	216 	
SAM3 	12 	133 	
SAM4 	6 	23 	
PBI1 	5 	13 	
ATP15 	2 	1 	
MDL2 	25 	302 	
KAR9 	28 	491 	
PLC1 	3 	41 	
ACM1 	10 	89 	
DIM1 	1 	0 	
DIP5 	27 	864 	
YPL264C 	10 	179 	
KEL3 	42 	981 	
FUM1 	18 	373 	
YPL261C 	10 	302 	
YPL260W 	8 	132 	
APM1 	22 	184 	
THI21 	44 	1307 	
YPL257W 	12 	93 	
CLN2 	18 	214 	
BBP1 	0 	0 	
HFI1 	8 	233 	
VIK1 	39 	1570 	
YAH1 	0 	0 	
YPL251W 	2 	1 	
ICY2 	0 	0 	
RPL36B 	6 	16 	
YPL250W-A 	3 	9 	
GYP5 	38 	973 	
GAL4 	0 	0 	
YPL247C 	25 	465 	
RBD2 	8 	134 	
YPL245W 	18 	482 	
HUT1 	22 	883 	
SRP68 	0 	0 	
IQG1 	12 	269 	
CIN2 	17 	95 	
HSP82 	23 	243 	
YAR1 	10 	27 	
YPL238C 	0 	0 	
SUI3 	0 	0 	
ENV7 	18 	601 	
RVB2 	1 	0 	
VMA11 	0 	0 	
NSL1 	4 	36 	
SSO1 	8 	73 	
FAS2 	2 	2 	
USV1 	14 	118 	
YPL229W 	10 	216 	
CET1 	1 	0 	
ALG5 	9 	208 	
NEW1 	26 	285 	
YPL225W 	5 	17 	
MMT2 	29 	987 	
GRE1 	4 	46 	
FMP40 	30 	585 	
YPL222C-A 	5 	24 	
FLC1 	39 	1028 	
RPL1A 	0 	0 	
PCL8 	10 	263 	
SAR1 	0 	0 	
BMS1 	3 	17 	
YPL216W 	42 	844 	
CBP3 	10 	119 	
THI6 	29 	818 	
LEA1 	10 	139 	
PUS1 	35 	1601 	
NIP7 	0 	0 	
SRP72 	4 	4 	
IPL1 	3 	103 	
RKM1 	19 	265 	
TYW1 	41 	1397 	
PGC1 	6 	43 	
YPL205C 	14 	143 	
HRR25 	10 	141 	
TPK2 	10 	208 	
AFT2 	17 	496 	
YIG1 	13 	104 	
CSM4 	4 	9 	
YPL199C 	4 	9 	
RPL7B 	13 	148 	
YPL197C 	2 	3 	
OXR1 	19 	335 	
APL5 	13 	126 	
DDC1 	13 	202 	
RSA1 	12 	304 	
PRM3 	3 	3 	
YPL191C 	20 	498 	
NAB3 	1 	0 	
COA2 	3 	5 	
GUP2 	22 	281 	
POS5 	2 	6 	
MF
UIP4 	8 	91 	
YPL185W 	13 	358 	
MRN1 	29 	931 	
RTC6 	2 	18 	
RTT10 	40 	931 	
YPL182C 	5 	54 	
CTI6 	12 	144 	
TCO89 	29 	727 	
PPQ1 	22 	542 	
CBC2 	8 	154 	
CUP9 	15 	356 	
TRE1 	41 	1703 	
SPT14 	1 	0 	
NIP100 	8 	179 	
MRPL40 	10 	63 	
COX10 	17 	188 	
OYE3 	26 	1098 	
DAP1 	24 	895 	
MEX67 	2 	4 	
YPL168W 	20 	203 	
REV3 	35 	432 	
ATG29 	8 	61 	
SET6 	9 	55 	
MLH3 	27 	675 	
SVS1 	11 	55 	
YPL162C 	7 	65 	
BEM4 	14 	185 	
CDC60 	1 	0 	
PET20 	10 	38 	
AIM44 	39 	1005 	
TGS1 	21 	308 	
PRM4 	15 	346 	
KIP2 	45 	2203 	
PEP4 	10 	324 	
RAD53 	10 	232 	
YPL152W-A 	1 	0 	
RRD2 	9 	92 	
