gene_name number_of_transposon_per_gene number_of_read_per_gene
NKP2 6 55
TAD3 3 2
YLR317W 2 1
EST2 31 905
BUD6 17 169
MMS22 11 33
SFH1 12 210
VPS65 5 148
CWC24 5 7
PEX30 12 154
RPL38 3 2
YLR326W 20 202
TMA10 7 82
NMA1 19 530
REC102 9 145
CHS5 22 353
JIP3 4 8
MID2 12 287
RPS25B 14 537
YLR334C 23 257
NUP2 13 251
SGD1 11 29
VRP1 25 461
OPI9 3 12
YLR339C 0 0
RPP0 0 0
SPO77 23 506
FKS1 31 544
YLR342W-A 12 85
GAS2 32 996
RPL26A 20 285
YLR345W 18 350
YLR346C 5 50
KAP95 7 6
YLR347W-A 0 0
DIC1 33 1487
YLR349W 31 942
ORM2 7 14
NIT3 27 1206
YLR352W 27 767
BUD8 30 1107
TAL1 5 39
ILV5 21 237
ATG33 16 455
RSC2 22 275
YLR358C 17 282
ADE13 0 0
VPS38 12 150
DCR2 20 660
YLR361C-A 4 62
STE11 30 672
NMD4 2 2
YLR363W-A 0 0
GRX8 4 9
YLR365W 9 396
YLR364C-A 5 177
YLR366W 23 663
RPS22B 18 292
MDM30 25 461
SSQ1 5 11
ARC18 0 0
ROM2 19 137
ELO3 7 17
VID22 26 946
YLR374C 28 675
STP3 30 898
PSY3 10 137
FBP1 38 874
SEC61 4 4
YLR379W 5 38
CSR1 38 977
CTF3 14 284
NAM2 5 5
SMC6 8 54
IKI3 30 710
SWC7 10 84
VAC14 14 139
REH1 13 271
RPS29A 6 43
STE23 33 589
ECM19 8 91
CCW14 4 46
ART10 25 1285
ATP10 4 5
CST9 9 44
COX8 0 0
VPS33 12 17
AFG2 4 5
SKI2 21 291
BDF1 15 223
YLR399W-A 0 0
YLR400W 24 1158
DUS3 35 1087
YLR402W 10 177
SFP1 9 8
FLD1 17 343
DUS4 22 440
RPL31B 17 417
YLR406C-A 10 124
YLR407W 7 152
BLS1 2 3
UTP21 6 42
VIP1 32 709
CTR3 26 588
BER1 8 79
YLR412C-A 6 12
INA1 21 436
PUN1 34 1105
YLR415C 40 1750
YLR416C 18 450
VPS36 5 164
CDC73 7 235
YLR419W 56 2318
URA4 23 514
RPN13 8 106
YLR422W 55 1047
ATG17 13 93
SPP382 8 120
TUS1 22 309
TDA5 2 4
MAG2 29 770
YLR428C 22 745
CRN1 29 775
SEN1 6 21
ATG23 23 569
IMD3 37 931
CNA1 23 320
YLR434C 23 388
TSR2 3 3
ECM30 47 1224
DIF1 33 587
YLR437C-A 33 717
CAR2 89 3400
LSM3 1 0
MRPL4 7 229
SEC39 10 114
RPS1A 10 79
SIR3 35 1051
ECM7 30 1502
YLR444C 10 118
GMC2 11 175
YLR446W 22 597
VMA6 0 0
RPL6B 4 14
FPR4 13 186
HMG2 56 2196
LEU3 17 421
SST2 25 292
RIF2 24 595
FMP27 63 2274
PDP3 8 67
YLR456W 9 52
NBP1 5 79
YLR458W 4 3
GAB1 0 0
YLR460C 3 2
PAU4 2 1
YLR462W 5 4
YLR463C 4 3
YLR464W 1 0
BSC3 0 0
YRF1-4 26 51
YLR466C-A 4 3
YLR466C-B 2 1
YRF1-5 30 56
YLR467C-A 3 3
YML133C 26 64
YML133W-B 2 1
YML133W-A 1 0
COS3 1 0
YML131W 32 713
ERO1 5 4
COX14 2 10
MSC1 37 1170
RSC9 9 94
ERG13 11 78
PGA3 3 4
TUB3 30 954
PHO84 58 3265
YML122C 53 2990
GTR1 31 484
NDI1 35 789
YML119W 23 284
NGL3 51 2449
NAB6 68 3875
YML116W-A 26 1020
ATR1 34 753
VAN1 7 24
TAF8 14 272
DAT1 23 659
CTK3 0 0
BUL2 36 722
COQ5 7 40
ZDS2 52 1932
YML108W 4 40
PML39 23 411
URA5 6 161
SEC65 0 0
MDM1 28 334
NUP188 36 630
CAC2 46 1276
YML101C-A 15 334
CUE4 58 1952
YML100W-A 36 529
TSL1 101 3411
YML099W-A 12 499
ARG81 68 2715
TAF13 1 0
VPS9 4 16
YML096W 30 725
RAD10 8 161
YML094C-A 16 245
GIM5 25 808
UTP14 22 663
PRE8 1 0
RPM2 25 497
YML090W 14 126
YML089C 43 1359
UFO1 47 1457
AIM33 21 582
ALO1 33 756
TUB1 1 0
YML084W 35 655
YML083C 25 1041
YML082W 54 2056
ATP18 2 7
TDA9 49 2224
DUS1 22 314
YML079W 19 335
CPR3 20 1004
BET5 4 8
WAR1 78 1846
HMG1 78 2100
FPR3 27 387
RPL6A 5 35
TCB3 92 3316
COG8 29 425
DAK1 41 1732
POB3 3 3
ITT1 26 728
ERV41 32 1204
SMA2 19 565
ORC1 11 103
TEM1 2 1
RPS1B 5 19
MFT1 24 709
PIF1 56 2034
OGG1 33 832
NTE1 95 2935
HUG1 5 226
SML1 8 223
YML057C-A 26 738
CMP2 51 2223
IMD4 58 1491
SPC2 26 353
CYB2 80 3399
YML054C-A 28 1455
YML053C 23 401
SUR7 22 441
GAL80 45 2248
AIM32 28 935
RSE1 40 1294
GSF2 25 751
YML047W-A 8 117
PRM6 28 1531
PRP39 9 52
RRN11 5 24
CAT2 53 2060
VPS71 34 2407
YMD8 23 403
YML037C 21 414
CGI121 32 705
AMD1 62 1624
YML034C-A 17 427
SRC1 53 1540
RAD52 13 160
YML031C-A 4 13
NDC1 8 128
RCF1 12 378
USA1 124 7706
TSA1 0 0
YOX1 83 3276
RPS18B 13 204
YML6 18 252
RPS17A 8 18
NSE5 11 53
APT1 12 154
UNG1 73 2758
YML020W 59 1266
OST6 22 688
YML018C 65 3443
PSP2 37 755
PPZ1 60 2162
TAF11 3 2
TRM9 68 3000
UBX2 98 4120
YML012C-A 44 2065
ERV25 25 517
RAD33 17 427
SPT5 35 1261
YML009W-B 24 1210
YML009C-A 17 763
MRPL39 20 490
ERG6 14 432
YML007C-A 20 1112
YAP1 67 1370
GIS4 77 2625
TRM12 131 4726
GLO1 85 3299
YML003W 61 3100
YML002W 113 3396
YPT7 4 47
CDC5 3 2
YMR001C-A 30 1066
MIX17 24 710
AIM34 23 1109
MVP1 40 780
TAF4 10 70
PLB2 107 2638
YMR007W 79 4358
PLB1 70 1803
ADI1 33 1004
YMR010W 21 242
HXT2 72 2988
CLU1 108 3170
SEC59 15 262
YMR013C-A 0 0
YMR013W-A 9 110
BUD22 30 365
ERG5 56 1741
SOK2 64 2011
SPO20 46 1361
YMR018W 81 3215
STB4 83 2623
FMS1 52 1509
MAC1 53 1739
UBC7 19 883
MSS1 60 2667
MRPL3 6 45
CSI1 21 892
PEX12 21 547
YMR027W 32 683
TAP42 4 8
FAR8 21 411
RSF1 27 864
EIS1 35 915
YMR031W-A 39 710
HOF1 35 1041
YMR030W-A 14 288
ARP9 2 1
YMR034C 45 2269
IMP2 13 85
MIH1 33 1208
MSN2 41 1713
CCS1 3 37
SUB1 12 153
YET2 29 1005
ARA2 26 1204
ARG80 89 6648
MCM1 7 66
IOC4 53 2317
YMR046W-A 0 0
NUP116 38 579
CSM3 29 995
ERB1 3 2
FAR3 11 72
YMR052C-A 12 174
STB2 58 1817
STV1 34 597
BUB2 29 885
AAC1 38 815
YMR057C 52 1996
FET3 70 3531
SEN15 0 0
SAM37 11 117
RNA14 2 1
ARG7 3 4
RIM9 16 563
AEP1 8 132
KAR5 59 2674
SOV1 18 224
UBX4 21 251
AVO2 30 633
NAT4 87 6114
MOT3 12 28
TVP18 15 507
ABF2 8 58
IRC21 11 274
YMR074C 18 488
RCO1 83 2034
YMR075C-A 27 617
PDS5 12 222
VPS20 7 16
CTF18 14 82
SEC14 1 0
NAM7 15 124
ISF1 23 373
YMR082C 29 286
ADH3 31 953
YMR084W 16 429
YMR085W 14 142
SEG1 52 1558
YMR086C-A 29 1091
YMR087W 31 1451
VBA1 34 928
YTA12 24 214
YMR090W 11 145
NPL6 6 35
AIP1 27 719
UTP15 4 4
CTF13 3 2
SNO1 30 838
SNZ1 22 680
MTG1 22 208
ATP25 14 174
YMR099C 17 347
MUB1 37 1937
SRT1 22 545
YMR102C 32 854
YMR103C 39 1011
YPK2 43 1126
PGM2 38 538
YMR105W-A 12 176
YKU80 78 2709
SPG4 24 567
ILV2 31 362
MYO5 89 2605
HFD1 32 840
YMR111C 31 1420
MED11 5 7
FOL3 2 1
YMR114C 21 530
MGR3 26 1033
ASC1 8 113
SPC24 0 0
SHH3 17 328
ASI1 51 2400
YMR119W-A 25 743
ADE17 42 1125
RPL15B 25 368
YMR122C 59 1251
YMR122W-A 2 3
PKR1 5 73
EPO1 29 882
STO1 44 1319
DLT1 10 578
SAS2 14 175
ECM16 14 64
POM152 57 1118
YMR130W 22 677
RRB1 0 0
JLP2 14 533
REC114 30 562
ERG29 8 71
GID8 23 217
YMR135W-A 50 1786
GAT2 36 1168
PSO2 44 1260
CIN4 7 36
RIM11 11 103
SIP5 17 485
YMR141C 6 25
RPL13B 0 0
YMR141W-A 0 0
RPS16A 4 4
YMR144W 14 352
NDE1 45 875
TIF34 3 3
YMR147W 13 356
OSW5 34 741
SWP1 2 1
IMP1 17 229
YIM2 14 262
YIM1 19 669
NUP53 21 316
YMR153C-A 3 40
RIM13 29 430
YMR155W 28 1177
TPP1 8 176
AIM36 11 348
MRPS8 4 20
YMR158C-A 1 0
YMR158W-B 8 145
ATG16 13 234
YMR160W 44 2241
HLJ1 17 327
DNF3 53 1491
INP2 20 405
MSS11 18 243
PAH1 32 455
YMR166C 15 229
MLH1 18 474
CEP3 2 1
ALD3 28 721
ALD2 14 446
EAR1 20 318
HOT1 62 1976
YMR172C-A 3 4
DDR48 18 128
YMR173W-A 25 165
PAI3 11 55
SIP18 15 363
YMR175W-A 15 551
ECM5 63 2364
MMT1 19 311
YMR178W 17 470
SPT21 33 732
CTL1 59 2180
YMR181C 19 406
RGM1 13 100
YMR182W-A 4 18
SSO2 20 641
ADD37 15 128
RTP1 7 19
HSC82 45 1050
YMR187C 46 701
MRPS17 7 60
GCV2 46 1032
SGS1 63 1629
SPG5 12 356
GYL1 29 884
MRPL24 3 22
YMR193C-A 8 348
RPL36A 14 473
CMC4 27 985
YMR194C-A 24 853
ICY1 12 360
YMR196W 56 1353
VTI1 2 3
CIK1 9 112
CLN1 18 273
ROT1 2 1
RAD14 29 1056
ERG2 3 4
TOM40 1 0
INP1 14 394
PFK2 29 716
YMR206W 51 2295
HFA1 65 1298
ERG12 2 1
YMR209C 24 702
YMR210W 22 736
DML1 1 0
EFR3 19 367
CEF1 12 83
SCJ1 21 725
GAS3 26 1129
SKY1 21 363
GUA1 3 2
TRS130 10 163
ESC1 56 2032
ERG8 2 1
YMR221C 16 297
FSH2 12 229
UBP8 15 285
MRE11 16 127
MRPL44 10 227
YMR226C 15 316
TAF7 6 88
MTF1 7 73
RRP5 10 88
RPS10B 12 137
YMR230W-A 11 240
PEP5 14 151
FUS2 28 530
TRI1 7 89
RNH1 20 250
RNA1 1 0
TAF9 0 0
BCH1 43 1101
DFG5 21 284
RNT1 2 1
CUS1 30 957
YHM2 19 670
RPL20A 8 162
YMR242W-A 9 338
ZRC1 31 1070
YMR244W 48 1455
COA6 8 116
YMR245W 48 764
FAA4 109 5452
RKR1 49 1132
YMR247W-A 5 241
GAD1 28 1296
GTO3 87 3465
HOR7 0 0
YMR252C 22 528
YMR253C 23 439
YMR254C 25 394
GFD1 4 51
COX7 0 0
PET111 10 64
ROY1 23 548
TRM732 37 998
TIF11 1 0
TPS3 42 1016
YMR262W 15 283
SAP30 0 0
CUE1 13 696
YMR265C 37 868
RSN1 37 1319
PPA2 13 69
PRP24 2 3
TMA23 7 116
RRN9 7 7
URA10 22 467
SCS7 19 592
YMR272W-A 1 0
YMR272W-B 8 97
ZDS1 25 767
RCE1 18 392
BUL1 7 36
DSK2 12 254
FCP1 5 16
PRM15 21 626
YMR279C 18 690
CAT8 60 1568
GPI12 1 0
AEP2 13 174
RIT1 16 953
YKU70 22 686
NGL2 23 573
MRPL33 2 1
DSS1 8 62
HSH155 10 31
ABZ2 12 425
HAS1 3 5
YMR290W-A 10 79
TDA1 35 1141
GOT1 16 420
HER2 16 58
JNM1 1 0
YMR294W-A 7 38
YMR295C 14 208
LCB1 0 0
PRC1 36 826
LIP1 0 0
DYN3 3 3
ADE4 3 2
ATM1 7 77
YME2 27 736
ADH2 12 326
UBP15 31 800
YMR304C-A 15 159
SCW10 34 1223
FKS3 82 1651
YMR306C-A 15 64
GAS1 1 0
YMR307C-A 1 0
PSE1 7 62
NIP1 5 4
YMR310C 15 268
GLC8 7 70
ELP6 14 103
TGL3 21 530
PRE5 2 1
YMR315W 28 617
YMR315W-A 3 4
DIA1 28 779
YMR316C-A 17 335
YMR316C-B 5 43
YMR317W 25 520
ADH6 25 1200
FET4 28 828
YMR320W 15 426
YMR321C 1 0
SNO4 1 0
ERR3 3 3
YMR324C 0 0
PAU19 1 0
YMR326C 3 2
YRF1-6 26 43
YNL339W-B 2 1
YNL339W-A 1 0
YNL338W 10 13
YNL337W 5 6
COS1 4 3
DDI3 5 8
SNO2 8 117
SNZ2 7 32
THI12 12 319
AAD14 26 716
RPD3 3 2
PEX6 33 1179
MDJ2 11 265
EGT2 44 1303
PFA3 21 555
FIG4 29 442
YNL324W 3 27
LEM3 3 14
KRE1 14 94
VNX1 44 1534
YNL320W 13 517
YNL319W 5 70
HXT14 38 954
PFS2 6 10
PHA2 28 1061
ATP11 7 24
DAL82 24 627
EMW1 5 5
RFA2 2 2
SKP2 20 478
ZIM17 5 54
STB1 33 730
KRI1 4 33
MCK1 24 1899
MRPS18 10 24
BXI1 26 433
YPT11 37 1356
YNL303W 17 512
RPS19B 2 1
RPL18B 14 100
TOS6 5 82
TRF5 20 408
CLA4 9 100
MON2 35 576
YNL296W 3 5
YNL295W 16 316
RIM21 24 793
MSB3 50 1397
PUS4 24 837
MID1 21 948
RFC3 4 3
PCL1 10 259
CAF40 19 490
SEC21 12 125
CUS2 19 367
YNL285W 45 3000
MRPL10 6 28
WSC2 31 531
POP3 16 641
HCH1 10 542
ERG24 2 1
PRM1 48 1455
CAF120 155 5856
YNL277W-A 23 642
MET2 31 899
YNL276C 12 197
BOR1 42 1174
GOR1 15 286
TOF1 31 373
SEC2 7 92
BNI1 24 345
ALP1 42 1584
BSC4 35 1942
LYP1 34 1187
PIK1 8 11
YNL266W 7 30
IST1 20 249
PDR17 26 940
YIF1 3 2
POL2 20 129
ORC5 2 1
LTO1 7 59
ATX1 3 70
DSL1 21 622
SIP3 42 759
FOL1 2 1
GIS2 10 252
RTC4 14 312
TEX1 19 189
MRPL17 3 10
NRD1 11 118
RAD50 17 150
MPA43 21 274
RPA49 1 0
YNL247W 5 4
VPS75 12 257
CWC25 4 14
SUI1 1 0
SLA2 18 158
ATG2 65 1604
ZWF1 56 1453
NAR1 11 124
LAP3 31 993
KEX2 15 285
YTP1 27 799
SIN4 18 211
YNL235C 14 448
YNL234W 40 1393
BNI4 23 461
CSL4 6 32
PDR16 60 4080
ELA1 39 1411
URE2 8 14
YNL228W 16 197
JJJ1 29 737
YNL226W 15 582
CNM67 2 1
SQS1 35 580
ATG4 21 309
SSU72 0 0
POP1 6 7
ADE12 0 0
ALG9 17 197
MGS1 36 1560
YNL217W 40 1474
RAP1 12 105
IES2 4 16
PEX17 7 44
RRG9 4 5
VID27 25 351
YNL211C 8 53
MER1 8 40
SSB2 13 237
YNL208W 11 158
RIO2 3 2
RTT106 14 280
YNL205C 18 909
SPS18 10 295
YNL203C 22 514
SPS19 35 677
PSY2 19 138
YNL200C 16 499
GCR2 17 175
YNL198C 14 222
WHI3 17 288
SLZ1 18 418
YNL195C 27 905
YNL194C 17 401
YNL193W 42 1191
CHS1 27 366
DUG3 33 1399
YNL190W 9 139
SRP1 0 0
KAR1 0 0
SWT21 31 780
UBP10 26 309
MRPL19 2 2
YNL184C 16 287
NPR1 27 590
IPI3 4 15
YNL181W 2 2
RHO5 12 132
YNL179C 48 2211
RPS3 1 0
MRPL22 4 8
TDA7 29 546
NOP13 30 835
YNL174W 14 183
MDG1 24 444
APC1 12 32
YNL171C 3 8
YNL170W 2 12
PSD1 24 480
FMP41 29 1645
SKO1 20 252
BNI5 17 472
YNL165W 31 783
IBD2 8 345
RIA1 10 22
YNL162W-A 3 42
RPL42A 8 65
CBK1 28 470
YGP1 22 490
ASI2 6 104
PGA1 1 0
IGO1 9 85
NSG2 14 377
CUZ1 13 364
YCK2 26 512
GIM3 10 476
INN1 9 29
RPC31 2 1
YNL150W 1 0
PGA2 1 0
ALF1 108 4448
LSM7 2 3
YNL146C-A 20 631
YNL146W 4 50
MFA2 1 0
YNL144C 49 1588
YNL144W-A 2 2
YNL143C 28 1402
MEP2 52 1293
AAH1 13 272
YNL140C 6 18
THO2 13 32
YSF3 9 44
SRV2 6 40
NAM9 15 186
EAF7 18 313
FPR1 4 21
YNL134C 24 726
FYV6 17 307
KRE33 4 3
TOM22 0 0
CPT1 25 607
DGR1 7 184
NRK1 16 498
TEP1 37 1237
FAR11 23 499
SPC98 11 44
ESBP6 32 1008
NAF1 8 177
NMA111 39 1320
YNL122C 8 178
TOM70 16 226
YNL120C 0 0
NCS2 4 7
DCP2 21 625
MLS1 78 2265
DMA2 53 2521
YNL115C 23 409
YNL114C 6 28
RPC19 0 0
DBP2 35 407
CYB5 5 17
NOP15 0 0
YNL109W 8 74
YNL108C 22 437
YAF9 12 402
INP52 58 1452
RRT16 5 68
LEU4 59 2309
YNL103W-A 1 0
MET4 8 86
POL1 15 152
AVT4 34 644
MIC27 13 562
OCA1 11 353
RAS2 5 14
YNL097C-B 25 346
PHO23 26 362
YNL097W-A 2 1
RPS7B 17 418
YNL095C 24 395
APP1 42 709
YPT53 12 214
YNL092W 38 1145
NST1 38 1011
RHO2 3 11
YNL089C 3 11
TOP2 8 75
TCB2 105 4352
SNN1 12 130
MKT1 34 1143
END3 4 22
SAL1 20 313
PMS1 26 574
SWS2 8 32
EOS1 11 122
TPM1 6 71
NIS1 64 2205
APJ1 31 544
MKS1 17 116
IMP4 2 1
MLF3 12 76
MSK1 19 149
RNH201 46 2569
LAT1 15 179
TOM7 3 17
RPL16B 5 13
FKH2 22 402
YNL067W-A 21 415
YNL067W-B 21 721
RPL9B 6 23
SUN4 81 2768
AQR1 64 1896
YDJ1 5 29
MTQ1 49 969
GCD10 19 598
NOP2 7 221
ARP5 4 12
YNL058C 29 523
YNL057W 8 45
OCA2 10 68
POR1 12 249
VAC7 36 621
MSG5 38 1100
COX5A 15 555
COG5 21 233
YNL050C 21 386
SFB2 25 705
ALG11 6 7
SLM2 41 999
YNL046W 35 869
LAP2 51 1850
YIP3 15 268
YNL043C 9 105
YNL042W-B 28 560
BOP3 47 1449
COG6 34 362
YNL040W 38 1439
BDP1 13 473
GPI15 0 0
IDH1 5 6
NCE103 60 1690
YNL035C 51 1439
YNL034W 45 1226
YNL033W 11 571
SIW14 36 969
HHT2 12 708
HHF2 10 150
KTR5 64 1893
YNL028W 43 2431
CRZ1 40 865
SAM50 1 0
SSN8 45 2101
KSH1 1 0
YNL024C 65 1299
FAP1 84 4130
RCM1 46 1408
HDA1 72 2286
ARK1 69 2103
YNL019C 4 4
YNL018C 60 1850
YNL017C 61 3077
PUB1 30 649
PBI2 0 0
HEF3 120 4241
YNL013C 19 107
SPO1 111 4864
YNL011C 64 2508
YNL010W 39 1171
IDP3 96 4232
ASI3 106 3422
SIS1 2 1
LST8 2 9
MRP7 35 652
HRB1 216 14501
PET8 59 1483
RLP7 5 53
DOM34 52 1510
CIT1 101 3352
YNR001W-A 56 906
ATO2 239 12295
RPC34 14 208
YNR003W-A 2 2
SWM2 26 664
YNR005C 4 12
VPS27 22 336
ATG3 40 1230
LRO1 123 3522
NRM1 49 1928
CSE2 36 1215
PRP2 29 737
URK1 69 2845
PHO91 97 5166
YNR014W 89 3152
SMM1 132 7693
ACC1 19 28
TIM23 5 4
RCF2 59 2657
ARE2 40 801
ATP23 47 1716
YNR021W 37 837
MRPL50 23 530
SNF12 8 103
MPP6 25 563
YNR025C 15 280
SEC12 25 1107
BUD17 39 1403
CPR8 38 1265
YNR029C 43 690
ALG12 38 421
SSK2 102 5139
PPG1 36 1081
HUB1 11 245
ABZ1 102 3986
SOL1 57 1765
YNR034W-A 28 960
ARC35 10 174
MRPS12 10 138
RSM19 4 32
DBP6 16 217
ZRG17 22 288
YNR040W 46 1359
COQ2 24 562
YNR042W 11 176
MVD1 1 0
AGA1 36 890
PET494 21 408
TRM112 0 0
FPK1 41 1115
YNR048W 26 554
MSO1 38 773
LYS9 37 1019
BRE5 27 934
POP2 19 671
NOG2 2 1
ESF2 11 119
HOL1 54 2476
BIO5 70 2502
BIO4 145 8001
BIO3 57 2386
MNT4 65 2197
FRE4 64 1587
YNR061C 18 341
YNR062C 12 176
YNR063W 41 1740
YNR064C 40 1318
YNR065C 75 2733
YNR066C 45 1111
DSE4 59 1751
YNR068C 27 657
BSC5 38 777
PDR18 0 0
YNR071C 0 0
HXT17 2 1
YNR073C 5 6
AIF1 0 0
COS10 23 1423
YNR075C-A 8 77
PAU6 1 0
YNR077C 8 46
YOL166W-A 4 122
YOL166C 2 1
AAD15 8 246
YOL164W-A 5 63
BDS1 46 1358
YOL163W 10 169
YOL162W 9 114
PAU20 4 50
YOL160W 10 149
YOL159C-A 6 79
YOL159C 14 112
ENB1 38 1266
IMA2 28 1032
HXT11 30 526
YOL155W-A 0 0
HPF1 30 627
ZPS1 11 280
FRE7 59 1975
GRE2 14 353
YOL150C 8 29
DCP1 0 0
SPT20 18 394
PEX11 13 219
PSF3 2 3
CTR9 15 104
NOP8 14 153
RIB4 0 0
RRP40 0 0
PPM2 39 960
ARG8 5 4
CDC33 0 0
RTC1 56 1049
BSC6 23 845
PFK27 18 699
MED7 4 9
YOL134C 11 270
HRT1 2 2
GAS4 33 965
YOL131W 24 462
ALR1 24 462
VPS68 10 133
YGK3 30 647
RPL25 0 0
MDH2 38 1471
TRM13 53 1930
TRM11 28 979
HRP1 0 0
SMF1 68 2685
RPS19A 16 98
RPL18A 3 2
MCH4 45 891
YOL118C 25 501
RRI2 36 1712
MSN1 18 1886
PAP2 10 365
YOL114C 27 431
SKM1 37 1262
MSB4 45 1641
MDY2 23 882
SHR5 115 3441
ZEO1 2 1
INO4 3 2
YOL107W 19 329
YOL106W 15 273
WSC3 16 303
NDJ1 21 328
ITR2 40 824
TPT1 0 0
IZH4 13 131
PKH2 20 527
YOL099C 6 199
YOL098C 59 2442
YOL097W-A 13 333
WRS1 6 15
COQ3 13 302
HMI1 36 1155
RFC4 0 0
TRM10 19 242
YPQ1 24 1042
SPO21 31 570
MSH2 31 768
HAL9 68 2586
MPD2 26 737
DUF1 36 741
MHF1 18 465
ADH1 26 179
YOL085W-A 25 976
YOL085C 43 2075
PHM7 78 2561
ATG34 26 1099
YOL083C-A 1 0
ATG19 42 1727
IRA2 33 148
REX4 23 651
YOL079W 4 17
AVO1 31 364
ATP19 6 113
BRX1 10 49
MDM20 10 76
YOL075C 78 2774
DSC2 22 321
THP1 11 65
SDH5 10 149
NBA1 29 925
NUF2 3 2
HST1 27 774
RTG1 16 219
RIB2 13 202
INP54 26 562
MET22 19 306
CRT10 75 2618
APM4 31 1057
PRS5 61 2678
MAM3 39 832
GPD2 63 2780
ARG1 6 19
YOL057W 41 1788
GPM3 37 1245
THI20 50 1925
PSH1 28 961
AIM39 64 1329
DDR2 4 14
SPE2 35 714
GAL11 19 114
YOL050C 12 58
GSH2 19 384
RRT8 52 1986
LDS2 28 864
YOL046C 14 365
PSK2 62 2274
PEX15 25 302
NTG2 30 1198
NGL1 30 796
NOP12 41 1024
RPS15 2 1
RPP2A 6 49
YOL038C-A 11 274
PRE6 2 15
YOL037C 16 423
YOL036W 62 1798
YOL035C 19 525
SMC5 12 51
MSE1 18 118
OPI10 26 661
SIL1 48 1807
GAS5 28 715
YOL029C 15 460
YAP7 21 705
MDM38 48 986
MIM1 11 151
LAG2 61 2551
YOL024W 24 800
IFM1 24 398
TSR4 2 1
DIS3 16 213
TAT2 63 2409
YOL019W-A 56 2674
YOL019W 68 2014
TLG2 13 164
ESC8 112 3793
CMK2 55 1866
IRC10 44 1329
YOL014W 7 279
YOL013W-B 3 48
YOL013W-A 43 2754
HRD1 73 5447
HTZ1 10 137
PLB3 106 3669
RCL1 10 259
MDM12 10 36
COQ10 26 432
CSI2 69 2956
TOP1 69 1421
RPB11 1 0
SIN3 75 2245
PFA4 38 1116
IZH2 85 4505
PHO80 70 4677
RRP6 65 2625
ALG6 17 257
YSP3 126 4234
UTP23 12 83
DNL4 156 4938
TSR3 81 3204
SGT2 71 2110
SLG1 9 56
YOR008C-A 11 303
YOR008W-B 13 130
TIR4 40 988
TIR2 22 421
AUS1 168 6819
YOR011W-A 21 1125
YOR012W 14 463
IRC11 23 810
RTS1 8 83
YOR015W 22 804
ERP4 40 1191
PET127 107 2421
ROD1 56 1440
YOR019W 105 3616
HSP10 0 0
YOR020W-A 17 233
SFM1 15 126
YOR022C 48 896
AHC1 53 2004
YOR024W 70 3998
HST3 38 735
BUB3 33 1035
STI1 63 2578
CIN5 26 534
YOR029W 34 1526
DFG16 41 1730
HMS1 50 1746
YOR032W-A 26 745
EXO1 51 1526
AKR2 64 3033
YOR034C-A 40 1162
SHE4 47 1627
PEP12 14 235
CYC2 35 900
HIR2 23 229
CKB2 4 5
GLO4 56 3311
YOR041C 14 145
CUE5 47 1191
WHI2 48 2274
IRC23 11 348
TOM6 9 55
DBP5 1 0
STD1 9 38
RAT1 7 14
RSB1 25 429
YOR050C 41 1133
ETT1 18 429
TMC1 17 756
YOR053W 14 162
VHS3 52 1734
YOR055W 14 340
NOB1 17 357
SGT1 6 20
ASE1 42 1276
LPL1 39 1559
SLD7 6 40
CKA2 6 82
YOR062C 54 1903
RPL3 2 1
YNG1 7 55
CYT1 5 13
MSA1 35 772
ALG8 7 15
VPS5 19 216
VAM10 0 0
GYP1 17 261
NRT1 38 1352
YOR072W 39 1606
YOR072W-A 42 1300
YOR072W-B 18 393
SGO1 13 210
CDC21 2 1
YOR073W-A 0 0
UFE1 2 38
SKI7 29 749
RTS2 16 410
BUD21 9 31
ATX2 8 182
DIA2 31 843
TGL5 44 1693
YOR082C 24 814
WHI5 104 5571
LPX1 79 2482
OST3 33 794
TCB1 54 1863
YVC1 32 455
VPS21 2 4
PTC5 44 1731
TMA46 46 1633
ECM3 44 2259
YOR093C 64 3247
ARF3 5 41
RKI1 1 0
RPS7A 6 24
YOR097C 13 451
NUP1 10 140
KTR1 42 1334
CRC1 40 1198
RAS1 34 1341
YOR102W 5 20
OST2 0 0
PIN2 22 478
YOR105W 3 15
VAM3 6 15
RGS2 41 1263
LEU9 43 958
YOR108C-A 1 0
INP53 53 1499
TFC7 8 23
YOR111W 15 113
CEX1 30 753
AZF1 26 302
YOR114W 11 214
TRS33 23 617
RPO31 9 228
RPT5 5 4
RTC5 32 1221
RIO1 1 0
GCY1 26 767
YOR121C 11 151
PFY1 1 0
LEO1 33 482
UBP2 41 797
CAT5 3 2
IAH1 13 320
RGA1 24 378
ADE2 2513 713643
AFI1 44 1292
ORT1 4 4
YOR131C 20 488
VPS17 13 175
EFT1 8 41
BAG7 44 1641
IRC14 2 1
IDH2 3 2
SIA1 27 785
RUP1 40 1305
YOR139C 4 10
SFL1 33 542
ARP8 10 32
LSC1 7 32
THI80 3 92
ELG1 32 668
PNO1 1 0
YOR146W 0 0
MDM32 17 241
SPP2 7 39
SMP3 0 0
MRPL23 5 83
RPB2 6 5
YOR152C 5 10
PDR5 70 2289
SLP1 24 404
ISN1 20 458
NFI1 25 622
PUP1 7 8
PET123 2 2
SME1 1 0
MTR10 4 4
PNS1 23 650
YOR161W-A 1 0
YOR161W-B 0 0
YOR161C-C 16 508
YRR1 56 2633
DDP1 16 446
