gene_name number_of_transposon_per_gene number_of_read_per_gene
DCI1 5 15
LAS17 8 112
RPS30B 7 87
FYV12 49 961
SER1 4 27
GSP2 14 343
YOR186W 19 484
YOR186C-A 11 201
TUF1 2 2
MSB1 24 768
IES4 5 33
SPR1 18 215
ULS1 35 519
THI72 31 850
YOR192C-C 5 64
PEX27 8 147
TOA1 0 0
SLK19 23 456
LIP5 4 5
MCA1 14 194
BFR1 13 125
YOR199W 24 1108
YOR200W 12 141
MRM1 14 233
HIS3 31 934
YOR203W 26 325
DED1 3 2
GEP3 13 286
NOC2 7 8
RET1 8 13
PTP2 9 39
NPT1 17 537
RPB10 0 0
MGM1 2 1
STE4 21 613
SAS5 10 180
SPR2 13 115
AIM41 11 471
RUD3 13 305
RFC1 25 478
YOR218C 4 18
STE13 25 956
RCN2 9 131
MCT1 16 690
ODC2 39 1438
DSC3 12 344
RPB8 2 1
YOR225W 16 593
ISU2 15 417
HER1 25 209
MCP1 17 311
WTM2 62 2414
WTM1 28 965
MKK1 30 823
YOR231C-A 1 0
MGE1 1 0
KIN4 22 1075
RPL33B 17 687
IRC13 18 324
DFR1 4 4
HES1 17 463
YOR238W 15 407
ABP140 17 412
MET7 20 144
SSP2 14 147
PUS7 16 109
ESA1 9 24
DGA1 15 262
ENV9 9 99
SRL1 3 45
YOR248W 3 45
APC5 0 0
CLP1 2 1
TUM1 2 2
TMA16 12 363
NAT5 14 403
SEC63 2 1
OSW1 28 1040
TRE2 1 0
CDC31 0 0
HNT3 12 140
RPT4 3 3
GCD1 6 11
RPN8 1 0
GPN2 2 1
YOR263C 10 73
DSE3 22 321
RBL2 4 54
PNT1 25 436
HRK1 32 789
YOR268C 42 1054
PAC1 4 3
VPH1 17 53
FSF1 27 861
YTM1 1 0
TPO4 31 1006
MOD5 28 944
RIM20 20 543
CAF20 9 122
YOR277C 5 102
HEM4 4 48
RFM1 9 131
FSH3 11 51
PLP2 6 10
YOR282W 23 491
YOR283W 15 374
HUA2 9 61
RDL1 18 322
RDL2 8 50
RRP36 2 1
MPD1 16 302
YOR289W 15 287
SNF2 10 22
YPK9 42 751
YOR292C 18 842
RPS10A 3 6
YOR293C-A 2 2
RRS1 4 9
UAF30 18 983
YOR296W 34 1272
TIM18 5 63
MUM3 75 3052
MBF1 7 36
BUD7 31 1244
YOR300W 28 763
RAX1 56 2207
YOR302W 1 0
CPA1 3 9
ISW2 32 1457
BIL1 6 61
RRG7 13 101
MCH5 36 754
SLY41 26 641
SNU66 18 263
YOR309C 1 0
NOP58 4 3
DGK1 5 39
RPL20B 5 36
SPS4 15 470
YOR314W 9 115
YOR314W-A 4 7
SFG1 18 305
COT1 22 684
YOR316C-A 16 454
FAA1 30 1036
YOR318C 33 1005
HSH49 0 0
GNT1 12 131
PMT3 43 946
LDB19 26 524
PRO2 0 0
FRT1 17 159
YOR325W 6 47
MYO2 16 96
SNC2 11 210
PDR10 81 2284
SCD5 8 21
YOR329W-A 11 388
MIP1 10 45
YOR331C 6 127
VMA4 1 0
YOR333C 3 24
MRS2 5 55
ALA1 4 3
YOR335W-A 0 0
KRE5 20 501
TEA1 41 1320
YOR338W 16 383
UBC11 13 101
RPA43 5 7
RPA190 12 16
YOR342C 12 190
YOR343C 39 1104
TYE7 15 378
YOR345C 5 20
REV1 42 1200
PYK2 19 280
PUT4 188 5992
CIN1 64 1926
MNE1 20 321
MEK1 12 94
TFB6 16 175
SOG2 24 523
MSC6 13 80
GDS1 13 147
CIR2 19 265
SNX3 7 67
HAP5 22 730
VTS1 17 205
PDE2 8 61
PRT1 14 315
PRE10 4 124
PIP2 46 2463
YOR364W 24 512
YOR365C 34 1052
YOR366W 1 0
SCP1 3 11
RAD17 18 374
RPS12 1 0
MRS6 6 89
GPB1 23 350
NDD1 5 13
NUD1 8 35
ALD4 33 673
GDH1 32 858
YOR376W 28 868
YOR376W-A 2 1
ATF1 20 390
AMF1 26 701
YOR379C 15 378
RDR1 23 652
FRE3 20 799
YOR381W-A 4 109
FIT2 8 21
FIT3 13 218
FRE5 29 266
YOR385W 4 13
PHR1 29 492
YOR387C 6 37
FDH1 2 3
YOR389W 28 1113
FEX1 8 226
HSP33 4 27
YOR392W 24 430
ERR1 2 1
PAU21 1 0
YOR394C-A 6 79
YRF1-8 29 33
YOR396C-A 1 0
YRF1-7 29 30
YPL283W-B 2 1
YPL283W-A 2 1
PAU22 0 0
ERR2 6 5
HSP32 2 1
FEX2 8 17
YPL278C 1 0
YPL277C 18 705
SAM3 26 848
SAM4 3 2
PBI1 5 30
ATP15 1 0
MDL2 23 664
KAR9 34 1287
PLC1 9 55
ACM1 8 19
DIM1 2 1
DIP5 27 690
YPL264C 17 340
KEL3 61 1837
FUM1 11 131
YPL261C 23 552
YPL260W 18 503
APM1 23 485
THI21 30 1246
YPL257W 10 226
CLN2 11 174
BBP1 4 4
HFI1 6 113
VIK1 37 1614
YAH1 0 0
YPL251W 2 1
ICY2 3 32
RPL36B 3 2
YPL250W-A 2 1
GYP5 37 1172
GAL4 33 872
YPL247C 20 358
RBD2 12 114
YPL245W 38 1334
HUT1 21 617
SRP68 2 47
IQG1 7 7
CIN2 23 356
HSP82 58 2182
YAR1 15 90
YPL238C 0 0
SUI3 0 0
ENV7 17 274
RVB2 5 10
VMA11 2 1
NSL1 3 52
SSO1 10 190
FAS2 9 8
USV1 10 264
YPL229W 11 258
CET1 1 0
ALG5 6 11
NEW1 24 369
YPL225W 9 91
MMT2 32 501
GRE1 16 488
FMP40 36 959
YPL222C-A 9 64
FLC1 48 1596
RPL1A 1 0
PCL8 21 370
SAR1 1 0
BMS1 9 17
YPL216W 40 1572
CBP3 5 38
THI6 33 847
LEA1 7 21
PUS1 11 462
NIP7 2 1
SRP72 4 100
IPL1 2 2
RKM1 17 483
TYW1 24 791
PGC1 20 589
YPL205C 26 363
HRR25 7 50
TPK2 16 239
AFT2 17 342
YIG1 24 631
CSM4 12 180
YPL199C 10 488
RPL7B 10 197
YPL197C 3 9
OXR1 10 139
APL5 15 82
DDC1 37 1769
RSA1 10 83
PRM3 2 1
YPL191C 18 536
NAB3 3 2
COA2 5 7
GUP2 40 1618
POS5 0 0
MF(ALPHA)1 10 18
UIP4 25 710
YPL185W 33 841
MRN1 39 467
RTC6 6 113
RTT10 60 1473
YPL182C 13 124
CTI6 15 173
TCO89 45 847
PPQ1 22 237
CBC2 14 444
CUP9 24 654
TRE1 68 2566
SPT14 6 7
NIP100 8 69
MRPL40 0 0
COX10 10 59
OYE3 41 1000
DAP1 23 712
MEX67 3 3
YPL168W 14 104
REV3 47 1191
ATG29 4 115
SET6 17 919
MLH3 32 1408
SVS1 7 20
YPL162C 9 90
BEM4 21 441
CDC60 5 4
PET20 12 144
AIM44 36 813
TGS1 27 628
PRM4 15 343
KIP2 39 1332
PEP4 17 376
RAD53 27 836
YPL152W-A 0 0
RRD2 7 42
PRP46 9 80
YPL150W 20 329
ATG5 4 26
PPT2 5 48
PXA1 24 579
NOP53 4 79
KES1 3 2
POC4 5 147
RPL33A 0 0
YPL142C 0 0
FRK1 32 438
MKK2 22 472
UME1 13 250
SPP1 18 185
GIP3 56 2179
YPL136W 5 17
ISU1 2 3
YPL135C-A 0 0
ODC1 40 917
RDS2 29 850
COX11 5 23
RPL5 1 0
SPO19 7 40
TAF14 0 0
TBF1 4 83
HHO1 19 480
NAN1 2 1
KAP120 34 1135
SPC29 2 3
RNY1 11 89
TFB2 5 41
MEI5 11 72
VPS30 6 17
YPL119C-A 8 85
DBP1 25 770
MRP51 4 28
IDI1 8 12
HOS3 28 1335
BEM3 15 295
YPL114W 10 344
YPL113C 22 1074
PEX25 15 160
CAR1 76 3664
GDE1 52 1748
YPL109C 37 1158
YPL108W 17 431
YPL107W 25 959
SSE1 22 730
SYH1 31 455
MSD1 8 106
FMP30 28 647
YPL102C 16 817
ELP4 13 263
ATG21 12 144
INA17 4 14
MGR2 7 60
MSY1 5 13
ERI1 0 0
PNG1 30 969
EEB1 34 1214
SEC62 12 267
NOG1 11 325
SSU1 40 1032
GLR1 26 1023
RPS6A 7 63
RLM1 24 1043
YPL088W 38 1673
YDC1 24 617
ELP3 8 85
SEC16 18 723
BRO1 8 30
SEN54 3 3
MOT1 12 18
RPS9A 26 613
YPL080C 36 646
RPL21B 6 14
ATP4 0 0
YPL077C 17 186
GPI2 5 84
GCR1 21 297
YTA6 25 454
YPL073C 12 166
UBP16 24 843
YPL071C 12 269
MUK1 32 1591
BTS1 29 1018
YPL068C 21 603
YPL067C 49 1784
RGL1 35 1223
VPS28 4 10
CWC27 19 412
TIM50 6 78
YPL062W 96 9863
ALD6 42 870
MFM1 12 183
GRX5 3 44
PDR12 74 2957
SUR1 14 64
LCL1 39 1046
LGE1 7 76
LEE1 32 975
KTR6 34 601
OAZ1 11 90
ARL3 10 280
MNN9 1 0
DIG1 63 2189
CAM1 32 548
SGF11 7 56
ELC1 6 78
VPS16 15 209
YPL044C 2 1
NOP4 21 371
SSN3 50 1271
YPL041C 27 1244
ISM1 9 49
YPL039W 17 377
YPL038W-A 3 21
MET31 23 523
EGD1 94 19032
PMA2 100 2777
YPL035C 13 160
YPL034W 8 63
SRL4 23 634
SVL3 49 1306
PHO85 8 165
TRM44 42 972
SUV3 19 424
ERG10 0 0
SMA1 35 697
SKS1 40 993
YPL025C 48 1008
RMI1 3 16
MET12 37 670
RAD1 48 1236
ECM23 17 282
ULP1 10 74
VTC3 65 2050
CTF19 31 536
IRC15 119 4368
SWI1 15 60
HST2 124 4607
YPL014W 93 3463
MRPS16 13 254
RRP12 5 13
TAF3 23 719
RET3 0 0
RQC2 51 1062
CHL1 60 1555
TFC8 4 47
NCR1 177 6910
AEP3 10 96
LSP1 48 1213
ULA1 104 4834
SNF8 12 115
HAT1 45 1155
CIT3 113 5476
PDH1 107 5193
YPR002C-A 14 39
YPR003C 123 5097
AIM45 52 1245
HAL1 34 643
ICL2 155 7422
REC8 113 3862
HAA1 108 5692
SUT2 25 158
RPA135 7 12
YPR010C-A 10 214
YPR011C 73 2399
YPR012W 18 647
CMR3 57 2689
YPR014C 20 295
YPR015C 62 2257
TIF6 1 0
YPR016W-A 30 736
DSS4 8 105
RLF2 39 922
MCM4 14 184
ATP20 6 53
AGC1 59 2178
YPR022C 76 2211
EAF3 40 2136
YME1 37 1192
CCL1 5 206
ATH1 72 2561
YPR027C 10 162
YOP1 18 332
APL4 36 496
CSR2 75 2139
NTO1 43 1112
SRO7 47 1609
HTS1 3 2
ARP7 6 110
GLN1 3 2
VMA13 23 437
SPO24 14 307
ERV2 42 1453
IRC16 25 634
YPR039W 30 1035
TIP41 23 348
TIF5 2 1
PUF2 38 655
RPL43A 4 11
OPI11 2 1
THP3 33 1329
MCM16 6 33
MSF1 12 137
TAH18 2 1
ATG11 50 1003
YPR050C 22 1178
MAK3 33 1538
NHP6A 11 55
YPR053C 46 840
SMK1 28 1277
SEC8 14 262
TFB4 2 1
BRR1 25 431
YMC1 33 1060
YPR059C 13 159
ARO7 13 186
JID1 16 297
FCY1 11 317
YPR063C 19 540
YPR064W 50 1700
ROX1 11 149
UBA3 48 1796
ISA2 0 0
HOS1 29 516
SPE3 14 131
MED1 38 2506
YPR071W 20 589
NOT5 3 9
LTP1 19 200
TKL1 20 199
YPR074W-A 19 457
OPY2 18 875
YPR076W 2 4
YPR077C 41 701
YPR078C 60 1275
MRL1 24 1027
TEF1 12 119
GRS2 54 2459
DIB1 3 3
MDM36 18 359
YPR084W 19 436
ASA1 1 0
SUA7 3 37
VPS69 15 281
SRP54 15 281
YPR089W 46 1516
NVJ2 28 936
YPR092W 28 1109
ASR1 21 1060
RDS3 1 0
SYT1 43 1068
YPR096C 25 671
YPR097W 68 3863
YPR098C 15 62
YPR099C 1 0
MRPL51 2 2
SNT309 3 11
RPL11A 0 0
PRE2 8 16
FHL1 21 617
COG4 6 59
ISR1 4 16
YTH1 4 150
RPN7 0 0
YPR108W-A 25 803
YPR109W 19 512
RPC40 4 5
DBF20 37 1899
MRD1 7 42
PIS1 3 3
YPR114W 19 449
RGC1 40 1634
RRG8 9 58
YPR117W 82 2380
MRI1 14 369
CLB2 5 76
CLB5 20 166
THI22 29 744
AXL1 84 2698
YPR123C 7 46
CTR1 20 252
YLH47 23 505
YPR126C 6 35
YPR127W 21 227
ANT1 30 1002
SCD6 17 256
YPR130C 14 287
NAT3 5 12
RPS23B 10 33
SPN1 9 128
TOM5 0 0
MSS18 4 24
CTF4 24 255
YPR136C 1 0
RRP9 2 1
MEP3 54 2589
LOA1 8 88
TAZ1 25 534
KAR3 7 46
YPR142C 27 1121
RRP15 8 37
NOC4 8 142
ASN1 45 1398
YPR145C-A 13 162
YPR146C 24 830
YPR147C 19 1544
YPR148C 20 739
NCE102 16 864
YPR150W 28 395
SUE1 35 496
URN1 79 1983
YPR153W 16 503
PIN3 6 12
NCA2 33 609
TPO3 24 638
TDA6 39 1262
CUR1 22 932
KRE6 12 49
YPR159C-A 5 31
GPH1 66 1698
YPR160W-A 0 0
YPR160C-A 6 25
SGV1 28 432
ORC4 1 0
TIF3 4 8
MMS1 21 381
RHO1 0 0
MRP2 6 15
MET16 10 148
NUT2 11 275
JIP5 5 8
YPR170C 19 628
YPR169W-A 2 3
YPR170W-B 7 278
YPR170W-A 6 275
BSP1 36 658
YPR172W 16 241
VPS4 3 3
YPR174C 10 165
DPB2 8 87
BET2 0 0
YPR177C 8 99
PRP4 15 108
HDA3 23 265
AOS1 0 0
SEC23 3 5
SMX3 0 0
DPM1 4 3
GDB1 64 1180
ATG13 18 259
PZF1 1 0
RPO26 2 1
MLC2 5 197
SKI3 26 519
RPC82 6 6
QCR2 7 30
AQY1 30 743
HPA2 17 169
OPT2 34 987
YPR195C 46 1094
YPR196W 23 654
YPR197C 15 360
SGE1 29 1052
ARR1 20 536
ARR2 6 66
ARR3 16 446
YPR202W 11 106
YPR203W 0 0
YPR204W 12 16
YPR204C-A 2 2
Q0010 0 0
Q0017 0 0
Q0032 0 0
AI1 0 0
AI2 0 0
AI3 0 0
AI4 0 0
AI5_ALPHA 0 0
COX1 0 0
AI5_BETA 0 0
ATP8 0 0
ATP6 0 0
Q0092 0 0
BI2 0 0
BI3 0 0
BI4 0 0
COB 0 0
OLI1 0 0
VAR1 0 0
Q0142 0 0
Q0143 0 0
Q0144 0 0
SCEI 0 0
Q0182 0 0
COX2 0 0
Q0255 0 0
COX3 0 0
Q0297 0 0
