gene_name	number_of_transposon_per_gene	number_of_read_pergene
YNL162W-A 	0 	0 	
RPL42A 	3 	4 	
CBK1 	4 	9 	
YGP1 	11 	93 	
ASI2 	3 	8 	
PGA1 	0 	0 	
IGO1 	2 	3 	
NSG2 	4 	50 	
CUZ1 	2 	10 	
YCK2 	12 	79 	
GIM3 	4 	12 	
INN1 	0 	0 	
RPC31 	0 	0 	
YNL150W 	0 	0 	
PGA2 	0 	0 	
ALF1 	52 	1731 	
LSM7 	0 	0 	
YNL146C-A 	10 	129 	
YNL146W 	1 	0 	
MFA2 	4 	13 	
YNL144C 	15 	191 	
YNL144W-A 	1 	0 	
YNL143C 	11 	91 	
MEP2 	10 	265 	
AAH1 	14 	130 	
YNL140C 	4 	37 	
THO2 	7 	55 	
YSF3 	0 	0 	
SRV2 	0 	0 	
NAM9 	2 	23 	
EAF7 	8 	33 	
FPR1 	19 	752350 	
YNL134C 	8 	47 	
FYV6 	6 	12 	
KRE33 	1 	0 	
TOM22 	1 	0 	
CPT1 	6 	113 	
DGR1 	6 	25 	
NRK1 	4 	64 	
TEP1 	9 	312 	
FAR11 	7 	72 	
SPC98 	1 	0 	
ESBP6 	14 	95 	
NAF1 	3 	9 	
NMA111 	28 	469 	
YNL122C 	6 	38 	
TOM70 	7 	156 	
YNL120C 	4 	29 	
NCS2 	6 	72 	
DCP2 	9 	18 	
MLS1 	18 	115 	
DMA2 	8 	78 	
YNL115C 	12 	57 	
YNL114C 	2 	1 	
RPC19 	0 	0 	
DBP2 	4 	13 	
CYB5 	1 	0 	
NOP15 	0 	0 	
YNL109W 	4 	23 	
YNL108C 	7 	57 	
YAF9 	1 	0 	
INP52 	48 	831 	
RRT16 	1 	0 	
LEU4 	33 	343 	
YNL103W-A 	2 	16 	
MET4 	4 	24 	
POL1 	2 	1 	
AVT4 	16 	295 	
MIC27 	4 	8 	
OCA1 	9 	53 	
RAS2 	1 	0 	
YNL097C-B 	5 	95 	
PHO23 	6 	64 	
YNL097W-A 	1 	0 	
RPS7B 	7 	73 	
YNL095C 	16 	186 	
APP1 	23 	347 	
YPT53 	4 	23 	
YNL092W 	24 	229 	
NST1 	22 	286 	
RHO2 	0 	0 	
YNL089C 	1 	0 	
TOP2 	4 	32 	
TCB2 	43 	780 	
SNN1 	3 	31 	
MKT1 	12 	125 	
END3 	0 	0 	
SAL1 	16 	189 	
PMS1 	4 	19 	
SWS2 	2 	1 	
EOS1 	1 	0 	
TPM1 	1 	0 	
NIS1 	22 	174 	
APJ1 	5 	29 	
MKS1 	7 	105 	
IMP4 	1 	0 	
MLF3 	6 	49 	
MSK1 	1 	0 	
RNH201 	19 	352 	
LAT1 	4 	94 	
TOM7 	2 	30 	
RPL16B 	0 	0 	
FKH2 	14 	23 	
YNL067W-A 	13 	59 	
YNL067W-B 	8 	310 	
RPL9B 	1 	0 	
SUN4 	47 	971 	
AQR1 	13 	214 	
YDJ1 	1 	0 	
MTQ1 	24 	132 	
GCD10 	3 	3 	
NOP2 	2 	8 	
ARP5 	0 	0 	
YNL058C 	14 	103 	
YNL057W 	6 	19 	
OCA2 	3 	12 	
POR1 	4 	35 	
VAC7 	17 	386 	
MSG5 	39 	728 	
COX5A 	7 	103 	
COG5 	9 	63 	
YNL050C 	11 	114 	
SFB2 	9 	68 	
ALG11 	0 	0 	
SLM2 	39 	496 	
YNL046W 	24 	411 	
LAP2 	34 	365 	
YIP3 	9 	159 	
YNL043C 	6 	63 	
YNL042W-B 	15 	212 	
BOP3 	19 	266 	
COG6 	12 	220 	
YNL040W 	18 	286 	
BDP1 	2 	20 	
GPI15 	3 	3 	
IDH1 	26 	533 	
NCE103 	14 	123 	
YNL035C 	37 	524 	
YNL034W 	33 	442 	
YNL033W 	2 	2 	
SIW14 	18 	248 	
HHT2 	3 	37 	
HHF2 	4 	20 	
KTR5 	43 	842 	
YNL028W 	9 	162 	
CRZ1 	14 	203 	
SAM50 	1 	0 	
SSN8 	3 	13 	
KSH1 	0 	0 	
YNL024C 	34 	1117 	
FAP1 	54 	1241 	
RCM1 	31 	686 	
HDA1 	75 	1652 	
ARK1 	59 	1053 	
YNL019C 	1 	0 	
YNL018C 	34 	522 	
YNL017C 	22 	644 	
PUB1 	14 	181 	
PBI2 	2 	1 	
HEF3 	58 	939 	
YNL013C 	13 	62 	
SPO1 	89 	1662 	
YNL011C 	46 	765 	
YNL010W 	47 	2151 	
IDP3 	63 	1514 	
ASI3 	101 	1949 	
SIS1 	0 	0 	
LST8 	0 	0 	
MRP7 	43 	561 	
HRB1 	133 	10076 	
PET8 	54 	1259 	
RLP7 	5 	74 	
DOM34 	55 	1126 	
CIT1 	95 	3024 	
YNR001W-A 	22 	2218 	
ATO2 	95 	7273 	
RPC34 	11 	100 	
YNR003W-A 	0 	0 	
SWM2 	27 	564 	
YNR005C 	4 	32 	
VPS27 	10 	125 	
ATG3 	13 	190 	
LRO1 	88 	1128 	
NRM1 	37 	547 	
CSE2 	6 	84 	
PRP2 	22 	280 	
URK1 	40 	681 	
PHO91 	60 	1236 	
YNR014W 	21 	238 	
SMM1 	80 	3059 	
ACC1 	1 	0 	
TIM23 	5 	44 	
RCF2 	27 	351 	
ARE2 	32 	506 	
ATP23 	14 	262 	
YNR021W 	32 	638 	
MRPL50 	7 	51 	
SNF12 	2 	2 	
MPP6 	8 	15 	
YNR025C 	6 	8 	
SEC12 	7 	32 	
BUD17 	24 	418 	
CPR8 	22 	403 	
YNR029C 	18 	445 	
ALG12 	25 	373 	
SSK2 	65 	1114 	
PPG1 	16 	338 	
HUB1 	4 	81 	
ABZ1 	47 	687 	
SOL1 	23 	526 	
YNR034W-A 	13 	101 	
ARC35 	1 	0 	
MRPS12 	3 	15 	
RSM19 	4 	24 	
DBP6 	10 	52 	
ZRG17 	28 	273 	
YNR040W 	21 	204 	
COQ2 	22 	224 	
YNR042W 	3 	14 	
MVD1 	1 	0 	
AGA1 	20 	241 	
PET494 	16 	85 	
TRM112 	3 	10 	
FPK1 	28 	523 	
YNR048W 	17 	308 	
MSO1 	14 	124 	
LYS9 	3 	19 	
BRE5 	4 	11 	
POP2 	6 	35 	
NOG2 	0 	0 	
ESF2 	3 	22 	
HOL1 	27 	293 	
BIO5 	22 	281 	
BIO4 	26 	550 	
BIO3 	22 	330 	
MNT4 	34 	521 	
FRE4 	34 	287 	
YNR061C 	9 	116 	
YNR062C 	9 	125 	
YNR063W 	20 	419 	
YNR064C 	24 	335 	
YNR065C 	20 	223 	
YNR066C 	10 	77 	
DSE4 	33 	323 	
YNR068C 	8 	85 	
BSC5 	10 	179 	
PDR18 	35 	436 	
YNR071C 	27 	443 	
HXT17 	14 	268 	
YNR073C 	13 	217 	
AIF1 	8 	36 	
COS10 	13 	219 	
YNR075C-A 	3 	4 	
PAU6 	0 	0 	
YNR077C 	2 	1 	
YOL166W-A 	1 	0 	
YOL166C 	0 	0 	
AAD15 	1 	0 	
YOL164W-A 	0 	0 	
BDS1 	33 	527 	
YOL163W 	11 	300 	
YOL162W 	1 	0 	
PAU20 	1 	0 	
YOL160W 	0 	0 	
YOL159C-A 	2 	4 	
YOL159C 	3 	10 	
ENB1 	25 	261 	
IMA2 	5 	101 	
HXT11 	8 	40 	
YOL155W-A 	0 	0 	
HPF1 	9 	24 	
ZPS1 	2 	1 	
FRE7 	14 	112 	
GRE2 	4 	21 	
YOL150C 	1 	0 	
DCP1 	0 	0 	
SPT20 	5 	88 	
PEX11 	6 	74 	
PSF3 	0 	0 	
CTR9 	5 	10 	
NOP8 	1 	0 	
RIB4 	2 	2 	
RRP40 	0 	0 	
PPM2 	24 	285 	
ARG8 	9 	39 	
CDC33 	1 	0 	
RTC1 	24 	504 	
BSC6 	14 	211 	
PFK27 	9 	101 	
MED7 	2 	5 	
YOL134C 	4 	43 	
HRT1 	0 	0 	
GAS4 	18 	166 	
YOL131W 	8 	308 	
ALR1 	3 	28 	
VPS68 	7 	37 	
YGK3 	12 	38 	
RPL25 	0 	0 	
MDH2 	11 	315 	
TRM13 	18 	181 	
TRM11 	5 	39 	
HRP1 	1 	0 	
SMF1 	13 	205 	
RPS19A 	1 	0 	
RPL18A 	2 	1 	
MCH4 	18 	151 	
YOL118C 	10 	51 	
RRI2 	18 	259 	
MSN1 	10 	111 	
PAP2 	2 	1 	
YOL114C 	5 	8 	
SKM1 	15 	164 	
MSB4 	27 	407 	
MDY2 	5 	55 	
SHR5 	55 	1174 	
ZEO1 	2 	9 	
INO4 	1 	0 	
YOL107W 	16 	122 	
YOL106W 	3 	45 	
WSC3 	11 	38 	
NDJ1 	10 	83 	
ITR2 	19 	236 	
TPT1 	0 	0 	
IZH4 	4 	5 	
PKH2 	7 	17 	
YOL099C 	2 	5 	
YOL098C 	22 	287 	
YOL097W-A 	7 	27 	
WRS1 	1 	0 	
COQ3 	6 	85 	
HMI1 	4 	26 	
RFC4 	0 	0 	
TRM10 	4 	44 	
YPQ1 	5 	81 	
SPO21 	16 	83 	
MSH2 	10 	131 	
HAL9 	25 	365 	
MPD2 	4 	7 	
DUF1 	2 	8 	
MHF1 	4 	108 	
ADH1 	1 	0 	
YOL085W-A 	14 	131 	
YOL085C 	16 	176 	
PHM7 	28 	450 	
ATG34 	10 	148 	
YOL083C-A 	1 	0 	
ATG19 	14 	113 	
IRA2 	6 	49 	
REX4 	9 	88 	
YOL079W 	2 	1 	
AVO1 	4 	14 	
ATP19 	3 	4 	
BRX1 	2 	5 	
MDM20 	1 	0 	
YOL075C 	34 	731 	
YOL073C 	13 	134 	
THP1 	1 	0 	
EMI5 	5 	13 	
NBA1 	15 	233 	
NUF2 	0 	0 	
HST1 	15 	129 	
RTG1 	5 	19 	
RIB2 	4 	109 	
INP54 	10 	76 	
MET22 	9 	76 	
CRT10 	30 	406 	
APM4 	14 	219 	
PRS5 	35 	607 	
MAM3 	40 	673 	
GPD2 	26 	375 	
ARG1 	26 	490 	
YOL057W 	21 	445 	
GPM3 	20 	348 	
THI20 	20 	361 	
PSH1 	28 	364 	
AIM39 	25 	344 	
DDR2 	0 	0 	
SPE2 	15 	177 	
GAL11 	15 	674 	
YOL050C 	8 	67 	
GSH2 	6 	14 	
RRT8 	8 	56 	
LDS2 	15 	182 	
YOL046C 	12 	297 	
PSK2 	34 	823 	
PEX15 	18 	123 	
NTG2 	26 	596 	
NGL1 	25 	415 	
NOP12 	36 	404 	
RPS15 	0 	0 	
RPP2A 	0 	0 	
YOL038C-A 	4 	89 	
PRE6 	0 	0 	
YOL037C 	5 	41 	
YOL036W 	15 	341 	
YOL035C 	6 	235 	
SMC5 	6 	8 	
MSE1 	3 	6 	
OPI10 	12 	128 	
SIL1 	30 	630 	
GAS5 	21 	362 	
YOL029C 	15 	218 	
YAP7 	12 	63 	
MDM38 	20 	358 	
MIM1 	8 	78 	
LAG2 	39 	423 	
YOL024W 	14 	261 	
IFM1 	15 	208 	
TSR4 	1 	0 	
DIS3 	5 	57 	
TAT2 	44 	742 	
YOL019W-A 	22 	956 	
YOL019W 	59 	1143 	
TLG2 	9 	73 	
ESC8 	83 	1327 	
CMK2 	32 	661 	
IRC10 	27 	380 	
YOL014W 	2 	3 	
YOL013W-B 	3 	12 	
YOL013W-A 	14 	614 	
HRD1 	42 	1378 	
HTZ1 	3 	13 	
PLB3 	75 	1360 	
RCL1 	3 	14 	
MDM12 	2 	10 	
COQ10 	29 	601 	
CSI2 	58 	1687 	
TOP1 	69 	778 	
RPB11 	1 	0 	
SIN3 	111 	2682 	
PFA4 	51 	1008 	
IZH2 	63 	1787 	
PHO80 	20 	219 	
RRP6 	77 	1905 	
ALG6 	90 	1988 	
YSP3 	116 	3366 	
UTP23 	7 	105 	
DNL4 	166 	2739 	
TSR3 	32 	712 	
SGT2 	47 	1026 	
SLG1 	0 	0 	
YOR008C-A 	12 	104 	
YOR008W-B 	13 	154 	
TIR4 	22 	468 	
TIR2 	20 	312 	
AUS1 	110 	1834 	
YOR011W-A 	11 	189 	
YOR012W 	16 	389 	
IRC11 	20 	516 	
RTS1 	3 	11 	
YOR015W 	17 	128 	
ERP4 	21 	293 	
PET127 	47 	629 	
ROD1 	36 	555 	
YOR019W 	62 	1143 	
HSP10 	0 	0 	
YOR020W-A 	5 	4 	
SFM1 	21 	257 	
YOR022C 	48 	859 	
AHC1 	24 	139 	
YOR024W 	25 	904 	
HST3 	42 	421 	
BUB3 	27 	276 	
STI1 	19 	193 	
CIN5 	18 	140 	
YOR029W 	14 	227 	
DFG16 	29 	662 	
CRS5 	17 	160 	
HMS1 	25 	405 	
YOR032W-A 	13 	173 	
EXO1 	35 	422 	
AKR2 	39 	779 	
YOR034C-A 	21 	466 	
SHE4 	16 	266 	
PEP12 	2 	2 	
CYC2 	13 	80 	
HIR2 	11 	93 	
CKB2 	5 	13 	
GLO4 	24 	458 	
YOR041C 	13 	164 	
CUE5 	28 	288 	
WHI2 	12 	148 	
IRC23 	7 	135 	
TOM6 	5 	17 	
DBP5 	1 	0 	
STD1 	10 	60 	
RAT1 	2 	1 	
RSB1 	14 	110 	
YOR050C 	22 	163 	
ETT1 	17 	235 	
TMC1 	6 	98 	
YOR053W 	7 	22 	
VHS3 	18 	230 	
YOR055W 	6 	41 	
NOB1 	11 	156 	
SGT1 	1 	0 	
ASE1 	25 	208 	
LPL1 	15 	118 	
SLD7 	3 	21 	
CKA2 	8 	136 	
YOR062C 	10 	137 	
RPL3 	0 	0 	
YNG1 	9 	54 	
CYT1 	5 	42 	
MSA1 	6 	58 	
ALG8 	12 	176 	
VPS5 	3 	8 	
VAM10 	2 	2 	
GYP1 	10 	198 	
NRT1 	16 	312 	
YOR072W 	14 	110 	
YOR072W-A 	22 	452 	
YOR072W-B 	8 	39 	
SGO1 	23 	206 	
CDC21 	0 	0 	
YOR073W-A 	0 	0 	
UFE1 	0 	0 	
SKI7 	17 	236 	
RTS2 	11 	110 	
BUD21 	2 	4 	
ATX2 	6 	45 	
DIA2 	3 	4 	
TGL5 	18 	221 	
YOR082C 	9 	210 	
WHI5 	25 	160 	
LPX1 	34 	584 	
OST3 	9 	73 	
TCB1 	29 	218 	
YVC1 	16 	89 	
VPS21 	1 	0 	
PTC5 	17 	130 	
TMA46 	23 	380 	
ECM3 	23 	453 	
YOR093C 	30 	416 	
ARF3 	3 	7 	
RKI1 	0 	0 	
RPS7A 	1 	0 	
YOR097C 	6 	31 	
NUP1 	2 	2 	
KTR1 	14 	344 	
CRC1 	14 	74 	
RAS1 	8 	72 	
YOR102W 	0 	0 	
OST2 	0 	0 	
PIN2 	4 	30 	
YOR105W 	2 	1 	
VAM3 	1 	0 	
RGS2 	13 	102 	
LEU9 	4 	18 	
YOR108C-A 	0 	0 	
INP53 	13 	71 	
TFC7 	6 	79 	
YOR111W 	5 	15 	
CEX1 	17 	99 	
AZF1 	2 	4 	
YOR114W 	15 	150 	
TRS33 	5 	15 	
RPO31 	0 	0 	
RPT5 	2 	1 	
RTC5 	14 	203 	
RIO1 	2 	12 	
GCY1 	8 	43 	
YOR121C 	2 	9 	
PFY1 	0 	0 	
LEO1 	20 	232 	
UBP2 	32 	278 	
CAT5 	3 	2 	
IAH1 	9 	106 	
RGA1 	6 	19 	
ADE2 	125 	77546 	
AFI1 	15 	89 	
ORT1 	4 	27 	
YOR131C 	4 	50 	
VPS17 	9 	324 	
EFT1 	2 	2 	
BAG7 	24 	502 	
IRC14 	1 	0 	
IDH2 	4 	22 	
SIA1 	18 	121 	
RUP1 	36 	530 	
YOR139C 	2 	2 	
SFL1 	11 	68 	
ARP8 	3 	12 	
LSC1 	9 	146 	
THI80 	0 	0 	
ELG1 	9 	118 	
PNO1 	1 	0 	
YOR146W 	0 	0 	
MDM32 	1 	0 	
SPP2 	3 	3 	
SMP3 	0 	0 	
MRPL23 	0 	0 	
RPB2 	0 	0 	
YOR152C 	3 	8 	
PDR5 	23 	295 	
SLP1 	15 	118 	
ISN1 	7 	34 	
NFI1 	14 	153 	
PUP1 	2 	15 	
PET123 	1 	0 	
SME1 	0 	0 	
MTR10 	1 	0 	
PNS1 	11 	58 	
YOR161W-A 	0 	0 	
YOR161W-B 	0 	0 	
YOR161C-C 	5 	43 	
YRR1 	19 	350 	
DDP1 	7 	22 	
GET4 	8 	67 	
SEY1 	12 	124 	
SWT1 	11 	91 	
RPS28A 	1 	0 	
GLN4 	0 	0 	
YOR169C 	0 	0 	
YOR170W 	0 	0 	
LCB4 	8 	41 	
YRM1 	12 	240 	
DCS2 	9 	63 	
MED4 	4 	12 	
ALE1 	13 	110 	
HEM15 	2 	1 	
MPC54 	14 	321 	
GAC1 	8 	77 	
SYC1 	5 	86 	
DCI1 	2 	1 	
LAS17 	1 	0 	
RPS30B 	0 	0 	
FYV12 	20 	174 	
SER1 	0 	0 	
GSP2 	6 	16 	
YOR186W 	15 	150 	
YOR186C-A 	9 	96 	
TUF1 	1 	0 	
MSB1 	18 	587 	
IES4 	0 	0 	
SPR1 	6 	25 	
ULS1 	6 	52 	
THI72 	17 	210 	
YOR192C-C 	0 	0 	
PEX27 	9 	83 	
TOA1 	0 	0 	
SLK19 	8 	54 	
LIP5 	4 	8 	
MCA1 	2 	5 	
BFR1 	0 	0 	
YOR199W 	10 	181 	
YOR200W 	4 	5 	
MRM1 	1 	0 	
HIS3 	4 	24 	
YOR203W 	7 	32 	
DED1 	2 	56 	
GEP3 	8 	157 	
NOC2 	1 	0 	
RET1 	1 	0 	
PTP2 	3 	5 	
NPT1 	8 	91 	
RPB10 	0 	0 	
MGM1 	4 	24 	
STE4 	14 	221 	
SAS5 	10 	74 	
SPR2 	5 	32 	
AIM41 	2 	1 	
RUD3 	2 	1 	
RFC1 	2 	31 	
YOR218C 	0 	0 	
STE13 	10 	56 	
RCN2 	4 	10 	
MCT1 	8 	93 	
ODC2 	17 	291 	
YOR223W 	13 	153 	
RPB8 	0 	0 	
YOR225W 	6 	27 	
ISU2 	2 	2 	
HER1 	17 	191 	
MCP1 	3 	12 	
WTM2 	27 	753 	
WTM1 	9 	48 	
MKK1 	6 	68 	
YOR231C-A 	1 	0 	
MGE1 	0 	0 	
KIN4 	7 	46 	
RPL33B 	4 	38 	
IRC13 	5 	12 	
DFR1 	0 	0 	
HES1 	7 	33 	
YOR238W 	10 	109 	
ABP140 	10 	62 	
MET7 	8 	42 	
SSP2 	8 	92 	
PUS7 	5 	78 	
ESA1 	0 	0 	
DGA1 	8 	52 	
ENV9 	7 	38 	
SRL1 	7 	79 	
YOR248W 	3 	4 	
APC5 	0 	0 	
CLP1 	0 	0 	
TUM1 	7 	61 	
TMA16 	1 	0 	
NAT5 	4 	10 	
SEC63 	1 	0 	
OSW1 	4 	47 	
TRE2 	2 	1 	
CDC31 	0 	0 	
HNT3 	1 	0 	
RPT4 	2 	1 	
GCD1 	2 	1 	
RPN8 	0 	0 	
GPN2 	1 	0 	
YOR263C 	3 	11 	
DSE3 	8 	48 	
RBL2 	2 	19 	
PNT1 	9 	54 	
HRK1 	7 	135 	
YOR268C 	12 	280 	
PAC1 	6 	39 	
VPH1 	2 	2 	
FSF1 	6 	97 	
YTM1 	0 	0 	
TPO4 	15 	217 	
MOD5 	5 	49 	
RIM20 	0 	0 	
CAF20 	1 	0 	
YOR277C 	1 	0 	
HEM4 	0 	0 	
RFM1 	1 	0 	
FSH3 	4 	19 	
PLP2 	0 	0 	
YOR282W 	6 	184 	
YOR283W 	6 	34 	
HUA2 	4 	44 	
RDL1 	2 	3 	
RDL2 	6 	38 	
RRP36 	0 	0 	
MPD1 	2 	1 	
YOR289W 	5 	50 	
SNF2 	8 	142 	
YPK9 	5 	52 	
YOR292C 	6 	75 	
RPS10A 	0 	0 	
YOR293C-A 	2 	5 	
RRS1 	0 	0 	
UAF30 	4 	10 	
YOR296W 	22 	227 	
TIM18 	2 	1 	
MUM3 	15 	124 	
MBF1 	3 	17 	
BUD7 	4 	9 	
YOR300W 	8 	109 	
RAX1 	30 	457 	
YOR302W 	1 	0 	
CPA1 	12 	106 	
ISW2 	16 	165 	
BIL1 	3 	6 	
RRG7 	4 	6 	
MCH5 	13 	157 	
SLY41 	5 	18 	
SNU66 	8 	52 	
YOR309C 	0 	0 	
NOP58 	0 	0 	
DGK1 	5 	30 	
RPL20B 	0 	0 	
SPS4 	4 	6 	
YOR314W 	2 	5 	
YOR314W-A 	0 	0 	
SFG1 	6 	19 	
COT1 	12 	305 	
YOR316C-A 	14 	300 	
FAA1 	18 	305 	
YOR318C 	15 	194 	
HSH49 	0 	0 	
GNT1 	11 	96 	
PMT3 	15 	302 	
LDB19 	4 	9 	
PRO2 	0 	0 	
FRT1 	14 	112 	
YOR325W 	4 	21 	
MYO2 	4 	10 	
SNC2 	3 	5 	
PDR10 	32 	541 	
SCD5 	3 	15 	
YOR329W-A 	4 	25 	
MIP1 	11 	82 	
YOR331C 	2 	1 	
VMA4 	0 	0 	
YOR333C 	1 	0 	
MRS2 	5 	23 	
ALA1 	0 	0 	
YOR335W-A 	0 	0 	
KRE5 	2 	1 	
TEA1 	19 	446 	
YOR338W 	10 	107 	
UBC11 	1 	0 	
RPA43 	0 	0 	
RPA190 	1 	0 	
YOR342C 	17 	201 	
YOR343C 	17 	475 	
TYE7 	2 	1 	
YOR345C 	2 	1 	
REV1 	20 	345 	
PYK2 	7 	48 	
PUT4 	127 	3469 	
CIN1 	52 	923 	
MNE1 	13 	42 	
MEK1 	3 	5 	
TFB6 	6 	72 	
SOG2 	6 	44 	
MSC6 	7 	80 	
GDS1 	3 	33 	
CIR2 	24 	385 	
SNX3 	5 	56 	
HAP5 	19 	515 	
VTS1 	9 	87 	
PDE2 	3 	11 	
PRT1 	8 	123 	
PRE10 	0 	0 	
PIP2 	17 	236 	
YOR364W 	9 	71 	
YOR365C 	26 	240 	
YOR366W 	4 	21 	
SCP1 	4 	28 	
RAD17 	5 	11 	
RPS12 	1 	0 	
MRS6 	2 	2 	
GPB1 	16 	178 	
NDD1 	3 	7 	
NUD1 	0 	0 	
ALD4 	16 	76 	
GDH1 	15 	152 	
YOR376W 	12 	100 	
YOR376W-A 	0 	0 	
ATF1 	5 	45 	
AMF1 	18 	233 	
YOR379C 	8 	145 	
RDR1 	20 	185 	
FRE3 	11 	53 	
YOR381W-A 	0 	0 	
FIT2 	3 	30 	
FIT3 	0 	0 	
FRE5 	12 	107 	
YOR385W 	11 	126 	
PHR1 	5 	57 	
YOR387C 	3 	2 	
FDH1 	1 	0 	
YOR389W 	11 	91 	
FEX1 	2 	1 	
HSP33 	3 	10 	
YOR392W 	5 	22 	
ERR1 	0 	0 	
PAU21 	0 	0 	
YOR394C-A 	2 	9 	
YRF1-8 	0 	0 	
YOR396C-A 	0 	0 	
YRF1-7 	0 	0 	
YPL283W-B 	0 	0 	
YPL283W-A 	0 	0 	
PAU22 	0 	0 	
ERR2 	0 	0 	
HSP32 	0 	0 	
FEX2 	1 	0 	
YPL278C 	1 	0 	
YPL277C 	13 	414 	
SAM3 	9 	62 	
SAM4 	4 	18 	
PBI1 	0 	0 	
ATP15 	1 	0 	
MDL2 	12 	96 	
KAR9 	19 	148 	
PLC1 	1 	0 	
ACM1 	9 	122 	
DIM1 	0 	0 	
DIP5 	23 	358 	
YPL264C 	6 	37 	
KEL3 	28 	412 	
FUM1 	7 	121 	
YPL261C 	6 	45 	
YPL260W 	2 	5 	
APM1 	6 	27 	
THI21 	36 	547 	
YPL257W 	4 	25 	
CLN2 	12 	125 	
BBP1 	0 	0 	
HFI1 	0 	0 	
VIK1 	40 	915 	
YAH1 	0 	0 	
YPL251W 	0 	0 	
ICY2 	0 	0 	
RPL36B 	1 	0 	
YPL250W-A 	1 	0 	
GYP5 	22 	229 	
GAL4 	1 	0 	
YPL247C 	22 	693 	
RBD2 	6 	19 	
YPL245W 	16 	223 	
HUT1 	9 	238 	
SRP68 	0 	0 	
IQG1 	5 	42 	
CIN2 	5 	8 	
HSP82 	16 	107 	
YAR1 	2 	3 	
YPL238C 	0 	0 	
SUI3 	0 	0 	
ENV7 	9 	115 	
RVB2 	1 	0 	
VMA11 	0 	0 	
NSL1 	2 	37 	
SSO1 	3 	3 	
FAS2 	1 	0 	
USV1 	7 	124 	
YPL229W 	6 	128 	
CET1 	0 	0 	
ALG5 	9 	78 	
NEW1 	7 	31 	
YPL225W 	1 	0 	
MMT2 	26 	362 	
GRE1 	8 	54 	
FMP40 	23 	317 	
YPL222C-A 	4 	29 	
FLC1 	21 	268 	
RPL1A 	0 	0 	
PCL8 	10 	61 	
SAR1 	0 	0 	
BMS1 	3 	27 	
YPL216W 	23 	248 	
CBP3 	1 	0 	
THI6 	18 	354 	
LEA1 	7 	83 	
PUS1 	26 	505 	
NIP7 	0 	0 	
SRP72 	3 	6 	
IPL1 	2 	8 	
RKM1 	11 	204 	
TYW1 	23 	303 	
PGC1 	6 	33 	
YPL205C 	11 	59 	
HRR25 	2 	1 	
TPK2 	13 	131 	
AFT2 	8 	147 	
YIG1 	12 	99 	
CSM4 	3 	3 	
YPL199C 	7 	35 	
RPL7B 	6 	28 	
YPL197C 	0 	0 	
OXR1 	7 	55 	
APL5 	5 	13 	
DDC1 	6 	16 	
RSA1 	3 	7 	
PRM3 	1 	0 	
YPL191C 	16 	253 	
NAB3 	0 	0 	
COA2 	1 	0 	
GUP2 	4 	8 	
POS5 	0 	0 	
MF
UIP4 	4 	40 	
YPL185W 	6 	65 	
MRN1 	13 	401 	
RTC6 	2 	1 	
RTT10 	25 	389 	
YPL182C 	4 	18 	
CTI6 	6 	57 	
TCO89 	3 	21 	
PPQ1 	11 	99 	
CBC2 	4 	30 	
CUP9 	11 	164 	
TRE1 	28 	738 	
SPT14 	0 	0 	
NIP100 	5 	46 	
MRPL40 	5 	62 	
COX10 	3 	4 	
OYE3 	19 	314 	
DAP1 	10 	62 	
MEX67 	2 	1 	
YPL168W 	13 	144 	
REV3 	14 	115 	
ATG29 	4 	70 	
SET6 	3 	8 	
MLH3 	16 	161 	
SVS1 	2 	1 	
YPL162C 	6 	53 	
BEM4 	12 	68 	
CDC60 	2 	1 	
PET20 	5 	66 	
AIM44 	13 	81 	
TGS1 	8 	98 	
PRM4 	7 	72 	
KIP2 	35 	1106 	
PEP4 	5 	104 	
RAD53 	9 	60 	
YPL152W-A 	1 	0 	
RRD2 	10 	79 	
PRP46 	4 	23 	
YPL150W 	27 	307 	
ATG5 	3 	14 	
PPT2 	1 	0 	
PXA1 	10 	101 	
NOP53 	1 	0 	
KES1 	5 	10 	
POC4 	1 	0 	
RPL33A 	1 	0 	
YPL142C 	1 	0 	
FRK1 	21 	182 	
MKK2 	12 	82 	
UME1 	6 	27 	
SPP1 	5 	6 	
GIP3 	32 	411 	
YPL136W 	4 	9 	
ISU1 	4 	8 	
YPL135C-A 	1 	0 	
ODC1 	16 	165 	
RDS2 	21 	173 	
COX11 	8 	85 	
RPL5 	0 	0 	
SPO19 	6 	21 	
TAF14 	0 	0 	
TBF1 	0 	0 	
HHO1 	7 	86 	
NAN1 	1 	0 	
KAP120 	7 	34 	
SPC29 	0 	0 	
RNY1 	8 	112 	
TFB2 	0 	0 	
MEI5 	6 	33 	
VPS30 	6 	15 	
YPL119C-A 	1 	0 	
DBP1 	8 	47 	
MRP51 	0 	0 	
IDI1 	1 	0 	
HOS3 	13 	157 	
BEM3 	11 	143 	
YPL114W 	2 	1 	
YPL113C 	9 	52 	
PEX25 	4 	14 	
CAR1 	51 	1159 	
GDE1 	21 	170 	
YPL109C 	21 	570 	
YPL108W 	6 	125 	
YPL107W 	9 	71 	
SSE1 	2 	1 	
SYH1 	21 	273 	
MSD1 	1 	0 	
FMP30 	18 	647 	
YPL102C 	8 	48 	
ELP4 	2 	14 	
ATG21 	2 	3 	
INA17 	5 	22 	
MGR2 	1 	0 	
MSY1 	4 	11 	
