gene_name	number_of_transposon_per_gene	number_of_read_pergene
AVL9 	20 	291 	
CFT2 	0 	0 	
MSL5 	18 	204 	
CLF1 	12 	76 	
YLR118C 	12 	139 	
SRN2 	24 	221 	
YPS1 	36 	281 	
YLR120W-A 	8 	249 	
YPS3 	63 	568 	
YLR122C 	18 	103 	
YLR123C 	9 	71 	
YLR124W 	21 	110 	
YLR125W 	15 	143 	
YLR126C 	21 	185 	
APC2 	8 	26 	
DCN1 	24 	194 	
DIP2 	3 	4 	
ZRT2 	58 	1127 	
ACE2 	116 	4136 	
USB1 	0 	0 	
CKI1 	22 	95 	
PDC5 	38 	534 	
SLX4 	58 	1001 	
TIS11 	21 	389 	
RKM5 	81 	2075 	
NHA1 	46 	748 	
SLS1 	0 	0 	
YLR140W 	18 	201 	
RRN5 	3 	8 	
PUT1 	32 	780 	
DPH6 	25 	156 	
ACF2 	53 	732 	
RMP1 	2 	1 	
SPE4 	27 	563 	
YLR146W-A 	3 	5 	
SMD3 	0 	0 	
PEP3 	15 	197 	
YLR149C 	43 	613 	
YLR149C-A 	6 	26 	
STM1 	14 	99 	
PCD1 	19 	208 	
YLR152C 	43 	607 	
ACS2 	4 	12 	
RNH203 	8 	124 	
YLR154W-A 	0 	0 	
YLR154W-B 	0 	0 	
TAR1 	0 	0 	
YLR154W-E 	0 	0 	
YLR154W-F 	0 	0 	
YLR154C-G 	0 	0 	
YLR154C-H 	0 	0 	
ASP3-1 	0 	0 	
YLR156W 	0 	0 	
YLR156C-A 	0 	0 	
ASP3-2 	0 	0 	
YLR157W-D 	0 	0 	
YLR157W-E 	0 	0 	
YLR157C-C 	0 	0 	
ASP3-3 	0 	0 	
YLR159W 	0 	0 	
YLR159C-A 	0 	0 	
ASP3-4 	0 	0 	
YLR161W 	0 	0 	
YLR162W 	28 	965 	
RRT15 	11 	72 	
MAS1 	1 	0 	
YLR163W-A 	0 	0 	
SHH4 	10 	44 	
PUS5 	19 	282 	
SEC10 	2 	1 	
RPS31 	0 	0 	
UPS2 	17 	257 	
YLR169W 	35 	580 	
APS1 	37 	401 	
YLR171W 	22 	141 	
DPH5 	12 	212 	
YLR173W 	61 	1139 	
IDP2 	46 	980 	
CBF5 	4 	26 	
RFX1 	34 	474 	
YLR177W 	37 	507 	
TFS1 	33 	682 	
YLR179C 	36 	536 	
SAM1 	27 	396 	
VTA1 	6 	17 	
SWI6 	8 	63 	
TOS4 	46 	718 	
YLR184W 	19 	74 	
RPL37A 	10 	218 	
EMG1 	1 	0 	
SKG3 	45 	644 	
MDL1 	77 	1180 	
ATG26 	50 	758 	
MMR1 	37 	600 	
PEX13 	23 	191 	
HCR1 	10 	70 	
UPS1 	3 	39 	
YLR194C 	16 	107 	
NMT1 	1 	0 	
PWP1 	2 	9 	
NOP56 	2 	2 	
YLR198C 	2 	2 	
PBA1 	18 	195 	
YKE2 	1 	0 	
COQ9 	0 	0 	
YLR202C 	20 	466 	
MSS51 	6 	181 	
QRI5 	4 	29 	
HMX1 	33 	437 	
ENT2 	15 	60 	
HRD3 	25 	117 	
SEC13 	0 	0 	
PNP1 	15 	206 	
CLB4 	18 	170 	
ATG38 	8 	27 	
TUB4 	4 	3 	
CRR1 	32 	198 	
FRE1 	20 	137 	
CDC123 	8 	316 	
CPR6 	16 	237 	
YLR217W 	4 	36 	
COA4 	24 	563 	
MSC3 	34 	536 	
CCC1 	14 	258 	
RSA3 	5 	7 	
UTP13 	0 	0 	
YLR222C-A 	5 	32 	
IFH1 	20 	237 	
YLR224W 	33 	254 	
YLR225C 	12 	81 	
BUR2 	5 	7 	
ADY4 	30 	336 	
ECM22 	28 	310 	
CDC42 	0 	0 	
YLR230W 	3 	13 	
BNA5 	26 	407 	
YLR232W 	14 	226 	
EST1 	42 	385 	
TOP3 	1 	0 	
YLR235C 	18 	407 	
YLR236C 	42 	1033 	
THI7 	52 	1201 	
FAR10 	19 	150 	
LIP2 	18 	117 	
VPS34 	0 	0 	
YLR241W 	17 	107 	
ARV1 	11 	60 	
GPN3 	0 	0 	
MAP1 	2 	1 	
CDD1 	10 	126 	
ERF2 	21 	161 	
IRC20 	56 	882 	
RCK2 	31 	197 	
YEF3 	3 	4 	
SSP120 	17 	242 	
SYM1 	5 	16 	
YLR252W 	5 	21 	
MCP2 	37 	835 	
NDL1 	21 	141 	
YLR255C 	35 	516 	
HAP1 	80 	1712 	
YLR257W 	14 	102 	
GSY2 	43 	614 	
HSP60 	1 	0 	
LCB5 	50 	552 	
VPS63 	2 	2 	
YPT6 	6 	31 	
TMA7 	3 	44 	
RED1 	46 	579 	
RPS28B 	4 	8 	
YLR264C-A 	1 	0 	
NEJ1 	11 	73 	
PDR8 	36 	447 	
BOP2 	25 	258 	
SEC22 	3 	7 	
YLR269C 	20 	347 	
DCS1 	15 	104 	
YLR271W 	20 	339 	
YCS4 	1 	0 	
PIG1 	28 	261 	
MCM5 	2 	2 	
SMD2 	0 	0 	
DBP9 	0 	0 	
YSH1 	0 	0 	
YLR278C 	57 	746 	
YLR279W 	37 	521 	
YLR280C 	26 	586 	
YLR281C 	31 	840 	
YLR282C 	12 	94 	
YLR283W 	16 	174 	
ECI1 	12 	90 	
NNT1 	12 	194 	
YLR285C-A 	10 	34 	
CTS1 	14 	94 	
YLR286W-A 	2 	1 	
YLR287C 	13 	137 	
RPS30A 	7 	14 	
MEC3 	40 	453 	
GUF1 	33 	678 	
YLR290C 	9 	42 	
GCD7 	3 	65 	
SEC72 	14 	136 	
GSP1 	0 	0 	
YLR294C 	5 	8 	
ATP14 	0 	0 	
YLR296W 	18 	143 	
YLR297W 	4 	8 	
YHC1 	12 	99 	
ECM38 	82 	2187 	
YLR299C-A 	10 	349 	
EXG1 	29 	378 	
HRI1 	14 	157 	
YLR302C 	27 	822 	
MET17 	10 	82 	
ACO1 	3 	2 	
STT4 	4 	3 	
UBC12 	16 	372 	
CDA1 	30 	257 	
YLR307C-A 	2 	1 	
CDA2 	29 	228 	
IMH1 	40 	445 	
CDC25 	7 	10 	
YLR311C 	16 	202 	
YLR312C 	27 	319 	
MRPL15 	3 	6 	
SPH1 	16 	151 	
CDC3 	0 	0 	
NKP2 	7 	109 	
TAD3 	2 	2 	
YLR317W 	1 	0 	
EST2 	45 	765 	
BUD6 	22 	128 	
MMS22 	16 	65 	
SFH1 	7 	65 	
VPS65 	6 	104 	
CWC24 	8 	49 	
PEX30 	21 	252 	
RPL38 	6 	19 	
YLR326W 	24 	374 	
TMA10 	7 	59 	
NMA1 	25 	512 	
REC102 	11 	77 	
CHS5 	13 	148 	
JIP3 	3 	5 	
MID2 	8 	39 	
RPS25B 	18 	172 	
YLR334C 	18 	54 	
NUP2 	31 	423 	
SGD1 	9 	24 	
VRP1 	18 	129 	
OPI9 	7 	62 	
YLR339C 	0 	0 	
RPP0 	0 	0 	
SPO77 	18 	130 	
FKS1 	20 	127 	
YLR342W-A 	15 	75 	
GAS2 	40 	426 	
RPL26A 	16 	94 	
YLR345W 	24 	266 	
YLR346C 	6 	45 	
KAP95 	2 	9 	
YLR347W-A 	0 	0 	
DIC1 	50 	923 	
YLR349W 	33 	520 	
ORM2 	8 	138 	
NIT3 	26 	439 	
YLR352W 	34 	254 	
BUD8 	27 	269 	
TAL1 	15 	69 	
ILV5 	1 	0 	
ATG33 	19 	187 	
RSC2 	39 	426 	
YLR358C 	17 	163 	
ADE13 	0 	0 	
VPS38 	10 	74 	
DCR2 	41 	439 	
YLR361C-A 	4 	24 	
STE11 	31 	732 	
NMD4 	6 	38 	
YLR363W-A 	1 	0 	
GRX8 	4 	6 	
YLR365W 	4 	5 	
YLR364C-A 	5 	17 	
YLR366W 	20 	347 	
RPS22B 	18 	195 	
MDM30 	13 	77 	
SSQ1 	14 	128 	
ARC18 	0 	0 	
ROM2 	38 	455 	
ELO3 	9 	25 	
VID22 	40 	673 	
YLR374C 	21 	633 	
STP3 	19 	92 	
PSY3 	12 	97 	
FBP1 	50 	1031 	
SEC61 	1 	0 	
YLR379W 	2 	12 	
CSR1 	38 	712 	
CTF3 	12 	46 	
NAM2 	1 	0 	
SMC6 	4 	19 	
IKI3 	25 	238 	
SWC7 	9 	149 	
VAC14 	25 	252 	
REH1 	17 	145 	
RPS29A 	11 	35 	
STE23 	58 	834 	
ECM19 	20 	278 	
CCW14 	4 	63 	
ART10 	17 	214 	
ATP10 	2 	2 	
CST9 	16 	88 	
COX8 	1 	0 	
VPS33 	0 	0 	
AFG2 	0 	0 	
SKI2 	38 	378 	
BDF1 	7 	16 	
YLR399W-A 	0 	0 	
YLR400W 	25 	354 	
DUS3 	53 	606 	
YLR402W 	9 	53 	
SFP1 	15 	85 	
FLD1 	11 	66 	
DUS4 	15 	311 	
RPL31B 	18 	160 	
YLR406C-A 	9 	168 	
YLR407W 	19 	102 	
BLS1 	6 	30 	
UTP21 	6 	13 	
VIP1 	54 	563 	
CTR3 	21 	121 	
BER1 	6 	23 	
YLR412C-A 	5 	9 	
INA1 	37 	413 	
PUN1 	31 	591 	
YLR415C 	26 	500 	
YLR416C 	25 	451 	
VPS36 	6 	15 	
CDC73 	8 	32 	
YLR419W 	47 	662 	
URA4 	22 	145 	
RPN13 	7 	79 	
YLR422W 	41 	288 	
ATG17 	14 	92 	
SPP382 	9 	72 	
TUS1 	13 	81 	
TDA5 	1 	0 	
MAG2 	34 	430 	
YLR428C 	14 	141 	
CRN1 	32 	444 	
SEN1 	8 	22 	
ATG23 	16 	220 	
IMD3 	31 	395 	
CNA1 	28 	201 	
YLR434C 	14 	121 	
TSR2 	5 	11 	
ECM30 	46 	425 	
DIF1 	22 	234 	
YLR437C-A 	20 	498 	
CAR2 	69 	1897 	
LSM3 	2 	1 	
MRPL4 	11 	94 	
SEC39 	6 	39 	
RPS1A 	6 	24 	
SIR3 	35 	467 	
ECM7 	24 	465 	
YLR444C 	6 	124 	
GMC2 	7 	70 	
YLR446W 	17 	265 	
VMA6 	1 	0 	
RPL6B 	16 	82 	
FPR4 	13 	47 	
HMG2 	46 	634 	
LEU3 	18 	132 	
SST2 	8 	48 	
RIF2 	24 	279 	
FMP27 	59 	725 	
YLR455W 	12 	90 	
YLR456W 	15 	260 	
NBP1 	7 	119 	
YLR458W 	3 	3 	
GAB1 	0 	0 	
YLR460C 	21 	267 	
PAU4 	1 	0 	
YLR462W 	3 	2 	
YLR463C 	1 	0 	
YLR464W 	10 	74 	
BSC3 	10 	74 	
YRF1-4 	10 	74 	
YLR466C-A 	0 	0 	
YLR466C-B 	5 	119 	
YRF1-5 	0 	0 	
YLR467C-A 	0 	0 	
YML133C 	3 	9 	
YML133W-B 	0 	0 	
YML133W-A 	0 	0 	
COS3 	0 	0 	
YML131W 	26 	322 	
ERO1 	4 	5 	
COX14 	2 	3 	
MSC1 	41 	364 	
RSC9 	8 	36 	
ERG13 	4 	74 	
PGA3 	2 	1 	
TUB3 	53 	637 	
PHO84 	37 	565 	
YML122C 	40 	1362 	
GTR1 	18 	233 	
NDI1 	47 	714 	
YML119W 	33 	309 	
NGL3 	45 	714 	
NAB6 	67 	958 	
YML116W-A 	22 	316 	
ATR1 	55 	1164 	
VAN1 	12 	89 	
TAF8 	21 	326 	
DAT1 	20 	391 	
CTK3 	2 	1 	
BUL2 	45 	775 	
COQ5 	1 	0 	
ZDS2 	80 	2153 	
YML108W 	6 	39 	
PML39 	18 	196 	
URA5 	5 	58 	
SEC65 	0 	0 	
MDM1 	48 	556 	
NUP188 	35 	314 	
CAC2 	44 	862 	
YML101C-A 	14 	381 	
CUE4 	31 	754 	
YML100W-A 	20 	593 	
TSL1 	78 	2230 	
YML099W-A 	18 	229 	
ARG81 	44 	680 	
TAF13 	1 	0 	
VPS9 	20 	210 	
YML096W 	29 	300 	
RAD10 	8 	33 	
YML094C-A 	12 	177 	
GIM5 	13 	281 	
UTP14 	19 	230 	
PRE8 	1 	0 	
RPM2 	10 	233 	
YML090W 	16 	114 	
YML089C 	38 	647 	
UFO1 	40 	492 	
AIM33 	32 	429 	
ALO1 	50 	633 	
TUB1 	0 	0 	
YML084W 	11 	368 	
YML083C 	43 	1048 	
YML082W 	62 	1095 	
ATP18 	3 	4 	
TDA9 	71 	905 	
DUS1 	30 	213 	
YML079W 	22 	283 	
CPR3 	11 	149 	
BET5 	2 	6 	
WAR1 	56 	512 	
HMG1 	62 	911 	
FPR3 	26 	289 	
RPL6A 	9 	41 	
TCB3 	94 	1591 	
COG8 	32 	298 	
DAK1 	56 	985 	
POB3 	1 	0 	
ITT1 	36 	274 	
ERV41 	25 	441 	
SMA2 	22 	469 	
ORC1 	1 	0 	
TEM1 	3 	3 	
RPS1B 	9 	59 	
MFT1 	35 	550 	
PIF1 	72 	857 	
OGG1 	25 	346 	
NTE1 	103 	1667 	
HUG1 	7 	155 	
SML1 	10 	168 	
YML057C-A 	17 	174 	
CMP2 	72 	875 	
IMD4 	54 	773 	
SPC2 	7 	49 	
CYB2 	99 	1947 	
YML054C-A 	18 	983 	
YML053C 	25 	550 	
SUR7 	39 	693 	
GAL80 	65 	1754 	
AIM32 	36 	501 	
RSE1 	14 	325 	
GSF2 	5 	11 	
YML047W-A 	13 	30 	
PRM6 	27 	299 	
PRP39 	7 	43 	
RRN11 	6 	8 	
CAT2 	103 	2027 	
VPS71 	65 	1788 	
YMD8 	18 	122 	
YML037C 	43 	492 	
CGI121 	15 	52 	
AMD1 	73 	984 	
YML034C-A 	24 	544 	
SRC1 	93 	1420 	
RAD52 	29 	298 	
YML031C-A 	2 	2 	
NDC1 	7 	139 	
RCF1 	21 	181 	
USA1 	153 	3005 	
TSA1 	19 	247 	
YOX1 	89 	2483 	
RPS18B 	31 	304 	
YML6 	9 	50 	
RPS17A 	9 	38 	
NSE5 	3 	14 	
APT1 	29 	562 	
UNG1 	78 	2051 	
YML020W 	83 	1572 	
OST6 	59 	880 	
YML018C 	65 	1487 	
PSP2 	94 	1382 	
PPZ1 	81 	2245 	
TAF11 	1 	0 	
TRM9 	41 	976 	
UBX2 	45 	1006 	
YML012C-A 	14 	425 	
ERV25 	42 	906 	
RAD33 	31 	857 	
SPT5 	61 	900 	
YML009W-B 	45 	711 	
YML009C-A 	25 	306 	
MRPL39 	17 	972 	
ERG6 	21 	105 	
YML007C-A 	13 	103 	
YAP1 	137 	2251 	
GIS4 	117 	1535 	
TRM12 	155 	4658 	
GLO1 	105 	3955 	
YML003W 	88 	3940 	
YML002W 	235 	6086 	
YPT7 	11 	51 	
CDC5 	6 	67 	
YMR001C-A 	13 	923 	
MIX17 	42 	1748 	
AIM34 	38 	1107 	
MVP1 	111 	2284 	
TAF4 	21 	298 	
PLB2 	147 	2051 	
YMR007W 	39 	2103 	
PLB1 	88 	1216 	
ADI1 	36 	811 	
YMR010W 	55 	554 	
HXT2 	96 	2277 	
CLU1 	177 	2526 	
SEC59 	14 	161 	
YMR013C-A 	0 	0 	
YMR013W-A 	6 	31 	
BUD22 	61 	874 	
ERG5 	60 	691 	
SOK2 	77 	681 	
SPO20 	62 	1158 	
YMR018W 	75 	1248 	
STB4 	128 	2270 	
FMS1 	64 	1247 	
MAC1 	8 	12 	
UBC7 	15 	164 	
MSS1 	67 	1079 	
MRPL3 	4 	3 	
CSI1 	31 	535 	
PEX12 	45 	795 	
YMR027W 	71 	1095 	
TAP42 	1 	0 	
FAR8 	73 	587 	
RSF1 	50 	856 	
EIS1 	90 	1378 	
YMR031W-A 	23 	419 	
HOF1 	57 	890 	
YMR030W-A 	20 	185 	
ARP9 	0 	0 	
YMR034C 	41 	611 	
IMP2 	6 	17 	
MIH1 	50 	1017 	
MSN2 	69 	1231 	
CCS1 	46 	510 	
SUB1 	25 	450 	
YET2 	36 	763 	
ARA2 	35 	520 	
ARG80 	49 	2691 	
MCM1 	13 	107 	
IOC4 	50 	664 	
YMR046W-A 	0 	0 	
NUP116 	36 	366 	
CSM3 	21 	195 	
ERB1 	3 	3 	
FAR3 	11 	163 	
YMR052C-A 	13 	74 	
STB2 	55 	561 	
STV1 	63 	1315 	
BUB2 	59 	2608 	
AAC1 	67 	1359 	
YMR057C 	44 	1152 	
FET3 	33 	545 	
SEN15 	0 	0 	
SAM37 	15 	61 	
RNA14 	2 	1 	
ARG7 	26 	251 	
RIM9 	25 	361 	
AEP1 	5 	15 	
KAR5 	65 	1881 	
SOV1 	3 	3 	
UBX4 	37 	422 	
AVO2 	42 	423 	
NAT4 	66 	3092 	
MOT3 	24 	89 	
TVP18 	9 	186 	
ABF2 	5 	12 	
IRC21 	9 	442 	
YMR074C 	18 	187 	
RCO1 	84 	718 	
YMR075C-A 	15 	69 	
PDS5 	6 	299 	
VPS20 	4 	3 	
CTF18 	6 	27 	
SEC14 	2 	1 	
NAM7 	29 	218 	
ISF1 	21 	184 	
YMR082C 	30 	202 	
ADH3 	40 	482 	
YMR084W 	24 	243 	
YMR085W 	29 	158 	
SEG1 	64 	702 	
YMR086C-A 	24 	420 	
YMR087W 	38 	521 	
VBA1 	23 	500 	
YTA12 	5 	30 	
YMR090W 	13 	167 	
NPL6 	26 	514 	
AIP1 	36 	369 	
UTP15 	0 	0 	
CTF13 	0 	0 	
SNO1 	33 	541 	
SNZ1 	22 	143 	
MTG1 	15 	124 	
ATP25 	6 	49 	
YMR099C 	12 	160 	
MUB1 	25 	359 	
SRT1 	29 	641 	
YMR102C 	34 	334 	
YMR103C 	33 	778 	
YPK2 	47 	825 	
PGM2 	12 	32 	
YMR105W-A 	21 	223 	
YKU80 	76 	1376 	
SPG4 	11 	87 	
ILV2 	1 	0 	
MYO5 	48 	601 	
HFD1 	22 	329 	
YMR111C 	40 	627 	
MED11 	3 	4 	
FOL3 	1 	0 	
YMR114C 	37 	337 	
MGR3 	11 	49 	
ASC1 	12 	43 	
SPC24 	2 	2 	
SHH3 	17 	311 	
ASI1 	31 	526 	
YMR119W-A 	12 	145 	
ADE17 	43 	628 	
RPL15B 	21 	222 	
YMR122C 	42 	1353 	
YMR122W-A 	3 	8 	
PKR1 	2 	1 	
EPO1 	33 	539 	
STO1 	22 	118 	
DLT1 	13 	159 	
SAS2 	17 	339 	
ECM16 	12 	169 	
POM152 	65 	893 	
YMR130W 	29 	235 	
RRB1 	0 	0 	
JLP2 	7 	58 	
REC114 	31 	338 	
ERG29 	6 	30 	
GID8 	22 	371 	
YMR135W-A 	35 	1269 	
GAT2 	35 	577 	
PSO2 	45 	574 	
CIN4 	6 	18 	
RIM11 	12 	100 	
SIP5 	21 	502 	
YMR141C 	9 	11 	
RPL13B 	1 	0 	
YMR141W-A 	0 	0 	
RPS16A 	8 	65 	
YMR144W 	29 	336 	
NDE1 	48 	788 	
TIF34 	2 	1 	
YMR147W 	15 	308 	
OSW5 	34 	235 	
SWP1 	2 	1 	
IMP1 	3 	27 	
YIM2 	16 	211 	
YIM1 	18 	74 	
NUP53 	21 	350 	
YMR153C-A 	3 	5 	
RIM13 	49 	405 	
YMR155W 	42 	357 	
TPP1 	10 	32 	
AIM36 	14 	54 	
MRPS8 	1 	0 	
YMR158C-A 	2 	1 	
YMR158W-B 	8 	183 	
ATG16 	10 	396 	
YMR160W 	41 	484 	
HLJ1 	12 	232 	
DNF3 	82 	1046 	
INP2 	38 	411 	
MSS11 	27 	241 	
PAH1 	26 	371 	
YMR166C 	20 	408 	
MLH1 	22 	96 	
CEP3 	0 	0 	
ALD3 	16 	217 	
ALD2 	27 	194 	
EAR1 	19 	245 	
HOT1 	58 	465 	
YMR172C-A 	13 	83 	
DDR48 	21 	106 	
YMR173W-A 	26 	115 	
PAI3 	10 	26 	
SIP18 	8 	48 	
YMR175W-A 	10 	137 	
ECM5 	75 	1069 	
MMT1 	25 	276 	
YMR178W 	11 	93 	
SPT21 	28 	484 	
CTL1 	39 	633 	
YMR181C 	12 	128 	
RGM1 	23 	141 	
YMR182W-A 	4 	31 	
SSO2 	9 	72 	
ADD37 	16 	253 	
RTP1 	4 	3 	
HSC82 	24 	257 	
YMR187C 	30 	337 	
MRPS17 	2 	2 	
GCV2 	55 	692 	
SGS1 	58 	726 	
SPG5 	14 	289 	
GYL1 	38 	452 	
MRPL24 	1 	0 	
YMR193C-A 	10 	66 	
RPL36A 	12 	74 	
CMC4 	32 	537 	
YMR194C-A 	24 	609 	
ICY1 	9 	42 	
YMR196W 	63 	760 	
VTI1 	4 	9 	
CIK1 	17 	112 	
CLN1 	28 	375 	
ROT1 	0 	0 	
RAD14 	36 	370 	
ERG2 	5 	28 	
TOM40 	1 	0 	
INP1 	18 	75 	
PFK2 	6 	7 	
YMR206W 	42 	936 	
HFA1 	93 	1312 	
ERG12 	0 	0 	
YMR209C 	30 	369 	
YMR210W 	14 	101 	
DML1 	0 	0 	
EFR3 	17 	147 	
CEF1 	18 	281 	
SCJ1 	14 	164 	
GAS3 	20 	199 	
SKY1 	8 	10 	
GUA1 	0 	0 	
TRS130 	12 	95 	
ESC1 	64 	1230 	
ERG8 	4 	13 	
YMR221C 	25 	149 	
FSH2 	16 	114 	
UBP8 	21 	263 	
MRE11 	33 	481 	
MRPL44 	10 	181 	
YMR226C 	18 	133 	
TAF7 	8 	76 	
MTF1 	1 	0 	
RRP5 	5 	5 	
RPS10B 	5 	12 	
YMR230W-A 	12 	172 	
PEP5 	8 	105 	
FUS2 	26 	194 	
TRI1 	2 	10 	
RNH1 	13 	131 	
RNA1 	6 	94 	
TAF9 	1 	0 	
BCH1 	31 	602 	
DFG5 	26 	421 	
RNT1 	4 	6 	
CUS1 	49 	1057 	
YHM2 	21 	119 	
RPL20A 	9 	152 	
YMR242W-A 	8 	95 	
ZRC1 	17 	231 	
YMR244W 	41 	933 	
COA6 	9 	47 	
YMR245W 	39 	381 	
FAA4 	59 	2410 	
RKR1 	47 	646 	
YMR247W-A 	1 	0 	
GAD1 	35 	594 	
GTO3 	58 	1293 	
HOR7 	3 	2 	
YMR252C 	17 	174 	
YMR253C 	31 	321 	
YMR254C 	24 	399 	
GFD1 	10 	20 	
COX7 	0 	0 	
PET111 	2 	8 	
ROY1 	24 	318 	
TRM732 	50 	524 	
TIF11 	0 	0 	
TPS3 	40 	550 	
YMR262W 	26 	209 	
SAP30 	7 	14 	
CUE1 	15 	107 	
YMR265C 	49 	423 	
RSN1 	60 	778 	
PPA2 	1 	0 	
PRP24 	0 	0 	
TMA23 	9 	31 	
RRN9 	1 	0 	
URA10 	16 	164 	
SCS7 	7 	22 	
YMR272W-A 	2 	1 	
YMR272W-B 	1 	0 	
ZDS1 	55 	813 	
RCE1 	11 	68 	
BUL1 	43 	733 	
DSK2 	22 	273 	
FCP1 	7 	45 	
PRM15 	21 	244 	
YMR279C 	24 	456 	
CAT8 	56 	1282 	
GPI12 	1 	0 	
AEP2 	3 	4 	
RIT1 	23 	338 	
YKU70 	20 	150 	
NGL2 	38 	684 	
MRPL33 	0 	0 	
DSS1 	1 	0 	
HSH155 	18 	113 	
ABZ2 	25 	306 	
HAS1 	1 	0 	
YMR290W-A 	2 	1 	
TDA1 	35 	336 	
GOT1 	21 	144 	
HER2 	0 	0 	
JNM1 	2 	1 	
YMR294W-A 	5 	18 	
YMR295C 	7 	38 	
LCB1 	0 	0 	
PRC1 	32 	397 	
LIP1 	1 	0 	
DYN3 	2 	3 	
ADE4 	0 	0 	
ATM1 	6 	44 	
YME2 	50 	701 	
ADH2 	26 	313 	
UBP15 	28 	290 	
YMR304C-A 	8 	59 	
SCW10 	27 	325 	
FKS3 	104 	1094 	
YMR306C-A 	10 	16 	
GAS1 	12 	51 	
YMR307C-A 	0 	0 	
PSE1 	5 	25 	
NIP1 	0 	0 	
YMR310C 	18 	331 	
GLC8 	10 	62 	
ELP6 	14 	28 	
TGL3 	29 	255 	
PRE5 	1 	0 	
YMR315W 	38 	460 	
YMR315W-A 	8 	87 	
DIA1 	30 	218 	
YMR316C-A 	8 	31 	
YMR316C-B 	3 	2 	
YMR317W 	38 	410 	
ADH6 	26 	650 	
FET4 	32 	362 	
YMR320W 	11 	302 	
YMR321C 	5 	10 	
SNO4 	4 	20 	
ERR3 	13 	177 	
YMR324C 	6 	56 	
PAU19 	1 	0 	
YMR326C 	4 	3 	
YRF1-6 	0 	0 	
YNL339W-B 	0 	0 	
YNL339W-A 	0 	0 	
YNL338W 	0 	0 	
YNL337W 	6 	6 	
COS1 	4 	42 	
DDI3 	1 	0 	
SNO2 	11 	132 	
SNZ2 	10 	177 	
THI12 	14 	167 	
AAD14 	26 	311 	
RPD3 	32 	572 	
PEX6 	45 	472 	
MDJ2 	14 	127 	
EGT2 	62 	610 	
PFA3 	33 	453 	
FIG4 	33 	284 	
YNL324W 	4 	14 	
LEM3 	23 	365 	
KRE1 	14 	57 	
VNX1 	48 	865 	
YNL320W 	22 	333 	
YNL319W 	12 	27 	
HXT14 	33 	322 	
PFS2 	3 	2 	
PHA2 	27 	230 	
ATP11 	9 	50 	
DAL82 	22 	413 	
EMW1 	2 	1 	
RFA2 	3 	6 	
SKP2 	21 	141 	
ZIM17 	5 	43 	
STB1 	53 	1132 	
KRI1 	3 	4 	
MCK1 	15 	92 	
MRPS18 	1 	0 	
BXI1 	21 	149 	
YPT11 	54 	855 	
YNL303W 	10 	145 	
RPS19B 	3 	3 	
RPL18B 	22 	317 	
TOS6 	8 	130 	
TRF5 	23 	223 	
CLA4 	9 	23 	
MON2 	3 	41 	
YNL296W 	3 	41 	
YNL295W 	16 	220 	
RIM21 	33 	464 	
MSB3 	43 	542 	
PUS4 	21 	212 	
MID1 	23 	306 	
RFC3 	0 	0 	
PCL1 	17 	133 	
CAF40 	29 	602 	
SEC21 	5 	48 	
CUS2 	19 	278 	
YNL285W 	31 	801 	
MRPL10 	9 	17 	
WSC2 	28 	351 	
POP3 	5 	49 	
HCH1 	14 	131 	
ERG24 	0 	0 	
PRM1 	57 	1172 	
CAF120 	158 	3439 	
YNL277W-A 	15 	537 	
MET2 	32 	269 	
YNL276C 	17 	185 	
BOR1 	37 	442 	
GOR1 	28 	397 	
TOF1 	15 	68 	
SEC2 	21 	155 	
BNI1 	23 	215 	
ALP1 	36 	678 	
BSC4 	21 	393 	
LYP1 	21 	189 	
PIK1 	4 	8 	
YNL266W 	4 	11 	
IST1 	9 	133 	
PDR17 	28 	806 	
YIF1 	2 	2 	
POL2 	7 	97 	
ORC5 	1 	0 	
LTO1 	6 	11 	
ATX1 	1 	0 	
DSL1 	12 	22 	
SIP3 	51 	609 	
FOL1 	2 	1 	
GIS2 	9 	109 	
RTC4 	28 	517 	
TEX1 	23 	513 	
MRPL17 	1 	0 	
NRD1 	12 	37 	
RAD50 	7 	33 	
MPA43 	31 	279 	
RPA49 	2 	9 	
YNL247W 	0 	0 	
VPS75 	24 	215 	
CWC25 	4 	6 	
SUI1 	0 	0 	
SLA2 	12 	125 	
ATG2 	47 	514 	
ZWF1 	33 	560 	
NAR1 	14 	133 	
LAP3 	35 	599 	
KEX2 	22 	122 	
YTP1 	24 	218 	
SIN4 	5 	10 	
YNL235C 	11 	133 	
YNL234W 	27 	488 	
BNI4 	32 	284 	
CSL4 	3 	4 	
PDR16 	63 	1570 	
ELA1 	32 	815 	
URE2 	6 	18 	
YNL228W 	17 	215 	
JJJ1 	24 	280 	
YNL226W 	7 	31 	
CNM67 	1 	0 	
SQS1 	22 	125 	
ATG4 	26 	253 	
SSU72 	0 	0 	
POP1 	1 	0 	
ADE12 	1 	0 	
ALG9 	16 	58 	
MGS1 	38 	691 	
YNL217W 	34 	732 	
RAP1 	1 	0 	
IES2 	6 	60 	
PEX17 	9 	60 	
RRG9 	1 	0 	
VID27 	14 	70 	
YNL211C 	8 	67 	
MER1 	11 	70 	
SSB2 	22 	226 	
YNL208W 	8 	81 	
RIO2 	7 	94 	
RTT106 	53 	1094 	
YNL205C 	10 	73 	
SPS18 	9 	78 	
YNL203C 	23 	196 	
