gene_name	number_of_transposon_per_gene	number_of_read_pergene
RRG9 	16 	74 	
VID27 	23 	136 	
YNL211C 	8 	160 	
MER1 	12 	77 	
SSB2 	18 	59 	
YNL208W 	9 	57 	
RIO2 	15 	42 	
RTT106 	53 	1035 	
YNL205C 	19 	224 	
SPS18 	13 	145 	
YNL203C 	30 	417 	
SPS19 	51 	982 	
PSY2 	41 	305 	
YNL200C 	15 	160 	
GCR2 	37 	340 	
YNL198C 	20 	252 	
WHI3 	35 	722 	
SLZ1 	16 	241 	
YNL195C 	26 	340 	
YNL194C 	13 	129 	
YNL193W 	62 	522 	
CHS1 	13 	88 	
DUG3 	39 	563 	
YNL190W 	8 	33 	
SRP1 	1 	0 	
KAR1 	0 	0 	
SWT21 	23 	256 	
UBP10 	76 	1227 	
MRPL19 	16 	144 	
YNL184C 	18 	245 	
NPR1 	20 	142 	
IPI3 	4 	10 	
YNL181W 	11 	44 	
RHO5 	9 	53 	
YNL179C 	29 	424 	
RPS3 	1 	0 	
MRPL22 	5 	17 	
TDA7 	36 	627 	
NOP13 	26 	294 	
YNL174W 	10 	50 	
MDG1 	27 	239 	
APC1 	17 	142 	
YNL171C 	5 	49 	
YNL170W 	8 	18 	
PSD1 	36 	269 	
FMP41 	28 	542 	
SKO1 	34 	318 	
BNI5 	26 	268 	
YNL165W 	37 	646 	
IBD2 	18 	200 	
RIA1 	5 	39 	
YNL162W-A 	7 	47 	
RPL42A 	16 	81 	
CBK1 	11 	104 	
YGP1 	39 	570 	
ASI2 	21 	92 	
PGA1 	2 	7 	
IGO1 	15 	158 	
NSG2 	14 	151 	
CUZ1 	14 	67 	
YCK2 	31 	294 	
GIM3 	9 	65 	
INN1 	16 	65 	
RPC31 	1 	0 	
YNL150W 	4 	6 	
PGA2 	2 	2 	
ALF1 	67 	3222 	
LSM7 	9 	33 	
YNL146C-A 	19 	335 	
YNL146W 	6 	101 	
MFA2 	3 	2 	
YNL144C 	41 	824 	
YNL144W-A 	3 	5 	
YNL143C 	28 	776 	
MEP2 	38 	747 	
AAH1 	36 	700 	
YNL140C 	16 	91 	
THO2 	35 	166 	
YSF3 	6 	21 	
SRV2 	20 	141 	
NAM9 	21 	152 	
EAF7 	29 	507 	
FPR1 	13 	44 	
YNL134C 	42 	400 	
FYV6 	21 	124 	
KRE33 	1 	0 	
TOM22 	0 	0 	
CPT1 	21 	362 	
DGR1 	7 	58 	
NRK1 	22 	271 	
TEP1 	45 	535 	
FAR11 	57 	627 	
SPC98 	4 	60 	
ESBP6 	53 	632 	
NAF1 	15 	102 	
NMA111 	73 	1069 	
YNL122C 	11 	181 	
TOM70 	33 	480 	
YNL120C 	3 	9 	
NCS2 	9 	28 	
DCP2 	25 	345 	
MLS1 	68 	1533 	
DMA2 	41 	481 	
YNL115C 	31 	300 	
YNL114C 	6 	22 	
RPC19 	0 	0 	
DBP2 	15 	81 	
CYB5 	6 	14 	
NOP15 	1 	0 	
YNL109W 	13 	68 	
YNL108C 	25 	462 	
YAF9 	15 	83 	
INP52 	100 	1761 	
RRT16 	4 	28 	
LEU4 	54 	732 	
YNL103W-A 	2 	9 	
MET4 	11 	96 	
POL1 	7 	74 	
AVT4 	45 	511 	
MIC27 	16 	149 	
OCA1 	28 	466 	
RAS2 	14 	37 	
YNL097C-B 	19 	393 	
PHO23 	45 	483 	
YNL097W-A 	5 	15 	
RPS7B 	13 	111 	
YNL095C 	48 	1012 	
APP1 	53 	946 	
YPT53 	21 	126 	
YNL092W 	49 	1100 	
NST1 	70 	960 	
RHO2 	9 	53 	
YNL089C 	7 	29 	
TOP2 	4 	19 	
TCB2 	140 	2848 	
SNN1 	10 	63 	
MKT1 	49 	821 	
END3 	13 	259 	
SAL1 	31 	406 	
PMS1 	43 	520 	
SWS2 	9 	54 	
EOS1 	6 	34 	
TPM1 	7 	38 	
NIS1 	55 	738 	
APJ1 	46 	340 	
MKS1 	31 	296 	
IMP4 	1 	0 	
MLF3 	26 	464 	
MSK1 	43 	476 	
RNH201 	49 	1123 	
LAT1 	33 	495 	
TOM7 	8 	76 	
RPL16B 	9 	19 	
FKH2 	63 	832 	
YNL067W-A 	20 	213 	
YNL067W-B 	12 	358 	
RPL9B 	12 	131 	
SUN4 	108 	3661 	
AQR1 	49 	866 	
YDJ1 	18 	129 	
MTQ1 	56 	471 	
GCD10 	14 	437 	
NOP2 	6 	45 	
ARP5 	17 	60 	
YNL058C 	30 	319 	
YNL057W 	14 	41 	
OCA2 	26 	141 	
POR1 	27 	333 	
VAC7 	58 	652 	
MSG5 	94 	1902 	
COX5A 	17 	343 	
COG5 	25 	218 	
YNL050C 	35 	273 	
SFB2 	64 	885 	
ALG11 	3 	7 	
SLM2 	71 	1351 	
YNL046W 	32 	1081 	
LAP2 	85 	1291 	
YIP3 	24 	181 	
YNL043C 	13 	44 	
YNL042W-B 	22 	527 	
BOP3 	86 	1616 	
COG6 	69 	634 	
YNL040W 	44 	797 	
BDP1 	16 	154 	
GPI15 	10 	110 	
IDH1 	39 	301 	
NCE103 	3 	3 	
YNL035C 	66 	1432 	
YNL034W 	67 	944 	
YNL033W 	4 	15 	
SIW14 	53 	1092 	
HHT2 	20 	228 	
HHF2 	10 	135 	
KTR5 	112 	2189 	
YNL028W 	26 	1177 	
CRZ1 	83 	1228 	
SAM50 	0 	0 	
SSN8 	13 	72 	
KSH1 	2 	1 	
YNL024C 	56 	1198 	
FAP1 	129 	2227 	
RCM1 	64 	1355 	
HDA1 	101 	1788 	
ARK1 	136 	3453 	
YNL019C 	2 	1 	
YNL018C 	76 	1493 	
YNL017C 	28 	1357 	
PUB1 	69 	891 	
PBI2 	13 	20 	
HEF3 	177 	3183 	
YNL013C 	19 	66 	
SPO1 	163 	3149 	
YNL011C 	97 	1458 	
YNL010W 	59 	1368 	
IDP3 	113 	3148 	
ASI3 	163 	3545 	
SIS1 	4 	4 	
LST8 	1 	0 	
MRP7 	111 	1846 	
HRB1 	139 	16980 	
PET8 	92 	7877 	
RLP7 	7 	296 	
DOM34 	124 	2726 	
CIT1 	161 	10088 	
YNR001W-A 	19 	2390 	
ATO2 	56 	15197 	
RPC34 	10 	661 	
YNR003W-A 	0 	0 	
SWM2 	43 	970 	
YNR005C 	14 	87 	
VPS27 	49 	565 	
ATG3 	44 	1252 	
LRO1 	156 	2573 	
NRM1 	60 	1741 	
CSE2 	31 	467 	
PRP2 	44 	1141 	
URK1 	101 	1933 	
PHO91 	175 	3450 	
YNR014W 	61 	1255 	
SMM1 	106 	6989 	
ACC1 	10 	74 	
TIM23 	9 	134 	
RCF2 	55 	2076 	
ARE2 	72 	1792 	
ATP23 	41 	1412 	
YNR021W 	66 	1032 	
MRPL50 	20 	242 	
SNF12 	9 	24 	
MPP6 	30 	171 	
YNR025C 	22 	113 	
SEC12 	22 	639 	
BUD17 	58 	895 	
CPR8 	60 	1216 	
YNR029C 	49 	876 	
ALG12 	88 	2135 	
SSK2 	171 	3025 	
PPG1 	56 	2081 	
HUB1 	10 	71 	
ABZ1 	114 	2688 	
SOL1 	45 	398 	
YNR034W-A 	30 	574 	
ARC35 	12 	149 	
MRPS12 	20 	335 	
RSM19 	15 	137 	
DBP6 	21 	80 	
ZRG17 	63 	693 	
YNR040W 	38 	1059 	
COQ2 	50 	600 	
YNR042W 	13 	110 	
MVD1 	2 	1 	
AGA1 	64 	935 	
PET494 	62 	1126 	
TRM112 	4 	5 	
FPK1 	52 	997 	
YNR048W 	41 	701 	
MSO1 	41 	444 	
LYS9 	27 	351 	
BRE5 	69 	1139 	
POP2 	26 	411 	
NOG2 	6 	16 	
ESF2 	18 	107 	
HOL1 	76 	1085 	
BIO5 	51 	820 	
BIO4 	46 	1822 	
BIO3 	53 	1143 	
MNT4 	78 	1219 	
FRE4 	105 	1508 	
YNR061C 	28 	601 	
YNR062C 	16 	176 	
YNR063W 	53 	788 	
YNR064C 	41 	1135 	
YNR065C 	88 	1151 	
YNR066C 	46 	725 	
DSE4 	88 	1363 	
YNR068C 	23 	190 	
BSC5 	48 	612 	
PDR18 	121 	1898 	
YNR071C 	45 	1264 	
HXT17 	28 	540 	
YNR073C 	33 	655 	
AIF1 	36 	308 	
COS10 	25 	500 	
YNR075C-A 	8 	105 	
PAU6 	0 	0 	
YNR077C 	5 	26 	
YOL166W-A 	4 	26 	
YOL166C 	6 	48 	
AAD15 	7 	45 	
YOL164W-A 	6 	29 	
BDS1 	85 	1627 	
YOL163W 	23 	343 	
YOL162W 	18 	173 	
PAU20 	6 	10 	
YOL160W 	14 	55 	
YOL159C-A 	12 	138 	
YOL159C 	21 	227 	
ENB1 	61 	1591 	
IMA2 	24 	629 	
HXT11 	24 	398 	
YOL155W-A 	0 	0 	
HPF1 	41 	345 	
ZPS1 	21 	177 	
FRE7 	72 	1312 	
GRE2 	12 	79 	
YOL150C 	7 	32 	
DCP1 	1 	0 	
SPT20 	24 	350 	
PEX11 	20 	207 	
PSF3 	0 	0 	
CTR9 	26 	174 	
NOP8 	13 	52 	
RIB4 	0 	0 	
RRP40 	0 	0 	
PPM2 	52 	628 	
ARG8 	29 	291 	
CDC33 	0 	0 	
RTC1 	57 	702 	
BSC6 	39 	539 	
PFK27 	23 	258 	
MED7 	7 	17 	
YOL134C 	14 	595 	
HRT1 	0 	0 	
GAS4 	46 	762 	
YOL131W 	10 	166 	
ALR1 	21 	340 	
VPS68 	15 	283 	
YGK3 	45 	415 	
RPL25 	0 	0 	
MDH2 	36 	584 	
TRM13 	65 	1317 	
TRM11 	33 	716 	
HRP1 	2 	3 	
SMF1 	40 	1086 	
RPS19A 	29 	400 	
RPL18A 	3 	2 	
MCH4 	48 	526 	
YOL118C 	18 	201 	
RRI2 	39 	441 	
MSN1 	24 	315 	
PAP2 	21 	245 	
YOL114C 	18 	45 	
SKM1 	46 	668 	
MSB4 	61 	1054 	
MDY2 	20 	466 	
SHR5 	85 	2393 	
ZEO1 	3 	3 	
INO4 	17 	133 	
YOL107W 	43 	309 	
YOL106W 	19 	162 	
WSC3 	36 	232 	
NDJ1 	31 	215 	
ITR2 	63 	895 	
TPT1 	4 	41 	
IZH4 	19 	66 	
PKH2 	51 	357 	
YOL099C 	8 	94 	
YOL098C 	68 	1061 	
YOL097W-A 	15 	256 	
WRS1 	6 	12 	
COQ3 	18 	369 	
HMI1 	47 	376 	
RFC4 	1 	0 	
TRM10 	24 	270 	
YPQ1 	17 	169 	
SPO21 	49 	795 	
MSH2 	42 	412 	
HAL9 	69 	981 	
MPD2 	17 	180 	
DUF1 	54 	469 	
MHF1 	15 	243 	
ADH1 	9 	25 	
YOL085W-A 	22 	590 	
YOL085C 	38 	961 	
PHM7 	98 	1417 	
ATG34 	33 	450 	
YOL083C-A 	3 	4 	
ATG19 	48 	714 	
IRA2 	83 	651 	
REX4 	21 	523 	
YOL079W 	7 	78 	
AVO1 	47 	594 	
ATP19 	9 	112 	
BRX1 	1 	0 	
MDM20 	15 	76 	
YOL075C 	94 	1286 	
YOL073C 	19 	334 	
THP1 	11 	26 	
EMI5 	15 	200 	
NBA1 	55 	1081 	
NUF2 	1 	0 	
HST1 	29 	389 	
RTG1 	11 	64 	
RIB2 	28 	377 	
INP54 	39 	520 	
MET22 	33 	254 	
CRT10 	86 	1067 	
APM4 	37 	479 	
PRS5 	73 	1358 	
MAM3 	121 	2528 	
GPD2 	74 	1157 	
ARG1 	65 	698 	
YOL057W 	59 	1214 	
GPM3 	40 	788 	
THI20 	88 	1353 	
PSH1 	63 	867 	
AIM39 	76 	1481 	
DDR2 	7 	22 	
SPE2 	91 	2135 	
GAL11 	22 	155 	
YOL050C 	9 	91 	
GSH2 	39 	381 	
RRT8 	53 	485 	
LDS2 	63 	1196 	
YOL046C 	15 	125 	
PSK2 	75 	1166 	
PEX15 	65 	1011 	
NTG2 	56 	1124 	
NGL1 	50 	745 	
NOP12 	58 	1271 	
RPS15 	0 	0 	
RPP2A 	12 	113 	
YOL038C-A 	9 	183 	
PRE6 	3 	11 	
YOL037C 	20 	375 	
YOL036W 	70 	798 	
YOL035C 	18 	266 	
SMC5 	9 	28 	
MSE1 	49 	392 	
OPI10 	41 	407 	
SIL1 	58 	1127 	
GAS5 	57 	1043 	
YOL029C 	25 	573 	
YAP7 	28 	318 	
MDM38 	90 	1167 	
MIM1 	26 	511 	
LAG2 	100 	1830 	
YOL024W 	28 	188 	
IFM1 	82 	1332 	
TSR4 	1 	0 	
DIS3 	10 	267 	
TAT2 	122 	2718 	
YOL019W-A 	13 	1563 	
YOL019W 	116 	2017 	
TLG2 	51 	741 	
ESC8 	171 	3667 	
CMK2 	70 	1158 	
IRC10 	66 	1099 	
YOL014W 	13 	142 	
YOL013W-B 	11 	58 	
YOL013W-A 	15 	1935 	
HRD1 	83 	1384 	
HTZ1 	23 	259 	
PLB3 	173 	2961 	
RCL1 	11 	201 	
MDM12 	19 	132 	
COQ10 	47 	1157 	
CSI2 	85 	2827 	
TOP1 	120 	1532 	
RPB11 	1 	0 	
SIN3 	185 	2600 	
PFA4 	103 	3477 	
IZH2 	105 	5557 	
PHO80 	73 	2065 	
RRP6 	161 	3809 	
ALG6 	172 	4734 	
YSP3 	139 	7188 	
UTP23 	16 	152 	
DNL4 	284 	6221 	
TSR3 	95 	3290 	
SGT2 	96 	2000 	
SLG1 	34 	300 	
YOR008C-A 	19 	522 	
YOR008W-B 	12 	311 	
TIR4 	69 	634 	
TIR2 	50 	500 	
AUS1 	218 	4661 	
YOR011W-A 	20 	230 	
YOR012W 	32 	600 	
IRC11 	37 	717 	
RTS1 	67 	927 	
YOR015W 	27 	402 	
ERP4 	56 	1372 	
PET127 	139 	2105 	
ROD1 	88 	1269 	
YOR019W 	125 	2697 	
HSP10 	1 	0 	
YOR020W-A 	16 	93 	
SFM1 	27 	329 	
YOR022C 	90 	1057 	
AHC1 	65 	1203 	
YOR024W 	27 	1152 	
HST3 	83 	848 	
BUB3 	40 	788 	
STI1 	44 	260 	
CIN5 	59 	236 	
YOR029W 	20 	616 	
DFG16 	81 	1106 	
CRS5 	24 	565 	
HMS1 	60 	826 	
YOR032W-A 	15 	177 	
EXO1 	107 	1416 	
AKR2 	102 	1496 	
YOR034C-A 	24 	891 	
SHE4 	79 	1146 	
PEP12 	10 	63 	
CYC2 	52 	823 	
HIR2 	87 	928 	
CKB2 	14 	240 	
GLO4 	45 	991 	
YOR041C 	17 	167 	
CUE5 	48 	737 	
WHI2 	59 	987 	
IRC23 	15 	141 	
TOM6 	8 	116 	
DBP5 	1 	0 	
STD1 	32 	265 	
RAT1 	7 	10 	
RSB1 	44 	598 	
YOR050C 	33 	572 	
ETT1 	35 	481 	
TMC1 	14 	280 	
YOR053W 	15 	56 	
VHS3 	60 	799 	
YOR055W 	22 	396 	
NOB1 	20 	252 	
SGT1 	10 	54 	
ASE1 	83 	1039 	
LPL1 	48 	588 	
SLD7 	16 	83 	
CKA2 	27 	564 	
YOR062C 	46 	933 	
RPL3 	1 	0 	
YNG1 	17 	120 	
CYT1 	22 	184 	
MSA1 	32 	521 	
ALG8 	37 	266 	
VPS5 	48 	482 	
VAM10 	8 	119 	
GYP1 	32 	340 	
NRT1 	42 	649 	
YOR072W 	36 	631 	
YOR072W-A 	33 	1078 	
YOR072W-B 	11 	169 	
SGO1 	65 	935 	
CDC21 	1 	0 	
YOR073W-A 	0 	0 	
UFE1 	3 	2 	
SKI7 	38 	545 	
RTS2 	12 	454 	
BUD21 	14 	91 	
ATX2 	19 	239 	
DIA2 	48 	381 	
TGL5 	60 	967 	
YOR082C 	29 	382 	
WHI5 	83 	1646 	
LPX1 	66 	1462 	
OST3 	33 	676 	
TCB1 	67 	1038 	
YVC1 	51 	818 	
VPS21 	13 	102 	
PTC5 	52 	868 	
TMA46 	50 	1313 	
ECM3 	54 	730 	
YOR093C 	86 	1245 	
ARF3 	15 	41 	
RKI1 	1 	0 	
RPS7A 	14 	113 	
YOR097C 	18 	119 	
NUP1 	26 	211 	
KTR1 	48 	1134 	
CRC1 	40 	467 	
RAS1 	30 	403 	
YOR102W 	1 	0 	
OST2 	0 	0 	
PIN2 	22 	371 	
YOR105W 	7 	83 	
VAM3 	15 	95 	
RGS2 	25 	412 	
LEU9 	31 	302 	
YOR108C-A 	5 	30 	
INP53 	75 	896 	
TFC7 	12 	89 	
YOR111W 	14 	67 	
CEX1 	50 	382 	
AZF1 	30 	147 	
YOR114W 	35 	543 	
TRS33 	30 	222 	
RPO31 	2 	1 	
RPT5 	1 	0 	
RTC5 	30 	423 	
RIO1 	0 	0 	
GCY1 	18 	55 	
YOR121C 	14 	34 	
PFY1 	5 	7 	
LEO1 	45 	552 	
UBP2 	59 	631 	
CAT5 	19 	88 	
IAH1 	21 	411 	
RGA1 	22 	129 	
ADE2 	15 	152074 	
AFI1 	59 	585 	
ORT1 	11 	46 	
YOR131C 	23 	224 	
VPS17 	27 	504 	
EFT1 	9 	77 	
BAG7 	52 	1489 	
IRC14 	6 	5 	
IDH2 	10 	44 	
SIA1 	53 	1000 	
RUP1 	85 	1163 	
YOR139C 	5 	26 	
SFL1 	39 	297 	
ARP8 	47 	540 	
LSC1 	17 	90 	
THI80 	0 	0 	
ELG1 	27 	376 	
PNO1 	1 	0 	
YOR146W 	0 	0 	
MDM32 	9 	15 	
SPP2 	13 	101 	
SMP3 	2 	1 	
MRPL23 	11 	42 	
RPB2 	1 	0 	
YOR152C 	4 	6 	
PDR5 	73 	953 	
SLP1 	18 	251 	
ISN1 	22 	150 	
NFI1 	47 	370 	
PUP1 	2 	2 	
PET123 	27 	194 	
SME1 	1 	0 	
MTR10 	4 	10 	
PNS1 	42 	312 	
YOR161W-A 	1 	0 	
YOR161W-B 	3 	12 	
YOR161C-C 	9 	126 	
YRR1 	60 	1031 	
DDP1 	14 	138 	
GET4 	14 	95 	
SEY1 	55 	690 	
SWT1 	26 	327 	
RPS28A 	3 	2 	
GLN4 	0 	0 	
YOR169C 	2 	1 	
YOR170W 	2 	1 	
LCB4 	23 	304 	
YRM1 	53 	678 	
DCS2 	27 	300 	
MED4 	16 	131 	
ALE1 	41 	469 	
HEM15 	4 	9 	
MPC54 	33 	586 	
GAC1 	28 	207 	
SYC1 	14 	181 	
DCI1 	7 	10 	
LAS17 	40 	440 	
RPS30B 	13 	70 	
FYV12 	46 	576 	
SER1 	2 	9 	
GSP2 	19 	78 	
YOR186W 	23 	409 	
YOR186C-A 	13 	239 	
TUF1 	17 	207 	
MSB1 	63 	750 	
IES4 	5 	4 	
SPR1 	27 	236 	
ULS1 	46 	677 	
THI72 	41 	436 	
YOR192C-C 	0 	0 	
PEX27 	22 	203 	
TOA1 	0 	0 	
SLK19 	20 	143 	
LIP5 	35 	509 	
MCA1 	21 	181 	
BFR1 	8 	35 	
YOR199W 	19 	175 	
YOR200W 	12 	107 	
MRM1 	14 	151 	
HIS3 	8 	85 	
YOR203W 	19 	155 	
DED1 	4 	16 	
GEP3 	31 	390 	
NOC2 	5 	9 	
RET1 	0 	0 	
PTP2 	19 	75 	
NPT1 	28 	135 	
RPB10 	0 	0 	
MGM1 	16 	150 	
STE4 	40 	323 	
SAS5 	22 	238 	
SPR2 	24 	397 	
AIM41 	13 	216 	
RUD3 	19 	171 	
RFC1 	30 	161 	
YOR218C 	8 	21 	
STE13 	33 	529 	
RCN2 	15 	64 	
MCT1 	26 	417 	
ODC2 	44 	750 	
YOR223W 	21 	186 	
RPB8 	1 	0 	
YOR225W 	20 	209 	
ISU2 	21 	239 	
HER1 	55 	544 	
MCP1 	26 	338 	
WTM2 	79 	1431 	
WTM1 	26 	239 	
MKK1 	24 	244 	
YOR231C-A 	2 	3 	
MGE1 	0 	0 	
KIN4 	64 	895 	
RPL33B 	15 	120 	
IRC13 	17 	124 	
DFR1 	0 	0 	
HES1 	25 	219 	
YOR238W 	25 	566 	
ABP140 	38 	473 	
MET7 	17 	405 	
SSP2 	28 	803 	
PUS7 	34 	193 	
ESA1 	2 	1 	
DGA1 	22 	146 	
ENV9 	33 	490 	
SRL1 	10 	61 	
YOR248W 	6 	41 	
APC5 	4 	13 	
CLP1 	0 	0 	
TUM1 	24 	169 	
TMA16 	13 	167 	
NAT5 	13 	215 	
SEC63 	2 	5 	
OSW1 	24 	292 	
TRE2 	16 	128 	
CDC31 	0 	0 	
HNT3 	20 	58 	
RPT4 	0 	0 	
GCD1 	3 	2 	
RPN8 	1 	0 	
GPN2 	1 	0 	
YOR263C 	10 	64 	
DSE3 	27 	145 	
RBL2 	1 	0 	
PNT1 	31 	447 	
HRK1 	33 	240 	
YOR268C 	26 	741 	
PAC1 	30 	154 	
VPH1 	14 	55 	
FSF1 	29 	399 	
YTM1 	2 	1 	
TPO4 	53 	978 	
MOD5 	43 	876 	
RIM20 	30 	239 	
CAF20 	11 	51 	
YOR277C 	6 	24 	
HEM4 	6 	10 	
RFM1 	12 	80 	
FSH3 	9 	133 	
PLP2 	4 	4 	
YOR282W 	19 	557 	
YOR283W 	16 	311 	
HUA2 	11 	54 	
RDL1 	10 	111 	
RDL2 	11 	83 	
RRP36 	1 	0 	
MPD1 	19 	116 	
YOR289W 	34 	890 	
SNF2 	29 	194 	
YPK9 	84 	966 	
YOR292C 	30 	357 	
RPS10A 	4 	9 	
YOR293C-A 	4 	23 	
RRS1 	1 	0 	
UAF30 	14 	137 	
YOR296W 	93 	1022 	
TIM18 	6 	21 	
MUM3 	47 	699 	
MBF1 	10 	43 	
BUD7 	41 	371 	
YOR300W 	24 	412 	
RAX1 	57 	1925 	
YOR302W 	1 	0 	
CPA1 	42 	498 	
ISW2 	45 	556 	
BIL1 	8 	46 	
RRG7 	14 	28 	
MCH5 	38 	317 	
SLY41 	28 	600 	
SNU66 	27 	312 	
YOR309C 	3 	2 	
NOP58 	0 	0 	
DGK1 	11 	60 	
RPL20B 	7 	74 	
SPS4 	26 	402 	
YOR314W 	16 	70 	
YOR314W-A 	1 	0 	
SFG1 	33 	191 	
COT1 	35 	714 	
YOR316C-A 	25 	852 	
FAA1 	67 	1300 	
YOR318C 	37 	431 	
HSH49 	1 	0 	
GNT1 	25 	197 	
PMT3 	58 	992 	
LDB19 	36 	373 	
PRO2 	0 	0 	
FRT1 	18 	131 	
YOR325W 	8 	43 	
MYO2 	12 	154 	
SNC2 	6 	7 	
PDR10 	95 	941 	
SCD5 	13 	54 	
YOR329W-A 	10 	283 	
MIP1 	57 	431 	
YOR331C 	5 	106 	
VMA4 	0 	0 	
YOR333C 	9 	29 	
MRS2 	30 	338 	
ALA1 	3 	4 	
YOR335W-A 	0 	0 	
KRE5 	8 	93 	
TEA1 	43 	675 	
YOR338W 	38 	428 	
UBC11 	11 	18 	
RPA43 	2 	7 	
RPA190 	2 	1 	
YOR342C 	50 	739 	
YOR343C 	30 	1077 	
TYE7 	6 	8 	
YOR345C 	7 	25 	
REV1 	57 	648 	
PYK2 	31 	166 	
PUT4 	216 	10240 	
CIN1 	122 	2520 	
MNE1 	62 	561 	
MEK1 	31 	294 	
TFB6 	23 	215 	
SOG2 	15 	73 	
MSC6 	39 	395 	
GDS1 	26 	203 	
CIR2 	57 	1152 	
SNX3 	17 	417 	
HAP5 	35 	607 	
VTS1 	24 	233 	
PDE2 	15 	123 	
PRT1 	17 	382 	
PRE10 	5 	57 	
PIP2 	59 	1007 	
YOR364W 	20 	388 	
YOR365C 	65 	1264 	
YOR366W 	12 	120 	
SCP1 	16 	202 	
RAD17 	22 	242 	
RPS12 	0 	0 	
MRS6 	4 	6 	
GPB1 	68 	910 	
NDD1 	4 	35 	
NUD1 	1 	0 	
ALD4 	44 	248 	
GDH1 	31 	520 	
YOR376W 	31 	451 	
YOR376W-A 	1 	0 	
ATF1 	35 	522 	
AMF1 	55 	958 	
YOR379C 	26 	581 	
RDR1 	61 	944 	
FRE3 	45 	725 	
YOR381W-A 	10 	123 	
FIT2 	10 	39 	
FIT3 	14 	120 	
FRE5 	46 	833 	
YOR385W 	22 	143 	
PHR1 	24 	353 	
YOR387C 	12 	27 	
FDH1 	3 	13 	
YOR389W 	31 	652 	
FEX1 	1 	0 	
HSP33 	5 	9 	
YOR392W 	18 	163 	
ERR1 	0 	0 	
PAU21 	0 	0 	
YOR394C-A 	6 	25 	
YRF1-8 	0 	0 	
YOR396C-A 	0 	0 	
YRF1-7 	0 	0 	
YPL283W-B 	0 	0 	
YPL283W-A 	0 	0 	
PAU22 	0 	0 	
ERR2 	2 	1 	
HSP32 	0 	0 	
FEX2 	4 	44 	
YPL278C 	3 	3 	
YPL277C 	38 	792 	
SAM3 	39 	551 	
SAM4 	12 	79 	
PBI1 	17 	206 	
ATP15 	2 	4 	
MDL2 	51 	831 	
KAR9 	78 	1185 	
PLC1 	5 	16 	
ACM1 	13 	62 	
DIM1 	0 	0 	
DIP5 	52 	705 	
YPL264C 	28 	392 	
KEL3 	74 	1032 	
FUM1 	37 	909 	
YPL261C 	24 	415 	
YPL260W 	18 	111 	
APM1 	50 	472 	
THI21 	95 	1882 	
YPL257W 	25 	186 	
CLN2 	22 	354 	
BBP1 	3 	7 	
HFI1 	19 	323 	
VIK1 	78 	1604 	
YAH1 	0 	0 	
YPL251W 	3 	11 	
ICY2 	4 	7 	
RPL36B 	10 	30 	
YPL250W-A 	6 	19 	
GYP5 	80 	1166 	
GAL4 	2 	1 	
YPL247C 	40 	568 	
RBD2 	18 	150 	
YPL245W 	37 	468 	
HUT1 	30 	663 	
SRP68 	3 	13 	
IQG1 	66 	669 	
CIN2 	31 	126 	
HSP82 	47 	454 	
YAR1 	21 	101 	
YPL238C 	0 	0 	
SUI3 	0 	0 	
ENV7 	38 	658 	
RVB2 	1 	0 	
VMA11 	1 	0 	
NSL1 	3 	74 	
SSO1 	22 	289 	
FAS2 	1 	0 	
USV1 	32 	443 	
YPL229W 	20 	338 	
CET1 	0 	0 	
ALG5 	31 	439 	
NEW1 	58 	437 	
YPL225W 	13 	34 	
MMT2 	53 	1303 	
GRE1 	14 	196 	
FMP40 	62 	906 	
YPL222C-A 	10 	46 	
FLC1 	66 	1409 	
RPL1A 	1 	0 	
PCL8 	25 	420 	
SAR1 	0 	0 	
BMS1 	13 	86 	
YPL216W 	70 	851 	
CBP3 	21 	226 	
THI6 	42 	688 	
LEA1 	18 	201 	
PUS1 	55 	938 	
NIP7 	1 	0 	
SRP72 	4 	8 	
IPL1 	5 	18 	
RKM1 	39 	533 	
TYW1 	69 	892 	
PGC1 	19 	291 	
YPL205C 	20 	225 	
HRR25 	12 	61 	
TPK2 	29 	411 	
AFT2 	27 	521 	
YIG1 	30 	305 	
CSM4 	10 	99 	
YPL199C 	17 	189 	
RPL7B 	30 	655 	
YPL197C 	6 	138 	
OXR1 	14 	73 	
APL5 	24 	139 	
DDC1 	21 	233 	
RSA1 	22 	201 	
PRM3 	3 	9 	
YPL191C 	42 	673 	
NAB3 	1 	0 	
COA2 	2 	1 	
GUP2 	59 	777 	
POS5 	14 	77 	
MF
UIP4 	25 	453 	
YPL185W 	29 	496 	
MRN1 	44 	469 	
RTC6 	8 	33 	
RTT10 	67 	1252 	
YPL182C 	13 	103 	
CTI6 	20 	138 	
TCO89 	67 	1475 	
PPQ1 	31 	313 	
CBC2 	9 	85 	
CUP9 	35 	533 	
TRE1 	90 	1514 	
SPT14 	5 	56 	
NIP100 	12 	48 	
MRPL40 	31 	731 	
COX10 	38 	305 	
OYE3 	49 	763 	
DAP1 	28 	333 	
MEX67 	5 	5 	
YPL168W 	37 	351 	
REV3 	64 	561 	
ATG29 	6 	14 	
SET6 	14 	54 	
MLH3 	42 	633 	
SVS1 	9 	16 	
YPL162C 	21 	373 	
BEM4 	27 	139 	
CDC60 	1 	0 	
PET20 	13 	87 	
AIM44 	66 	633 	
TGS1 	44 	830 	
PRM4 	31 	313 	
KIP2 	90 	2196 	
