gene_name	number_of_transposon_per_gene	number_of_read_pergene
GIS3 	46 	1118 	
IOC2 	34 	923 	
KIN2 	29 	547 	
HRT3 	17 	844 	
CHA4 	37 	1110 	
ICT1 	32 	573 	
MIM2 	0 	0 	
ERG27 	0 	0 	
YLR101C 	1 	0 	
APC9 	8 	30 	
CDC45 	0 	0 	
LCL2 	7 	104 	
SEN2 	0 	0 	
MDN1 	6 	44 	
REX3 	22 	325 	
YLR108C 	23 	668 	
AHP1 	10 	205 	
CCW12 	4 	29 	
YLR111W 	19 	241 	
YLR112W 	20 	566 	
HOG1 	25 	570 	
AVL9 	23 	324 	
CFT2 	1 	0 	
MSL5 	14 	340 	
CLF1 	10 	222 	
YLR118C 	11 	184 	
SRN2 	17 	369 	
YPS1 	36 	1191 	
YLR120W-A 	8 	134 	
YPS3 	72 	1436 	
YLR122C 	10 	66 	
YLR123C 	8 	90 	
YLR124W 	16 	215 	
YLR125W 	6 	48 	
YLR126C 	12 	59 	
APC2 	14 	335 	
DCN1 	18 	586 	
DIP2 	5 	25 	
ZRT2 	37 	1006 	
ACE2 	100 	6099 	
USB1 	0 	0 	
CKI1 	23 	284 	
PDC5 	35 	918 	
SLX4 	50 	1949 	
TIS11 	15 	173 	
RKM5 	81 	4835 	
NHA1 	40 	1441 	
SLS1 	16 	39 	
YLR140W 	12 	216 	
RRN5 	2 	6 	
PUT1 	39 	962 	
DPH6 	23 	261 	
ACF2 	49 	1002 	
RMP1 	3 	10 	
SPE4 	10 	448 	
YLR146W-A 	2 	2 	
SMD3 	1 	0 	
PEP3 	3 	2 	
YLR149C 	27 	391 	
YLR149C-A 	5 	19 	
STM1 	6 	18 	
PCD1 	23 	533 	
YLR152C 	38 	1315 	
ACS2 	1 	0 	
RNH203 	10 	423 	
YLR154W-A 	0 	0 	
YLR154W-B 	0 	0 	
TAR1 	0 	0 	
YLR154W-E 	0 	0 	
YLR154W-F 	0 	0 	
YLR154C-G 	0 	0 	
YLR154C-H 	0 	0 	
ASP3-1 	0 	0 	
YLR156W 	0 	0 	
YLR156C-A 	0 	0 	
ASP3-2 	0 	0 	
YLR157W-D 	0 	0 	
YLR157W-E 	0 	0 	
YLR157C-C 	0 	0 	
ASP3-3 	0 	0 	
YLR159W 	0 	0 	
YLR159C-A 	0 	0 	
ASP3-4 	0 	0 	
YLR161W 	0 	0 	
YLR162W 	31 	2408 	
RRT15 	15 	125 	
MAS1 	1 	0 	
YLR163W-A 	0 	0 	
SHH4 	9 	190 	
PUS5 	16 	241 	
SEC10 	0 	0 	
RPS31 	1 	0 	
UPS2 	5 	119 	
YLR169W 	32 	734 	
APS1 	27 	827 	
YLR171W 	10 	380 	
DPH5 	12 	304 	
YLR173W 	50 	3136 	
IDP2 	27 	703 	
CBF5 	1 	0 	
RFX1 	32 	871 	
YLR177W 	29 	401 	
TFS1 	30 	816 	
YLR179C 	33 	467 	
SAM1 	18 	330 	
VTA1 	5 	38 	
SWI6 	4 	6 	
TOS4 	30 	1514 	
YLR184W 	18 	213 	
RPL37A 	5 	23 	
EMG1 	3 	8 	
SKG3 	27 	592 	
MDL1 	54 	2071 	
ATG26 	27 	582 	
MMR1 	14 	365 	
PEX13 	15 	41 	
HCR1 	5 	10 	
UPS1 	2 	1 	
YLR194C 	23 	568 	
NMT1 	6 	24 	
PWP1 	2 	24 	
NOP56 	3 	31 	
YLR198C 	3 	31 	
PBA1 	5 	59 	
YKE2 	2 	1 	
COQ9 	8 	119 	
YLR202C 	18 	181 	
MSS51 	9 	213 	
QRI5 	6 	35 	
HMX1 	26 	814 	
ENT2 	12 	99 	
HRD3 	25 	485 	
SEC13 	0 	0 	
PNP1 	12 	114 	
CLB4 	10 	231 	
ATG38 	5 	35 	
TUB4 	4 	11 	
CRR1 	36 	691 	
FRE1 	16 	213 	
CDC123 	5 	12 	
CPR6 	11 	288 	
YLR217W 	6 	269 	
COA4 	24 	884 	
MSC3 	19 	527 	
CCC1 	18 	413 	
RSA3 	8 	434 	
UTP13 	2 	1 	
YLR222C-A 	4 	4 	
IFH1 	18 	409 	
YLR224W 	18 	376 	
YLR225C 	9 	115 	
BUR2 	1 	0 	
ADY4 	23 	147 	
ECM22 	33 	563 	
CDC42 	0 	0 	
YLR230W 	5 	12 	
BNA5 	24 	347 	
YLR232W 	10 	95 	
EST1 	29 	622 	
TOP3 	2 	1 	
YLR235C 	13 	274 	
YLR236C 	28 	665 	
THI7 	38 	1218 	
FAR10 	4 	41 	
LIP2 	9 	50 	
VPS34 	1 	0 	
YLR241W 	22 	592 	
ARV1 	15 	279 	
GPN3 	2 	3 	
MAP1 	0 	0 	
CDD1 	9 	93 	
ERF2 	16 	165 	
IRC20 	14 	392 	
RCK2 	15 	246 	
YEF3 	3 	8 	
SSP120 	13 	623 	
SYM1 	5 	16 	
YLR252W 	6 	40 	
MCP2 	19 	314 	
NDL1 	6 	36 	
YLR255C 	29 	1003 	
HAP1 	73 	2471 	
YLR257W 	9 	127 	
GSY2 	24 	603 	
HSP60 	2 	12 	
LCB5 	39 	1043 	
VPS63 	0 	0 	
YPT6 	0 	0 	
TMA7 	1 	0 	
RED1 	29 	424 	
RPS28B 	1 	0 	
YLR264C-A 	1 	0 	
NEJ1 	8 	28 	
PDR8 	36 	667 	
BOP2 	13 	368 	
SEC22 	1 	0 	
YLR269C 	17 	634 	
DCS1 	5 	51 	
YLR271W 	15 	189 	
YCS4 	1 	0 	
PIG1 	15 	346 	
MCM5 	3 	2 	
SMD2 	0 	0 	
DBP9 	3 	4 	
YSH1 	0 	0 	
YLR278C 	39 	1403 	
YLR279W 	29 	902 	
YLR280C 	20 	729 	
YLR281C 	22 	908 	
YLR282C 	12 	151 	
YLR283W 	10 	228 	
ECI1 	13 	192 	
NNT1 	6 	23 	
YLR285C-A 	2 	2 	
CTS1 	11 	42 	
YLR286W-A 	2 	1 	
YLR287C 	11 	36 	
RPS30A 	10 	120 	
MEC3 	29 	972 	
GUF1 	26 	633 	
YLR290C 	10 	147 	
GCD7 	3 	16 	
SEC72 	8 	155 	
GSP1 	0 	0 	
YLR294C 	6 	69 	
ATP14 	3 	3 	
YLR296W 	16 	441 	
YLR297W 	8 	141 	
YHC1 	11 	38 	
ECM38 	55 	2947 	
YLR299C-A 	10 	333 	
EXG1 	19 	378 	
HRI1 	11 	85 	
YLR302C 	28 	699 	
MET17 	10 	36 	
ACO1 	0 	0 	
STT4 	4 	77 	
UBC12 	7 	33 	
CDA1 	22 	346 	
YLR307C-A 	2 	3 	
CDA2 	18 	464 	
IMH1 	22 	248 	
CDC25 	7 	42 	
YLR311C 	12 	222 	
YLR312C 	25 	478 	
MRPL15 	7 	90 	
SPH1 	17 	415 	
CDC3 	0 	0 	
NKP2 	9 	116 	
TAD3 	0 	0 	
YLR317W 	0 	0 	
EST2 	24 	248 	
BUD6 	17 	246 	
MMS22 	8 	83 	
SFH1 	13 	182 	
VPS65 	7 	36 	
CWC24 	8 	175 	
PEX30 	14 	442 	
RPL38 	2 	3 	
YLR326W 	19 	256 	
TMA10 	5 	41 	
NMA1 	18 	307 	
REC102 	7 	69 	
CHS5 	14 	233 	
JIP3 	4 	12 	
MID2 	6 	14 	
RPS25B 	6 	34 	
YLR334C 	18 	97 	
NUP2 	22 	218 	
SGD1 	11 	275 	
VRP1 	15 	194 	
OPI9 	8 	57 	
YLR339C 	0 	0 	
RPP0 	0 	0 	
SPO77 	12 	110 	
FKS1 	44 	1075 	
YLR342W-A 	9 	51 	
GAS2 	29 	658 	
RPL26A 	10 	117 	
YLR345W 	19 	546 	
YLR346C 	5 	190 	
KAP95 	1 	0 	
YLR347W-A 	0 	0 	
DIC1 	35 	1370 	
YLR349W 	17 	669 	
ORM2 	3 	22 	
NIT3 	11 	143 	
YLR352W 	16 	415 	
BUD8 	26 	677 	
TAL1 	15 	127 	
ILV5 	0 	0 	
ATG33 	17 	116 	
RSC2 	38 	923 	
YLR358C 	13 	350 	
ADE13 	0 	0 	
VPS38 	15 	371 	
DCR2 	27 	877 	
YLR361C-A 	3 	9 	
STE11 	39 	455 	
NMD4 	7 	113 	
YLR363W-A 	0 	0 	
GRX8 	3 	2 	
YLR365W 	1 	0 	
YLR364C-A 	5 	177 	
YLR366W 	21 	701 	
RPS22B 	14 	250 	
MDM30 	33 	846 	
SSQ1 	8 	116 	
ARC18 	0 	0 	
ROM2 	21 	244 	
ELO3 	7 	57 	
VID22 	34 	1430 	
YLR374C 	17 	629 	
STP3 	17 	500 	
PSY3 	9 	87 	
FBP1 	31 	1117 	
SEC61 	1 	0 	
YLR379W 	4 	37 	
CSR1 	32 	1093 	
CTF3 	12 	90 	
NAM2 	16 	238 	
SMC6 	4 	26 	
IKI3 	23 	500 	
SWC7 	4 	18 	
VAC14 	19 	123 	
REH1 	13 	104 	
RPS29A 	8 	103 	
STE23 	43 	951 	
ECM19 	11 	174 	
CCW14 	8 	39 	
ART10 	22 	739 	
ATP10 	5 	16 	
CST9 	16 	229 	
COX8 	1 	0 	
VPS33 	1 	0 	
AFG2 	1 	0 	
SKI2 	34 	649 	
BDF1 	2 	3 	
YLR399W-A 	0 	0 	
YLR400W 	31 	538 	
DUS3 	41 	1071 	
YLR402W 	11 	195 	
SFP1 	17 	360 	
FLD1 	0 	0 	
DUS4 	10 	284 	
RPL31B 	14 	283 	
YLR406C-A 	7 	345 	
YLR407W 	16 	97 	
BLS1 	2 	11 	
UTP21 	6 	12 	
VIP1 	48 	908 	
CTR3 	9 	110 	
BER1 	2 	1 	
YLR412C-A 	5 	10 	
INA1 	20 	391 	
PUN1 	28 	1185 	
YLR415C 	25 	765 	
YLR416C 	19 	583 	
VPS36 	1 	0 	
CDC73 	4 	3 	
YLR419W 	28 	775 	
URA4 	16 	181 	
RPN13 	5 	97 	
YLR422W 	39 	1308 	
ATG17 	21 	242 	
SPP382 	4 	60 	
TUS1 	10 	74 	
TDA5 	3 	2 	
MAG2 	27 	888 	
YLR428C 	11 	238 	
CRN1 	28 	609 	
SEN1 	3 	23 	
ATG23 	21 	389 	
IMD3 	31 	601 	
CNA1 	22 	346 	
YLR434C 	5 	21 	
TSR2 	2 	1 	
ECM30 	34 	629 	
DIF1 	24 	708 	
YLR437C-A 	26 	1052 	
CAR2 	84 	3315 	
LSM3 	0 	0 	
MRPL4 	16 	249 	
SEC39 	8 	140 	
RPS1A 	4 	5 	
SIR3 	26 	482 	
ECM7 	14 	399 	
YLR444C 	4 	19 	
GMC2 	5 	19 	
YLR446W 	18 	450 	
VMA6 	1 	0 	
RPL6B 	10 	53 	
FPR4 	8 	127 	
HMG2 	37 	699 	
LEU3 	19 	95 	
SST2 	13 	210 	
RIF2 	12 	274 	
FMP27 	51 	1916 	
YLR455W 	5 	15 	
YLR456W 	15 	477 	
NBP1 	6 	57 	
YLR458W 	4 	7 	
GAB1 	1 	0 	
YLR460C 	10 	133 	
PAU4 	2 	1 	
YLR462W 	1 	0 	
YLR463C 	1 	0 	
YLR464W 	11 	364 	
BSC3 	11 	364 	
YRF1-4 	11 	364 	
YLR466C-A 	0 	0 	
YLR466C-B 	4 	200 	
YRF1-5 	0 	0 	
YLR467C-A 	0 	0 	
YML133C 	2 	27 	
YML133W-B 	0 	0 	
YML133W-A 	0 	0 	
COS3 	0 	0 	
YML131W 	20 	196 	
ERO1 	6 	7 	
COX14 	4 	66 	
MSC1 	39 	1811 	
RSC9 	9 	88 	
ERG13 	6 	34 	
PGA3 	3 	26 	
TUB3 	40 	1115 	
PHO84 	19 	547 	
YML122C 	28 	2891 	
GTR1 	21 	491 	
NDI1 	40 	1291 	
YML119W 	22 	296 	
NGL3 	31 	1441 	
NAB6 	56 	1336 	
YML116W-A 	21 	853 	
ATR1 	32 	565 	
VAN1 	31 	504 	
TAF8 	23 	1494 	
DAT1 	16 	1015 	
CTK3 	1 	0 	
BUL2 	42 	864 	
COQ5 	14 	331 	
ZDS2 	70 	2247 	
YML108W 	10 	189 	
PML39 	9 	286 	
URA5 	5 	70 	
SEC65 	1 	0 	
MDM1 	56 	1344 	
NUP188 	26 	455 	
CAC2 	43 	2423 	
YML101C-A 	16 	837 	
CUE4 	33 	1127 	
YML100W-A 	19 	526 	
TSL1 	54 	3071 	
YML099W-A 	9 	55 	
ARG81 	32 	934 	
TAF13 	5 	8 	
VPS9 	13 	281 	
YML096W 	26 	774 	
RAD10 	9 	114 	
YML094C-A 	9 	82 	
GIM5 	8 	90 	
UTP14 	26 	559 	
PRE8 	0 	0 	
RPM2 	21 	322 	
YML090W 	13 	52 	
YML089C 	32 	1192 	
UFO1 	29 	566 	
AIM33 	23 	654 	
ALO1 	57 	2661 	
TUB1 	0 	0 	
YML084W 	13 	445 	
YML083C 	33 	1289 	
YML082W 	70 	3156 	
ATP18 	2 	1 	
TDA9 	54 	1758 	
DUS1 	42 	906 	
YML079W 	13 	116 	
CPR3 	15 	484 	
BET5 	2 	2 	
WAR1 	54 	957 	
HMG1 	58 	1230 	
FPR3 	21 	183 	
RPL6A 	15 	129 	
TCB3 	97 	2851 	
COG8 	15 	153 	
DAK1 	48 	1658 	
POB3 	2 	1 	
ITT1 	25 	351 	
ERV41 	19 	552 	
SMA2 	20 	949 	
ORC1 	7 	183 	
TEM1 	1 	0 	
RPS1B 	7 	44 	
MFT1 	25 	1612 	
PIF1 	64 	1173 	
OGG1 	31 	655 	
NTE1 	57 	1080 	
HUG1 	8 	191 	
SML1 	9 	319 	
YML057C-A 	16 	484 	
CMP2 	50 	2352 	
IMD4 	39 	1392 	
SPC2 	9 	286 	
CYB2 	80 	3938 	
YML054C-A 	21 	801 	
YML053C 	30 	441 	
SUR7 	34 	733 	
GAL80 	42 	1871 	
AIM32 	34 	1345 	
RSE1 	17 	779 	
GSF2 	7 	56 	
YML047W-A 	7 	15 	
PRM6 	26 	483 	
PRP39 	8 	36 	
RRN11 	5 	12 	
CAT2 	66 	2639 	
VPS71 	41 	1217 	
YMD8 	24 	196 	
YML037C 	38 	703 	
CGI121 	20 	510 	
AMD1 	61 	2003 	
YML034C-A 	21 	1208 	
SRC1 	69 	2500 	
RAD52 	23 	327 	
YML031C-A 	3 	6 	
NDC1 	2 	41 	
RCF1 	19 	144 	
USA1 	140 	5018 	
TSA1 	15 	339 	
YOX1 	71 	4324 	
RPS18B 	29 	658 	
YML6 	30 	740 	
RPS17A 	18 	257 	
NSE5 	0 	0 	
APT1 	32 	1209 	
UNG1 	68 	2599 	
YML020W 	92 	3331 	
OST6 	48 	1628 	
YML018C 	58 	2322 	
PSP2 	78 	2291 	
PPZ1 	70 	3297 	
TAF11 	2 	2 	
TRM9 	42 	1653 	
UBX2 	21 	1265 	
YML012C-A 	9 	1044 	
ERV25 	30 	1214 	
RAD33 	28 	889 	
SPT5 	43 	894 	
YML009W-B 	33 	960 	
YML009C-A 	21 	774 	
MRPL39 	13 	1416 	
ERG6 	19 	285 	
YML007C-A 	2 	4 	
YAP1 	121 	4184 	
GIS4 	117 	2045 	
TRM12 	125 	9280 	
GLO1 	89 	6276 	
YML003W 	71 	5160 	
YML002W 	223 	10402 	
YPT7 	3 	2 	
CDC5 	1 	0 	
YMR001C-A 	19 	1812 	
MIX17 	39 	3757 	
AIM34 	40 	911 	
MVP1 	92 	5677 	
TAF4 	23 	327 	
PLB2 	131 	3559 	
YMR007W 	44 	2689 	
PLB1 	64 	1058 	
ADI1 	35 	1492 	
YMR010W 	54 	1505 	
HXT2 	78 	4658 	
CLU1 	132 	3257 	
SEC59 	12 	58 	
YMR013C-A 	0 	0 	
YMR013W-A 	6 	62 	
BUD22 	57 	1290 	
ERG5 	22 	342 	
SOK2 	88 	1601 	
SPO20 	67 	2125 	
YMR018W 	70 	1676 	
STB4 	112 	3915 	
FMS1 	54 	1366 	
MAC1 	18 	205 	
UBC7 	17 	332 	
MSS1 	64 	1761 	
MRPL3 	13 	169 	
CSI1 	36 	380 	
PEX12 	33 	750 	
YMR027W 	59 	1269 	
TAP42 	0 	0 	
FAR8 	47 	780 	
RSF1 	47 	1372 	
EIS1 	86 	1470 	
YMR031W-A 	17 	442 	
HOF1 	48 	1105 	
YMR030W-A 	18 	327 	
ARP9 	3 	2 	
YMR034C 	43 	1928 	
IMP2 	16 	159 	
MIH1 	39 	827 	
MSN2 	51 	1713 	
CCS1 	17 	155 	
SUB1 	20 	961 	
YET2 	30 	1148 	
ARA2 	33 	462 	
ARG80 	36 	3710 	
MCM1 	3 	6 	
IOC4 	31 	517 	
YMR046W-A 	0 	0 	
NUP116 	41 	855 	
CSM3 	19 	548 	
ERB1 	0 	0 	
FAR3 	5 	14 	
YMR052C-A 	16 	223 	
STB2 	40 	873 	
STV1 	53 	1797 	
BUB2 	49 	2520 	
AAC1 	58 	1343 	
YMR057C 	37 	1938 	
FET3 	33 	1111 	
SEN15 	0 	0 	
SAM37 	7 	13 	
RNA14 	1 	0 	
ARG7 	14 	107 	
RIM9 	20 	975 	
AEP1 	13 	245 	
KAR5 	43 	1750 	
SOV1 	25 	373 	
UBX4 	29 	699 	
AVO2 	27 	348 	
NAT4 	55 	4798 	
MOT3 	36 	411 	
TVP18 	13 	679 	
ABF2 	0 	0 	
IRC21 	8 	123 	
YMR074C 	12 	102 	
RCO1 	54 	1240 	
YMR075C-A 	17 	192 	
PDS5 	10 	145 	
VPS20 	3 	2 	
CTF18 	22 	311 	
SEC14 	1 	0 	
NAM7 	23 	395 	
ISF1 	24 	627 	
YMR082C 	27 	394 	
ADH3 	29 	918 	
YMR084W 	19 	944 	
YMR085W 	25 	613 	
SEG1 	51 	1320 	
YMR086C-A 	20 	680 	
YMR087W 	31 	589 	
VBA1 	23 	168 	
YTA12 	28 	248 	
YMR090W 	11 	201 	
NPL6 	32 	802 	
AIP1 	23 	594 	
UTP15 	2 	1 	
CTF13 	0 	0 	
SNO1 	23 	998 	
SNZ1 	13 	273 	
MTG1 	19 	280 	
ATP25 	13 	236 	
YMR099C 	16 	291 	
MUB1 	10 	96 	
SRT1 	35 	669 	
YMR102C 	28 	726 	
YMR103C 	28 	1028 	
YPK2 	42 	878 	
PGM2 	4 	6 	
YMR105W-A 	18 	465 	
YKU80 	61 	1769 	
SPG4 	17 	733 	
ILV2 	1 	0 	
MYO5 	33 	582 	
HFD1 	14 	346 	
YMR111C 	38 	1104 	
MED11 	3 	15 	
FOL3 	2 	9 	
YMR114C 	31 	690 	
MGR3 	8 	34 	
ASC1 	14 	287 	
SPC24 	0 	0 	
SHH3 	24 	513 	
ASI1 	27 	624 	
YMR119W-A 	10 	186 	
ADE17 	33 	511 	
RPL15B 	19 	357 	
YMR122C 	43 	2818 	
YMR122W-A 	2 	4 	
PKR1 	6 	85 	
EPO1 	16 	373 	
STO1 	19 	255 	
DLT1 	13 	126 	
SAS2 	9 	137 	
ECM16 	6 	16 	
POM152 	76 	1902 	
YMR130W 	18 	302 	
RRB1 	1 	0 	
JLP2 	9 	179 	
REC114 	26 	281 	
ERG29 	7 	37 	
GID8 	25 	319 	
YMR135W-A 	28 	1102 	
GAT2 	23 	376 	
PSO2 	26 	757 	
CIN4 	7 	7 	
RIM11 	5 	27 	
SIP5 	12 	337 	
YMR141C 	2 	2 	
RPL13B 	4 	7 	
YMR141W-A 	1 	0 	
RPS16A 	9 	116 	
YMR144W 	14 	475 	
NDE1 	27 	296 	
TIF34 	2 	1 	
YMR147W 	8 	234 	
OSW5 	27 	267 	
SWP1 	0 	0 	
IMP1 	9 	70 	
YIM2 	18 	512 	
YIM1 	30 	750 	
NUP53 	19 	306 	
YMR153C-A 	3 	8 	
RIM13 	43 	1052 	
YMR155W 	33 	628 	
TPP1 	7 	185 	
AIM36 	10 	163 	
MRPS8 	3 	3 	
YMR158C-A 	3 	4 	
YMR158W-B 	13 	534 	
ATG16 	16 	566 	
YMR160W 	38 	598 	
HLJ1 	8 	45 	
DNF3 	48 	1302 	
INP2 	29 	653 	
MSS11 	14 	285 	
PAH1 	23 	726 	
YMR166C 	23 	404 	
MLH1 	19 	187 	
CEP3 	1 	0 	
ALD3 	22 	777 	
ALD2 	25 	615 	
EAR1 	20 	339 	
HOT1 	45 	852 	
YMR172C-A 	6 	52 	
DDR48 	14 	95 	
YMR173W-A 	16 	68 	
PAI3 	7 	35 	
SIP18 	4 	49 	
YMR175W-A 	6 	62 	
ECM5 	76 	1987 	
MMT1 	26 	761 	
YMR178W 	12 	88 	
SPT21 	30 	1138 	
CTL1 	25 	777 	
YMR181C 	8 	109 	
RGM1 	19 	146 	
YMR182W-A 	5 	140 	
SSO2 	16 	457 	
ADD37 	11 	109 	
RTP1 	2 	1 	
HSC82 	17 	252 	
YMR187C 	25 	554 	
MRPS17 	3 	8 	
GCV2 	46 	784 	
SGS1 	42 	955 	
SPG5 	7 	229 	
GYL1 	25 	637 	
MRPL24 	6 	89 	
YMR193C-A 	6 	90 	
RPL36A 	13 	158 	
CMC4 	18 	635 	
YMR194C-A 	25 	831 	
ICY1 	6 	248 	
YMR196W 	41 	1107 	
VTI1 	2 	1 	
CIK1 	19 	262 	
CLN1 	34 	518 	
ROT1 	0 	0 	
RAD14 	28 	282 	
ERG2 	4 	9 	
TOM40 	0 	0 	
INP1 	11 	40 	
PFK2 	9 	27 	
YMR206W 	32 	676 	
HFA1 	66 	963 	
ERG12 	0 	0 	
YMR209C 	25 	267 	
YMR210W 	13 	103 	
DML1 	0 	0 	
EFR3 	9 	139 	
CEF1 	11 	27 	
SCJ1 	13 	60 	
GAS3 	18 	417 	
SKY1 	7 	22 	
GUA1 	1 	0 	
TRS130 	6 	36 	
ESC1 	34 	670 	
ERG8 	1 	0 	
YMR221C 	20 	857 	
FSH2 	10 	58 	
UBP8 	17 	374 	
MRE11 	25 	815 	
MRPL44 	2 	1 	
YMR226C 	9 	176 	
TAF7 	10 	162 	
MTF1 	7 	61 	
RRP5 	5 	20 	
RPS10B 	9 	181 	
YMR230W-A 	8 	274 	
PEP5 	4 	182 	
FUS2 	10 	38 	
TRI1 	7 	106 	
RNH1 	12 	121 	
RNA1 	3 	2 	
TAF9 	1 	0 	
BCH1 	21 	267 	
DFG5 	32 	2444 	
RNT1 	8 	58 	
CUS1 	40 	1845 	
YHM2 	20 	331 	
RPL20A 	10 	207 	
YMR242W-A 	7 	122 	
ZRC1 	12 	221 	
YMR244W 	19 	361 	
COA6 	8 	71 	
YMR245W 	46 	994 	
FAA4 	69 	5150 	
RKR1 	21 	168 	
YMR247W-A 	4 	66 	
GAD1 	32 	1594 	
GTO3 	44 	1641 	
HOR7 	0 	0 	
YMR252C 	11 	179 	
YMR253C 	18 	532 	
YMR254C 	17 	401 	
GFD1 	8 	57 	
COX7 	3 	8 	
PET111 	14 	131 	
ROY1 	21 	797 	
TRM732 	37 	682 	
TIF11 	1 	0 	
TPS3 	31 	822 	
YMR262W 	23 	625 	
SAP30 	7 	50 	
CUE1 	5 	75 	
YMR265C 	34 	461 	
RSN1 	49 	931 	
PPA2 	6 	76 	
PRP24 	1 	0 	
TMA23 	9 	36 	
RRN9 	1 	0 	
URA10 	13 	222 	
SCS7 	6 	25 	
YMR272W-A 	0 	0 	
YMR272W-B 	2 	1 	
ZDS1 	23 	523 	
RCE1 	11 	202 	
BUL1 	27 	638 	
DSK2 	20 	427 	
FCP1 	4 	4 	
PRM15 	11 	168 	
YMR279C 	23 	510 	
CAT8 	43 	1235 	
GPI12 	0 	0 	
AEP2 	20 	343 	
RIT1 	18 	476 	
YKU70 	28 	297 	
NGL2 	41 	1734 	
MRPL33 	4 	10 	
DSS1 	17 	245 	
HSH155 	11 	109 	
ABZ2 	14 	485 	
HAS1 	0 	0 	
YMR290W-A 	6 	15 	
TDA1 	24 	450 	
GOT1 	21 	224 	
HER2 	13 	301 	
JNM1 	8 	22 	
YMR294W-A 	7 	56 	
YMR295C 	9 	245 	
LCB1 	0 	0 	
PRC1 	34 	631 	
LIP1 	0 	0 	
DYN3 	6 	118 	
ADE4 	0 	0 	
ATM1 	8 	23 	
YME2 	30 	665 	
ADH2 	17 	258 	
UBP15 	15 	126 	
YMR304C-A 	4 	121 	
SCW10 	36 	616 	
FKS3 	75 	1442 	
YMR306C-A 	9 	18 	
GAS1 	10 	272 	
YMR307C-A 	1 	0 	
PSE1 	5 	74 	
NIP1 	3 	4 	
YMR310C 	18 	533 	
GLC8 	8 	164 	
ELP6 	21 	242 	
TGL3 	16 	342 	
PRE5 	2 	2 	
YMR315W 	26 	932 	
YMR315W-A 	4 	53 	
DIA1 	23 	773 	
YMR316C-A 	9 	251 	
YMR316C-B 	5 	21 	
YMR317W 	36 	676 	
ADH6 	17 	734 	
FET4 	28 	685 	
YMR320W 	10 	260 	
YMR321C 	4 	14 	
SNO4 	3 	6 	
ERR3 	6 	87 	
YMR324C 	3 	153 	
PAU19 	0 	0 	
YMR326C 	3 	3 	
YRF1-6 	0 	0 	
YNL339W-B 	0 	0 	
YNL339W-A 	0 	0 	
YNL338W 	0 	0 	
YNL337W 	7 	31 	
COS1 	2 	2 	
DDI3 	1 	0 	
SNO2 	10 	222 	
SNZ2 	8 	181 	
THI12 	8 	70 	
AAD14 	17 	255 	
RPD3 	22 	870 	
PEX6 	31 	928 	
MDJ2 	11 	405 	
EGT2 	50 	795 	
PFA3 	21 	864 	
FIG4 	24 	935 	
YNL324W 	1 	0 	
LEM3 	20 	387 	
KRE1 	21 	313 	
VNX1 	47 	1890 	
YNL320W 	14 	645 	
YNL319W 	10 	80 	
HXT14 	24 	635 	
PFS2 	3 	5 	
PHA2 	18 	235 	
ATP11 	7 	11 	
DAL82 	24 	764 	
EMW1 	0 	0 	
RFA2 	4 	88 	
SKP2 	26 	718 	
ZIM17 	3 	267 	
STB1 	50 	1180 	
KRI1 	7 	16 	
MCK1 	14 	72 	
MRPS18 	5 	31 	
BXI1 	10 	198 	
YPT11 	46 	1650 	
YNL303W 	7 	182 	
RPS19B 	3 	18 	
RPL18B 	8 	108 	
TOS6 	4 	35 	
TRF5 	16 	347 	
CLA4 	2 	1 	
MON2 	3 	3 	
YNL296W 	0 	0 	
YNL295W 	17 	388 	
RIM21 	33 	838 	
MSB3 	36 	900 	
PUS4 	20 	273 	
MID1 	11 	165 	
RFC3 	2 	5 	
PCL1 	15 	446 	
CAF40 	16 	357 	
SEC21 	3 	8 	
CUS2 	17 	190 	
YNL285W 	21 	842 	
MRPL10 	10 	61 	
WSC2 	24 	646 	
POP3 	4 	103 	
HCH1 	8 	98 	
ERG24 	0 	0 	
PRM1 	53 	1549 	
CAF120 	115 	5308 	
YNL277W-A 	15 	753 	
MET2 	24 	742 	
YNL276C 	10 	362 	
BOR1 	32 	635 	
GOR1 	19 	449 	
TOF1 	19 	415 	
SEC2 	9 	35 	
BNI1 	17 	270 	
ALP1 	21 	243 	
BSC4 	23 	795 	
LYP1 	18 	526 	
PIK1 	4 	3 	
YNL266W 	6 	143 	
IST1 	13 	289 	
PDR17 	19 	433 	
YIF1 	2 	1 	
POL2 	3 	12 	
ORC5 	1 	0 	
LTO1 	5 	124 	
ATX1 	1 	0 	
DSL1 	12 	122 	
SIP3 	37 	803 	
FOL1 	0 	0 	
GIS2 	9 	145 	
RTC4 	11 	114 	
TEX1 	17 	797 	
MRPL17 	6 	32 	
NRD1 	5 	15 	
RAD50 	5 	17 	
MPA43 	25 	637 	
RPA49 	2 	3 	
YNL247W 	0 	0 	
VPS75 	12 	204 	
CWC25 	1 	0 	
SUI1 	0 	0 	
SLA2 	16 	470 	
ATG2 	35 	661 	
ZWF1 	27 	766 	
NAR1 	15 	414 	
LAP3 	15 	341 	
KEX2 	15 	105 	
YTP1 	28 	740 	
SIN4 	5 	80 	
YNL235C 	9 	201 	
YNL234W 	22 	529 	
BNI4 	30 	771 	
CSL4 	4 	49 	
PDR16 	42 	2529 	
ELA1 	34 	1435 	
URE2 	5 	40 	
