gene_name	number_of_transposon_per_gene	number_of_read_pergene
DFG10 	15 	78 	
NEO1 	6 	11 	
YIL047C-A 	16 	362 	
SYG1 	112 	1767 	
YIL046W-A 	9 	1361 	
MET30 	4 	35 	
PIG2 	47 	493 	
AGE2 	35 	418 	
CBR1 	39 	703 	
PKP1 	56 	780 	
GVP36 	32 	449 	
APQ12 	12 	59 	
TED1 	65 	1356 	
NOT3 	33 	163 	
PRM2 	80 	1085 	
CST6 	26 	420 	
CKA1 	35 	798 	
CAP2 	30 	368 	
BCY1 	12 	74 	
YIL032C 	25 	535 	
ULP2 	34 	347 	
YIL030W-A 	20 	112 	
SSM4 	86 	1137 	
YIL029W-A 	18 	205 	
YIL029C 	22 	156 	
YIL028W 	13 	83 	
EMC5 	17 	309 	
IRR1 	25 	332 	
YIL025C 	16 	166 	
YIL024C 	29 	573 	
YKE4 	73 	1813 	
TIM44 	3 	4 	
RPB3 	11 	56 	
YIL021C-A 	0 	0 	
YIL020C-A 	19 	153 	
HIS6 	56 	1179 	
FAF1 	8 	52 	
RPL2B 	21 	86 	
VID28 	92 	1473 	
SNL1 	38 	540 	
BAR1 	129 	2632 	
YIL014C-A 	20 	208 	
MNT3 	76 	932 	
PDR11 	248 	5046 	
YIL012W 	32 	1442 	
TIR3 	51 	745 	
DOT5 	42 	945 	
EST3 	38 	710 	
FAA3 	160 	3211 	
URM1 	23 	463 	
NAS2 	62 	1557 	
YIA6 	105 	3399 	
EPS1 	170 	5065 	
BET1 	2 	1 	
CFD1 	5 	997 	
YIL002W-A 	18 	409 	
INP51 	281 	13231 	
YIL001W 	159 	10213 	
SGN1 	94 	1885 	
MPH1 	290 	9013 	
AIM21 	189 	4886 	
DJP1 	95 	2615 	
IST3 	42 	875 	
PAN1 	220 	6538 	
YIR007W 	171 	4664 	
PRI1 	5 	11 	
MSL1 	22 	328 	
DSN1 	28 	261 	
STS1 	12 	115 	
SQT1 	6 	44 	
GAT4 	32 	1003 	
YIR014W 	60 	2036 	
RPR2 	10 	130 	
YIR016W 	99 	2462 	
MET28 	56 	4680 	
YIR017W-A 	59 	4746 	
YAP5 	53 	2713 	
YIR018C-A 	15 	174 	
FLO11 	102 	1091 	
YIR020C 	9 	84 	
YIR020W-A 	7 	115 	
YIR020C-B 	25 	536 	
MRS1 	42 	724 	
YIR021W-A 	17 	1089 	
SEC11 	2 	1 	
DAL81 	91 	1148 	
YIR023C-A 	28 	148 	
INA22 	28 	244 	
MND2 	40 	1150 	
YVH1 	18 	276 	
DAL1 	88 	2128 	
DAL4 	112 	2703 	
DAL2 	61 	1759 	
DCG1 	39 	597 	
YIR030W-A 	25 	258 	
DAL7 	75 	1416 	
DAL3 	50 	1455 	
MGA2 	71 	1053 	
LYS1 	7 	20 	
YIR035C 	44 	943 	
IRC24 	66 	1049 	
YIR036W-A 	28 	657 	
HYR1 	19 	259 	
GTT1 	28 	631 	
YPS6 	35 	465 	
YIR040C 	4 	7 	
PAU15 	3 	42 	
YIR042C 	28 	254 	
YJL225C 	0 	0 	
YJL225W-A 	0 	0 	
PAU1 	0 	0 	
YJL222W-B 	0 	0 	
YJL222W-A 	0 	0 	
VTH2 	11 	218 	
IMA4 	0 	0 	
YJL220W 	0 	0 	
HXT9 	22 	213 	
YJL218W 	12 	87 	
REE1 	20 	297 	
IMA5 	22 	453 	
YJL215C 	21 	94 	
HXT8 	38 	539 	
YJL213W 	20 	374 	
OPT1 	52 	712 	
YJL211C 	40 	816 	
PEX2 	60 	1031 	
CBP1 	29 	328 	
NUC1 	20 	362 	
LAA1 	78 	1096 	
YJL206C 	39 	452 	
NCE101 	18 	290 	
RCY1 	11 	35 	
PRP21 	6 	52 	
YJL202C 	9 	179 	
ECM25 	60 	763 	
ACO2 	43 	427 	
MBB1 	12 	57 	
PHO90 	58 	642 	
UBP12 	52 	634 	
YJL197C-A 	2 	6 	
ELO1 	16 	259 	
YJL195C 	0 	0 	
CDC6 	2 	1 	
YJL193W 	27 	152 	
SOP4 	33 	468 	
RPS14B 	25 	182 	
RPS22A 	5 	23 	
RPL39 	2 	1 	
BUD19 	2 	1 	
SWE1 	37 	476 	
MNN5 	44 	561 	
ATG36 	31 	490 	
GON7 	3 	8 	
MNN11 	18 	219 	
YJL182C 	21 	217 	
YJL181W 	44 	505 	
ATP12 	2 	5 	
PFD1 	3 	7 	
ATG27 	22 	254 	
RPL17B 	8 	30 	
SWI3 	10 	226 	
YJL175W 	3 	11 	
KRE9 	0 	0 	
RFA3 	0 	0 	
CPS1 	41 	766 	
YJL171C 	19 	196 	
ASG7 	25 	188 	
YJL169W 	8 	35 	
SET2 	20 	132 	
ERG20 	0 	0 	
QCR8 	10 	33 	
HAL5 	70 	1204 	
TPK1 	28 	476 	
YJL163C 	69 	1201 	
JJJ2 	49 	696 	
FMP33 	32 	444 	
YJL160C 	21 	167 	
HSP150 	21 	88 	
CIS3 	22 	189 	
FAR1 	63 	996 	
YJL156W-A 	19 	974 	
SSY5 	1 	0 	
FBP26 	32 	347 	
VPS35 	20 	269 	
INO1 	25 	125 	
YJL152W 	35 	2096 	
SNA3 	26 	1488 	
YJL150W 	27 	495 	
DAS1 	40 	618 	
RPA34 	11 	31 	
YJL147C 	17 	99 	
IDS2 	39 	428 	
SFH5 	45 	497 	
YJL144W 	8 	127 	
TIM17 	4 	34 	
IRC9 	6 	24 	
YAK1 	50 	1109 	
RPB4 	1 	0 	
YUR1 	35 	226 	
TIF2 	6 	28 	
GLG2 	32 	565 	
YJL136W-A 	5 	9 	
RPS21B 	6 	11 	
YJL135W 	19 	617 	
LCB3 	12 	49 	
YJL133C-A 	17 	490 	
MRS3 	36 	634 	
YJL132W 	64 	583 	
AIM23 	25 	407 	
URA2 	107 	1732 	
TRK1 	12 	75 	
PBS2 	26 	193 	
YJL127W-A 	8 	116 	
YJL127C-B 	6 	70 	
SPT10 	38 	436 	
NIT2 	27 	552 	
GCD14 	1 	0 	
LSM1 	5 	8 	
MTC1 	27 	561 	
ALB1 	14 	358 	
RPE1 	3 	35 	
YJL120W 	15 	327 	
YJL119C 	19 	193 	
YJL118W 	30 	591 	
PHO86 	30 	536 	
NCA3 	35 	425 	
ASF1 	11 	55 	
MDV1 	59 	773 	
CCT7 	4 	13 	
GZF3 	20 	273 	
UTP10 	8 	35 	
PRM10 	26 	201 	
YJL107C 	14 	156 	
IME2 	28 	352 	
SET4 	45 	485 	
PAM16 	2 	1 	
GSM1 	36 	554 	
MEF2 	23 	127 	
GSH1 	5 	12 	
LSB6 	60 	865 	
CHS6 	56 	484 	
SAP185 	55 	884 	
PHS1 	0 	0 	
MRPL49 	2 	2 	
BCK1 	14 	78 	
KHA1 	55 	649 	
TOK1 	37 	574 	
SRS2 	60 	941 	
GWT1 	4 	24 	
DPB11 	4 	23 	
SIP4 	64 	409 	
ARG3 	6 	13 	
TRL1 	0 	0 	
YJL086C 	24 	370 	
EXO70 	1 	0 	
ALY2 	43 	646 	
TAX4 	59 	449 	
IML2 	27 	165 	
ARP4 	0 	0 	
SCP160 	45 	690 	
PRY1 	24 	215 	
PRY3 	113 	2053 	
YJL077W-B 	3 	17 	
ICS3 	30 	762 	
YJL077W-A 	4 	3 	
NET1 	36 	214 	
APQ13 	6 	34 	
SMC3 	2 	2 	
JEM1 	56 	803 	
PSF2 	0 	0 	
ARG2 	12 	87 	
YJL070C 	53 	606 	
UTP18 	0 	0 	
YJL068C 	39 	664 	
YJL067W 	11 	161 	
MPM1 	21 	408 	
DLS1 	21 	271 	
YJL064W 	12 	166 	
MRPL8 	21 	102 	
COA3 	8 	105 	
LAS21 	37 	641 	
NUP82 	8 	35 	
BNA3 	29 	157 	
YHC3 	38 	467 	
BIT61 	50 	716 	
IKS1 	68 	835 	
ZAP1 	7 	28 	
YJL055W 	59 	1243 	
TIM54 	5 	158 	
PEP8 	21 	126 	
YJL052C-A 	20 	436 	
TDH1 	34 	350 	
IRC8 	114 	3159 	
MTR4 	1 	0 	
YJL049W 	17 	197 	
UBX6 	45 	429 	
YJL047C-A 	21 	136 	
RTT101 	48 	543 	
AIM22 	36 	385 	
YJL045W 	68 	1148 	
GYP6 	92 	1085 	
YJL043W 	66 	3580 	
MHP1 	128 	1535 	
NSP1 	1 	0 	
NUP192 	6 	43 	
LOH1 	29 	119 	
IRC18 	54 	783 	
SNX4 	23 	278 	
TAD2 	2 	4 	
KAR2 	4 	3 	
HCA4 	6 	19 	
YJL032W 	1 	0 	
BET4 	1 	0 	
MAD2 	55 	1436 	
VPS53 	18 	330 	
YJL028W 	26 	3819 	
YJL027C 	36 	3955 	
RNR2 	10 	53 	
YJL026C-A 	0 	0 	
RRN7 	5 	38 	
APS3 	44 	926 	
PET130 	35 	439 	
YJL022W 	14 	113 	
BBC1 	169 	2896 	
YJL020W-A 	14 	145 	
MPS3 	33 	1787 	
YJL016W 	123 	2323 	
YJL015C 	21 	1037 	
CCT3 	0 	0 	
MAD3 	140 	4633 	
VTC4 	131 	4563 	
RPC17 	2 	2 	
NOP9 	18 	162 	
YJL009W 	8 	273 	
CCT8 	0 	0 	
YJL007C 	27 	875 	
CTK2 	16 	548 	
CYR1 	48 	577 	
SYS1 	62 	1791 	
COX16 	35 	822 	
OST1 	10 	96 	
PRE3 	7 	74 	
AVT1 	181 	13381 	
MPP10 	82 	2030 	
YJR003C 	116 	4528 	
SAG1 	190 	5356 	
APL1 	168 	3610 	
YJR005C-A 	35 	450 	
POL31 	1 	0 	
SUI2 	7 	52 	
MHO1 	107 	3455 	
TDH2 	83 	1447 	
MET3 	142 	3860 	
SPC1 	24 	795 	
YJR011C 	41 	525 	
YJR012C 	57 	1748 	
GPI14 	2 	7 	
TMA22 	48 	652 	
YJR015W 	92 	1371 	
ILV3 	0 	0 	
ESS1 	7 	66 	
YJR018W 	18 	290 	
TES1 	92 	2365 	
YJR020W 	38 	748 	
REC107 	86 	2902 	
LSM8 	3 	6 	
YJR023C 	6 	18 	
MDE1 	36 	674 	
BNA1 	42 	452 	
YJR030C 	115 	3303 	
GEA1 	160 	2777 	
CPR7 	51 	289 	
RAV1 	51 	634 	
PET191 	11 	165 	
RAD26 	72 	991 	
HUL4 	67 	1322 	
YJR037W 	11 	229 	
YJR038C 	34 	1064 	
YJR039W 	119 	2120 	
GEF1 	72 	471 	
URB2 	3 	6 	
NUP85 	22 	93 	
POL32 	39 	555 	
VPS55 	12 	72 	
SSC1 	5 	4 	
TAH11 	1 	0 	
ANB1 	16 	475 	
CYC1 	18 	315 	
UTR1 	56 	861 	
ISY1 	46 	1394 	
OSM1 	76 	1581 	
RAD7 	64 	878 	
BFA1 	56 	974 	
KCH1 	46 	426 	
HIT1 	13 	190 	
YJR056C 	24 	230 	
CDC8 	2 	2 	
APS2 	29 	380 	
PTK2 	18 	123 	
CBF1 	13 	140 	
YJR061W 	84 	1684 	
NTA1 	37 	549 	
RPA12 	4 	25 	
CCT5 	5 	8 	
ARP3 	1 	0 	
TOR1 	143 	2052 	
YAE1 	1 	0 	
RFC2 	1 	0 	
HAM1 	20 	188 	
LIA1 	28 	401 	
YJR071W 	22 	262 	
NPA3 	28 	389 	
OPI3 	2 	5 	
MOG1 	25 	373 	
HOC1 	25 	348 	
CDC11 	11 	188 	
MIR1 	36 	392 	
BNA2 	108 	3039 	
YJR079W 	43 	449 	
AIM24 	34 	483 	
EAF6 	12 	121 	
ACF4 	39 	421 	
YJR084W 	48 	1443 	
YJR085C 	21 	332 	
STE18 	7 	13 	
YJR087W 	13 	73 	
EMC2 	29 	290 	
BIR1 	64 	1236 	
GRR1 	22 	249 	
JSN1 	51 	758 	
BUD4 	127 	2427 	
FIP1 	5 	64 	
IME1 	31 	263 	
RPL43B 	17 	53 	
SFC1 	48 	620 	
YJR096W 	37 	859 	
JJJ3 	16 	140 	
YJR098C 	51 	577 	
YUH1 	27 	129 	
AIM25 	34 	854 	
RSM26 	9 	29 	
VPS25 	0 	0 	
URA8 	114 	2604 	
SOD1 	6 	9 	
ADO1 	35 	116 	
ECM27 	62 	831 	
YJR107W 	21 	145 	
ABM1 	27 	599 	
CPA2 	59 	656 	
YMR1 	52 	1745 	
YJR111C 	36 	501 	
NNF1 	3 	4 	
YJR112W-A 	26 	354 	
RSM7 	32 	241 	
YJR114W 	13 	213 	
YJR115W 	37 	513 	
TDA4 	48 	1138 	
STE24 	31 	575 	
ILM1 	7 	55 	
JHD2 	46 	966 	
YJR120W 	27 	865 	
ATP2 	1 	0 	
IBA57 	2 	1 	
RPS5 	0 	0 	
YJR124C 	36 	602 	
ENT3 	31 	526 	
VPS70 	39 	419 	
RSF2 	196 	4600 	
YJR128W 	34 	330 	
YJR129C 	55 	1016 	
STR2 	56 	628 	
MNS1 	67 	1591 	
NMD5 	34 	367 	
XPT1 	26 	140 	
SGM1 	31 	337 	
MCM22 	5 	75 	
TIM8 	4 	6 	
TTI2 	1 	0 	
MET5 	71 	1326 	
IML1 	25 	181 	
HOM6 	24 	437 	
HIR3 	62 	465 	
YJR140W-A 	5 	10 	
YJR141W 	1 	0 	
YJR142W 	19 	269 	
PMT4 	50 	759 	
MGM101 	13 	122 	
RPS4A 	3 	3 	
YJR146W 	27 	640 	
HMS2 	40 	280 	
BAT2 	99 	2369 	
YJR149W 	35 	578 	
DAN1 	24 	281 	
DAN4 	36 	235 	
YJR151W-A 	6 	44 	
DAL5 	22 	250 	
PGU1 	28 	370 	
YJR154W 	74 	1335 	
AAD10 	26 	322 	
THI11 	12 	108 	
YJR157W 	3 	23 	
HXT16 	0 	0 	
SOR1 	1 	0 	
MPH3 	2 	18 	
COS5 	2 	1 	
YJR162C 	3 	2 	
YKL225W 	12 	85 	
PAU16 	0 	0 	
YKL223W 	2 	1 	
YKL222C 	32 	560 	
MCH2 	64 	1555 	
FRE2 	38 	484 	
COS9 	26 	631 	
SRY1 	46 	1741 	
JEN1 	59 	995 	
URA1 	12 	44 	
OXP1 	120 	2486 	
YRA2 	16 	238 	
DOA1 	1 	0 	
SAC1 	5 	19 	
TRP3 	46 	604 	
UBA1 	0 	0 	
STE6 	77 	1035 	
CBT1 	9 	190 	
EMC3 	14 	163 	
ADD66 	10 	64 	
LOS1 	31 	370 	
EAP1 	26 	188 	
TOR2 	6 	23 	
YKL202W 	7 	37 	
MNN4 	81 	969 	
PTK1 	166 	6115 	
PEX1 	120 	2985 	
YKT6 	0 	0 	
MIA40 	6 	51 	
MST1 	23 	149 	
SDS22 	0 	0 	
ACP1 	1 	0 	
DPH2 	27 	310 	
CNB1 	11 	98 	
HYM1 	3 	3 	
PXA2 	30 	385 	
FAT3 	66 	1172 	
MTR2 	11 	232 	
ASH1 	65 	870 	
SPE1 	11 	44 	
YKL183C-A 	19 	597 	
LOT5 	58 	1224 	
FAS1 	0 	0 	
PRS1 	7 	66 	
RPL17A 	2 	1 	
COY1 	19 	208 	
STE3 	32 	399 	
YKL177W 	7 	73 	
LST4 	31 	232 	
ZRT3 	24 	258 	
TPO5 	25 	180 	
SNU114 	15 	107 	
EBP2 	9 	139 	
NNK1 	43 	632 	
MRPL38 	7 	33 	
YKL169C 	8 	45 	
KKQ8 	41 	528 	
MRP49 	10 	150 	
TPK3 	45 	493 	
YKL165C-A 	11 	320 	
MCD4 	1 	0 	
PIR1 	22 	143 	
PIR3 	29 	167 	
YKL162C-A 	5 	45 	
YKL162C 	20 	194 	
KDX1 	32 	291 	
ELF1 	5 	5 	
RCN1 	25 	323 	
APE2 	75 	870 	
RPS27A 	10 	107 	
YKL156C-A 	2 	1 	
RSM22 	42 	554 	
SRP102 	1 	0 	
YKL153W 	1 	0 	
GPM1 	0 	0 	
YKL151C 	39 	922 	
MCR1 	33 	292 	
DBR1 	25 	309 	
SDH1 	48 	623 	
YKL147C 	29 	668 	
AVT3 	53 	789 	
RPT1 	0 	0 	
YKL145W-A 	0 	0 	
RPC25 	2 	1 	
LTV1 	11 	101 	
MRP8 	8 	56 	
SDH3 	6 	34 	
TGL1 	30 	385 	
CTK1 	2 	1 	
HSK3 	0 	0 	
MRPL31 	9 	65 	
CMC1 	9 	35 	
YKL136W 	9 	32 	
APL2 	28 	231 	
OCT1 	21 	122 	
YKL133C 	28 	260 	
RMA1 	34 	433 	
YKL131W 	23 	249 	
SHE2 	10 	73 	
MYO3 	64 	514 	
PMU1 	39 	611 	
PGM1 	81 	1186 	
YPK1 	17 	107 	
RRN3 	8 	84 	
SSH4 	30 	255 	
YKL123W 	8 	30 	
SRP21 	8 	38 	
DGR2 	38 	602 	
OAC1 	22 	240 	
VPH2 	3 	9 	
YKL118W 	15 	297 	
SBA1 	14 	231 	
PRR1 	27 	326 	
YKL115C 	25 	139 	
APN1 	40 	529 	
RAD27 	20 	168 	
ABF1 	6 	64 	
YKL111C 	5 	67 	
KTI12 	36 	392 	
HAP4 	32 	650 	
SLD2 	19 	122 	
YKL107W 	33 	310 	
YKL106C-A 	8 	108 	
AAT1 	38 	441 	
SEG2 	71 	1017 	
GFA1 	1 	0 	
APE1 	52 	755 	
YKL102C 	26 	443 	
HSL1 	94 	1180 	
YKL100C 	30 	430 	
YKL100W-A 	2 	2 	
UTP11 	2 	1 	
MTC2 	15 	83 	
YKL097C 	31 	627 	
YKL096C-B 	5 	7 	
CWP2 	5 	5 	
CWP1 	26 	255 	
YJU2 	11 	115 	
YJU3 	25 	479 	
MBR1 	27 	270 	
BUD2 	61 	733 	
YKL091C 	26 	359 	
CUE2 	56 	1135 	
MIF2 	1 	0 	
CAB3 	14 	97 	
CYT2 	33 	932 	
SRX1 	49 	1359 	
MDH1 	27 	338 	
HOT13 	20 	519 	
YKL083W 	7 	9 	
RRP14 	10 	15 	
TEF4 	22 	283 	
VMA5 	2 	2 	
SMY1 	43 	615 	
DHR2 	8 	49 	
YKL077W 	36 	465 	
PSY1 	10 	37 	
YKL075C 	41 	412 	
MUD2 	60 	1208 	
LHS1 	72 	744 	
STB6 	45 	779 	
YKL071W 	22 	225 	
YKL070W 	18 	181 	
YKL069W 	12 	227 	
YKL068W-A 	14 	115 	
NUP100 	50 	568 	
YNK1 	18 	144 	
YKL066W 	31 	742 	
YKL065W-A 	11 	59 	
YET1 	16 	128 	
MNR2 	78 	698 	
YKL063C 	18 	114 	
MSN4 	36 	716 	
BLI1 	14 	174 	
FBA1 	1 	0 	
MPE1 	38 	863 	
TOA2 	0 	0 	
NUP120 	57 	437 	
TMA19 	14 	82 	
OAR1 	25 	116 	
DEF1 	5 	13 	
MDM35 	12 	112 	
YKL053W 	35 	770 	
ASK1 	41 	777 	
SFK1 	61 	1365 	
YKL050C 	55 	591 	
CSE4 	2 	11 	
ELM1 	22 	213 	
ANR2 	57 	1186 	
DCW1 	42 	647 	
PRI2 	2 	5 	
YKL044W 	30 	255 	
PHD1 	42 	538 	
SPC42 	6 	16 	
VPS24 	0 	0 	
NFU1 	23 	175 	
PTM1 	43 	871 	
RGT1 	47 	704 	
AIM26 	46 	1267 	
YKL036C 	44 	975 	
UGP1 	3 	6 	
TUL1 	86 	2210 	
YKL033W-A 	21 	312 	
TTI1 	0 	0 	
IXR1 	75 	709 	
YKL031W 	36 	1453 	
YKL030W 	47 	3731 	
MAE1 	151 	6043 	
TFA1 	31 	302 	
TCD2 	100 	2596 	
GPX1 	32 	566 	
PAN3 	137 	2841 	
URA6 	1 	0 	
YKL023C-A 	25 	672 	
YKL023W 	50 	1189 	
CDC16 	28 	888 	
MAK11 	18 	371 	
SPT23 	108 	1779 	
RAM2 	0 	0 	
YKL018C-A 	15 	326 	
SWD2 	2 	1 	
HCS1 	163 	3148 	
ATP7 	14 	66 	
PUT3 	139 	2350 	
URB1 	21 	133 	
ARC19 	0 	0 	
PRP40 	37 	376 	
CCE1 	68 	2253 	
UFD4 	253 	6956 	
MRT4 	18 	261 	
LAC1 	128 	2611 	
CAP1 	63 	1696 	
SFT1 	10 	124 	
RPL14A 	4 	6 	
BYE1 	190 	6255 	
AUR1 	21 	396 	
MRP17 	19 	309 	
DID4 	14 	240 	
MET14 	57 	2008 	
VPS1 	13 	79 	
PAP1 	19 	1485 	
OSH6 	136 	5675 	
ECM9 	9 	53 	
YKR005C 	181 	5499 	
MRPL13 	40 	404 	
MEH1 	48 	722 	
RSC4 	2 	2 	
FOX2 	197 	3288 	
TOF2 	169 	3493 	
YKR011C 	64 	2003 	
YKR012C 	39 	931 	
PRY2 	92 	2010 	
YPT52 	28 	67 	
YKR015C 	92 	1537 	
MIC60 	62 	1022 	
HEL1 	84 	1329 	
YKR018C 	97 	2041 	
IRS4 	102 	1567 	
VPS51 	5 	6 	
ALY1 	116 	2396 	
NTR2 	32 	377 	
YKR023W 	96 	2104 	
DBP7 	23 	246 	
RPC37 	15 	127 	
GCN3 	77 	1498 	
BCH2 	123 	2454 	
SAP190 	98 	1294 	
SET3 	50 	769 	
GMH1 	34 	293 	
SPO14 	122 	1569 	
YKR032W 	28 	1018 	
YKR033C 	26 	243 	
DAL80 	59 	835 	
OPI8 	0 	0 	
DID2 	0 	0 	
CAF4 	99 	1656 	
SPC34 	11 	106 	
KAE1 	0 	0 	
GAP1 	111 	1423 	
YKR040C 	59 	2763 	
YKR041W 	101 	4538 	
UTH1 	19 	113 	
SHB17 	47 	771 	
UIP5 	91 	2541 	
YKR045C 	44 	803 	
PET10 	27 	341 	
YKR047W 	13 	235 	
NAP1 	45 	936 	
FMP46 	21 	309 	
TRK2 	96 	1988 	
YKR051W 	50 	588 	
MRS4 	26 	231 	
YSR3 	97 	1718 	
DYN1 	208 	1892 	
RHO4 	26 	278 	
TRM2 	78 	1258 	
RPS21A 	15 	76 	
GLG1 	41 	196 	
TIF1 	13 	179 	
UTP30 	33 	467 	
KTR2 	64 	1117 	
TFA2 	0 	0 	
LAS1 	2 	1 	
OAF3 	66 	791 	
PAM17 	17 	351 	
CCP1 	44 	712 	
GPT2 	116 	1956 	
BET3 	2 	4 	
MET1 	82 	1585 	
YKR070W 	61 	1225 	
DRE2 	13 	117 	
SIS2 	40 	504 	
YKR073C 	29 	878 	
AIM29 	10 	140 	
YKR075C 	43 	1127 	
YKR075W-A 	24 	801 	
ECM4 	51 	973 	
MSA2 	38 	373 	
YKR078W 	40 	567 	
TRZ1 	7 	42 	
MTD1 	18 	198 	
RPF2 	7 	61 	
NUP133 	51 	415 	
DAD2 	0 	0 	
HBS1 	32 	501 	
MRPL20 	5 	57 	
PRP16 	11 	76 	
OMA1 	30 	515 	
TVP38 	25 	289 	
TGL4 	66 	1092 	
PXL1 	62 	842 	
SRL3 	22 	172 	
SRP40 	26 	278 	
PTR2 	49 	839 	
RPL40B 	15 	106 	
MLP1 	68 	798 	
PCC1 	2 	1 	
ESL2 	82 	1630 	
PCK1 	46 	769 	
UBP11 	42 	570 	
BAS1 	23 	178 	
SKG1 	18 	158 	
SIR1 	22 	195 	
FLO10 	80 	1480 	
NFT1 	61 	841 	
YKR104W 	11 	74 	
VBA5 	20 	221 	
GEX2 	32 	838 	
YLL067C 	0 	0 	
YLL067W-A 	0 	0 	
YLL066W-B 	6 	76 	
YLL066C 	0 	0 	
YLL066W-A 	0 	0 	
YLL065W 	15 	100 	
PAU18 	0 	0 	
AYT1 	29 	479 	
MHT1 	36 	631 	
MMP1 	51 	663 	
GTT2 	32 	585 	
YLL059C 	40 	1523 	
YLL058W 	38 	448 	
JLP1 	60 	958 	
YLL056C 	50 	903 	
YCT1 	50 	515 	
YLL054C 	52 	701 	
YLL053C 	24 	503 	
AQY2 	13 	251 	
FRE6 	43 	415 	
COF1 	0 	0 	
LDB18 	13 	90 	
YBT1 	65 	809 	
YLL047W 	14 	80 	
RNP1 	20 	171 	
RPL8B 	16 	104 	
YLL044W 	9 	88 	
FPS1 	16 	89 	
ATG10 	11 	116 	
SDH2 	17 	603 	
VPS13 	77 	938 	
UBI4 	10 	89 	
ENT4 	44 	1358 	
YLL037W 	13 	80 	
PRP19 	3 	2 	
GRC3 	1 	0 	
RIX7 	3 	4 	
IRC19 	10 	36 	
YLL032C 	59 	819 	
GPI13 	3 	5 	
RRT7 	22 	499 	
FRA1 	135 	3660 	
TPO1 	93 	1746 	
ISA1 	2 	1 	
HSP104 	90 	1545 	
PAU17 	23 	190 	
SSA2 	42 	782 	
POM33 	46 	1422 	
HIF1 	69 	1724 	
SPA2 	145 	2707 	
YLL020C 	15 	358 	
KNS1 	141 	2340 	
YLL019W-A 	13 	103 	
COX19 	18 	151 	
DPS1 	0 	0 	
BPT1 	167 	2083 	
EMC6 	14 	102 	
PUF3 	133 	2784 	
YEH1 	162 	7450 	
SOF1 	14 	179 	
PSR1 	78 	1961 	
COX17 	10 	264 	
DRS1 	28 	253 	
YLL007C 	99 	1285 	
YLL006W-A 	16 	1716 	
MMM1 	12 	244 	
SPO75 	162 	2533 	
ORC3 	2 	1 	
SFI1 	27 	1143 	
RTT109 	68 	918 	
DNM1 	221 	7126 	
YLR001C 	270 	10164 	
NOC3 	23 	160 	
CMS1 	81 	1881 	
THI73 	148 	5414 	
SSL1 	9 	215 	
SSK1 	120 	1484 	
NSE1 	1 	0 	
PAM18 	1 	0 	
RLP24 	0 	0 	
TEN1 	2 	1 	
LOT6 	43 	1230 	
YLR012C 	9 	173 	
GAT3 	18 	70 	
PPR1 	152 	3778 	
BRE2 	73 	935 	
PML1 	32 	1158 	
MEU1 	74 	1097 	
POM34 	71 	1525 	
PSR2 	52 	935 	
YEH2 	88 	2085 	
IRC25 	38 	460 	
SDO1 	3 	4 	
IZH3 	61 	1128 	
UBR2 	217 	7376 	
SNF7 	0 	0 	
SED5 	1 	0 	
AAT2 	0 	0 	
ADE16 	73 	1288 	
RPL15A 	0 	0 	
YLR030W 	29 	331 	
YLR031W 	19 	128 	
RAD5 	63 	444 	
RSC58 	1 	0 	
SMF3 	47 	441 	
MLH2 	103 	2776 	
YLR036C 	12 	29 	
PAU23 	19 	140 	
COX12 	3 	9 	
RIC1 	10 	203 	
AFB1 	31 	553 	
YLR041W 	7 	86 	
YLR042C 	11 	97 	
TRX1 	11 	57 	
PDC1 	51 	632 	
STU2 	34 	555 	
YLR046C 	23 	162 	
FRE8 	59 	1055 	
RPS0B 	14 	37 	
YLR049C 	28 	203 	
YLR050C 	12 	47 	
FCF2 	11 	88 	
IES3 	9 	16 	
YLR053C 	11 	14 	
OSW2 	77 	947 	
SPT8 	88 	1125 	
ERG3 	9 	45 	
MNL2 	79 	1382 	
SHM2 	7 	27 	
REX2 	38 	1208 	
FRS1 	1 	0 	
RPL22A 	4 	3 	
BUD28 	1 	0 	
BMT6 	16 	111 	
PER33 	13 	98 	
ENV10 	8 	25 	
SPC3 	0 	0 	
PET309 	36 	287 	
FYV7 	7 	35 	
MEF1 	19 	99 	
XYL2 	35 	866 	
RGR1 	18 	221 	
YLR072W 	49 	613 	
RFU1 	44 	668 	
BUD20 	12 	172 	
RPL10 	0 	0 	
YLR076C 	0 	0 	
FMP25 	42 	632 	
BOS1 	5 	41 	
SIC1 	11 	85 	
EMP46 	46 	661 	
GAL2 	7 	14 	
SRL2 	43 	814 	
EMP70 	36 	334 	
RAX2 	85 	1333 	
ARP6 	27 	279 	
SMC4 	0 	0 	
CSF1 	62 	649 	
GAA1 	1 	0 	
ALT1 	14 	69 	
XDJ1 	47 	600 	
GEP5 	36 	353 	
SUL2 	64 	952 	
NYV1 	26 	244 	
GIS3 	55 	782 	
IOC2 	52 	649 	
KIN2 	48 	479 	
HRT3 	21 	405 	
CHA4 	38 	458 	
ICT1 	31 	324 	
MIM2 	9 	65 	
ERG27 	4 	8 	
YLR101C 	5 	14 	
APC9 	13 	110 	
CDC45 	0 	0 	
LCL2 	5 	37 	
SEN2 	3 	6 	
MDN1 	7 	102 	
REX3 	28 	458 	
YLR108C 	19 	243 	
AHP1 	17 	277 	
CCW12 	11 	26 	
YLR111W 	24 	401 	
